id,text,text-fixed
4635_UK_UK_Approved_Document_B_vol_2,Only if a suspended ceiling meets the appropriate provisions should it be relied on to add to the fire resistance of the floor.,Only if a suspended ceiling meets the appropriate provisions should it be relied on to add to the fire resistance of the floor.
4636_UK_UK_Approved_Document_B_vol_2,Such walls may contain areas that do not need to be fire resisting (unprotected areas).,Such walls may contain areas that do not need to be fire resisting (unprotected areas).
4638_UK_UK_Approved_Document_B_vol_2,Unless needed as part of a wall in item 5a or 5b.,Unless needed as part of a wall in item 5a or 5b.
4639_UK_UK_Approved_Document_B_vol_2,Except for any limitations on uninsulated glazed elements given in Table B5.,Except for any limitations on uninsulated glazed elements given in Table B5.
4643_UK_UK_Approved_Document_B_vol_2,Purpose group of building Minimum periods of fire resistance(1) (minutes) in a:,Purpose group of building Minimum periods of fire resistance(1) (minutes) in a:
4708_UK_UK_Approved_Document_B_vol_2,Shop and commercial:,Shop and commercial:
4724_UK_UK_Approved_Document_B_vol_2,Assembly and recreation:,Assembly and recreation:
4758_UK_UK_Approved_Document_B_vol_2,any building or part not described elsewhere:,any building or part not described elsewhere:
4778_UK_UK_Approved_Document_B_vol_2,Purpose group of building Minimum periods of fire resistance(1) (minutes) in a:,Purpose group of building Minimum periods of fire resistance(1) (minutes) in a:
4788_UK_UK_Approved_Document_B_vol_2,car park for light vehicles:,car park for light vehicles:
4806_UK_UK_Approved_Document_B_vol_2,"For single storey buildings, the periods under the heading ‘Up to 5’ apply.","For single storey buildings, the periods under the heading ‘Up to 5’ apply."
4807_UK_UK_Approved_Document_B_vol_2,"If single storey buildings have basements, for the basement storeys the period appropriate to their depth applies.","If single storey buildings have basements, for the basement storeys the period appropriate to their depth applies."
4808_UK_UK_Approved_Document_B_vol_2,"For the floor over a basement or, if there is more than one basement, the floor over the topmost basement, the higher of the period for the basement storey and the period for the ground or upper storey applies.","For the floor over a basement or, if there is more than one basement, the floor over the topmost basement, the higher of the period for the basement storey and the period for the ground or upper storey applies."
4809_UK_UK_Approved_Document_B_vol_2,"† For compartment walls that separate buildings, the period is increased to a minimum of 60 minutes.","† For compartment walls that separate buildings, the period is increased to a minimum of 60 minutes."
4810_UK_UK_Approved_Document_B_vol_2,"+ For any floor that does not contribute to the support of the building within a flat of more than one storey, the period is reduced to 30 minutes.","For any floor that does not contribute to the support of the building within a flat of more than one storey, the period is reduced to 30 minutes."
4811_UK_UK_Approved_Document_B_vol_2,"§ For flat conversions, refer to paragraphs 6.5 to 6.7 of Approved Document B Volume 1 regarding the acceptability of 30 minutes.","For flat conversions, refer to paragraphs 6.5 to 6.7 of Approved Document B Volume 1 regarding the acceptability of 30 minutes."
4812_UK_UK_Approved_Document_B_vol_2,"‡ For elements that do not form part of the structural frame, the period is reduced to 90 minutes.","For elements that do not form part of the structural frame, the period is reduced to 90 minutes."
4813_UK_UK_Approved_Document_B_vol_2,"# For elements that protect the means of escape, the period is increased to 30 minutes.","For elements that protect the means of escape, the period is increased to 30 minutes."
4814_UK_UK_Approved_Document_B_vol_2,"Refer to note 1, Table B3 for the specific provisions of test.","Refer to note 1, Table B3 for the specific provisions of test."
4815_UK_UK_Approved_Document_B_vol_2,Blocks of flats with a top storey more than 11m above ground level (see Diagram D6) should be fitted with a sprinkler system in accordance with Appendix E.,Blocks of flats with a top storey more than 11m above ground level (see Diagram D6) should be fitted with a sprinkler system in accordance with Appendix E.
4817_UK_UK_Approved_Document_B_vol_2,"Sprinklers should be provided within the individual flats, they do not need to be provided in the common areas such as stairs, corridors or landings when these areas are fire sterile.","Sprinklers should be provided within the individual flats, they do not need to be provided in the common areas such as stairs, corridors or landings when these areas are fire sterile."
4818_UK_UK_Approved_Document_B_vol_2,‘With sprinkler system’ means that the building is fitted throughout with an automatic sprinkler system in accordance with Appendix E.,‘With sprinkler system’ means that the building is fitted throughout with an automatic sprinkler system in accordance with Appendix E.
4819_UK_UK_Approved_Document_B_vol_2,Very large (with a top storey more than 18m above ground level or with a 10m deep basement) or unusual dwellinghouses are outside the scope of the guidance provided with regard to dwellinghouses.,Very large (with a top storey more than 18m above ground level or with a 10m deep basement) or unusual dwellinghouses are outside the scope of the guidance provided with regard to dwellinghouses.
4821_UK_UK_Approved_Document_B_vol_2,"A minimum of 30 minutes in the case of three storey dwellinghouses, increased to 60 minutes minimum for compartment walls separating buildings.","A minimum of 30 minutes in the case of three storey dwellinghouses, increased to 60 minutes minimum for compartment walls separating buildings."
4822_UK_UK_Approved_Document_B_vol_2,"Buildings within the ‘office’, ‘shop and commercial’, ‘assembly and recreation’, ‘industrial’ and ‘storage and other non-residential’ (except car parks for light vehicles) purpose groups (purpose groups 3 to 7(a)) require sprinklers where there is a top storey more than 30m above ground level.","Buildings within the ‘office’, ‘shop and commercial’, ‘assembly and recreation’, ‘industrial’ and ‘storage and other non-residential’ (except car parks for light vehicles) purpose groups (purpose groups 3 to 7(a)) require sprinklers where there is a top storey more than 30m above ground level."
4825_UK_UK_Approved_Document_B_vol_2,"The car park should comply with the relevant provisions in the guidance on requirement B3, Section 11.","The car park should comply with the relevant provisions in the guidance on requirement B3, Section 11."
4826_UK_UK_Approved_Document_B_vol_2,"For the purposes of meeting the Building Regulations, the following types of steel elements are deemed to have satisfied the minimum period of fire resistance of 15 minutes when tested to the European test method.","For the purposes of meeting the Building Regulations, the following types of steel elements are deemed to have satisfied the minimum period of fire resistance of 15 minutes when tested to the European test method."
4827_UK_UK_Approved_Document_B_vol_2,"Beams supporting concrete floors, maximum Hp/A=230m-1 operating under full design load.","Beams supporting concrete floors, maximum Hp/A=230m-1 operating under full design load."
4828_UK_UK_Approved_Document_B_vol_2,"Free-standing columns, maximum Hp/A=180m-1 operating under full design load.","Free-standing columns, maximum Hp/A=180m-1 operating under full design load."
4829_UK_UK_Approved_Document_B_vol_2,"Wind bracing and struts, maximum Hp/A=210m-1 operating under full design load.","Wind bracing and struts, maximum Hp/A=210m-1 operating under full design load."
4830_UK_UK_Approved_Document_B_vol_2,Guidance is also available in BS EN 1993-1-2.,Guidance is also available in BS EN 1993-1-2.
4835_UK_UK_Approved_Document_B_vol_2,The following guidance should be used when applying the fire resistance standards in Table B4.,The following guidance should be used when applying the fire resistance standards in Table B4.
4836_UK_UK_Approved_Document_B_vol_2,"If one element of structure supports or carries or gives stability to another, the fire resistance of the supporting element should be no less than the minimum period of fire resistance for the other element (whether that other element is loadbearing or not).","If one element of structure supports or carries or gives stability to another, the fire resistance of the supporting element should be no less than the minimum period of fire resistance for the other element (whether that other element is loadbearing or not)."
4837_UK_UK_Approved_Document_B_vol_2,"In some circumstances, it may be reasonable to vary this principle, for example:","In some circumstances, it may be reasonable to vary this principle, for example:"
4840_UK_UK_Approved_Document_B_vol_2,if a plant room on the roof needs greater fire resistance than the elements of structure that support it.,if a plant room on the roof needs greater fire resistance than the elements of structure that support it.
4841_UK_UK_Approved_Document_B_vol_2,"If an element of structure forms part of more than one building or compartment, that element should be constructed to the standard of the higher of the relevant provisions.","If an element of structure forms part of more than one building or compartment, that element should be constructed to the standard of the higher of the relevant provisions."
4842_UK_UK_Approved_Document_B_vol_2,"If, due to the slope of the ground, one side of a basement is open at ground level (allowing smoke to vent and providing access for firefighting) for elements of structure in that storey it may be appropriate to adopt the standard of fire resistance that applies to above-ground structures.","If, due to the slope of the ground, one side of a basement is open at ground level (allowing smoke to vent and providing access for firefighting) for elements of structure in that storey it may be appropriate to adopt the standard of fire resistance that applies to above-ground structures."
4843_UK_UK_Approved_Document_B_vol_2,"d. Although most elements of structure in a single storey building may not need fire resistance, fire resistance is needed if one of the following applies to the element.","d. Although most elements of structure in a single storey building may not need fire resistance, fire resistance is needed if one of the following applies to the element."
4844_UK_UK_Approved_Document_B_vol_2,"It is part of, or supports, an external wall, and there is provision in the guidance on requirement B4 to limit the extent of openings and other unprotected areas in the wall.","It is part of, or supports, an external wall, and there is provision in the guidance on requirement B4 to limit the extent of openings and other unprotected areas in the wall."
4845_UK_UK_Approved_Document_B_vol_2,"It is part of, or supports, a compartment wall, including a wall that is common to two or more buildings.","It is part of, or supports, a compartment wall, including a wall that is common to two or more buildings."
4846_UK_UK_Approved_Document_B_vol_2,It supports a gallery.,It supports a gallery.
4847_UK_UK_Approved_Document_B_vol_2,"For the purposes of this paragraph, the ground storey of a building that has one or more basement storeys and no upper storeys may be considered as a single storey building.","For the purposes of this paragraph, the ground storey of a building that has one or more basement storeys and no upper storeys may be considered as a single storey building."
4848_UK_UK_Approved_Document_B_vol_2,The fire resistance of the basement storeys should be that specified for basements.,The fire resistance of the basement storeys should be that specified for basements.
4854_UK_UK_Approved_Document_B_vol_2,Maximum total glazed area in parts of a building with access to:,Maximum total glazed area in parts of a building with access to:
4856_UK_UK_Approved_Document_B_vol_2,"Within the enclosures of a protected entrance hall or protected landing, or within fire resisting separation shown in Section 3, Diagram 3.4, of Approved Document B Volume 1.","Within the enclosures of a protected entrance hall or protected landing, or within fire resisting separation shown in Section 3, Diagram 3.4, of Approved Document B Volume 1."
4860_UK_UK_Approved_Document_B_vol_2,fire resisting separation shown in Diagram 2.2 of Approved Document B Volume 1.,fire resisting separation shown in Diagram 2.2 of Approved Document B Volume 1.
4861_UK_UK_Approved_Document_B_vol_2,Within fire resisting separation either:,Within fire resisting separation either:
4862_UK_UK_Approved_Document_B_vol_2,shown in Diagram 2.4 of Approved Document B Volume 1 b. described in paragraph 2.16b of Approved Document B Volume 1.,shown in Diagram 2.4 of Approved Document B Volume 1 b. described in paragraph 2.16b of Approved Document B Volume 1.
4864_UK_UK_Approved_Document_B_vol_2,integral garage and the dwellinghouse.,Exisiting window between an attached/integral garage and the dwellinghouse.
4872_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4874_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4879_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4880_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4881_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4882_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4890_UK_UK_Approved_Document_B_vol_2,(see paragraph 2.17 and Diagram 2.7 of Approved Document B Volume 1) or roof escape route (see paragraph 2.13 of Approved Document B Volume 1).,Adjacent to an external escape stair (see paragraph 2.17 and Diagram 2.7 of Approved Document B Volume 1) or roof escape route (see paragraph 2.13 of Approved Document B Volume 1).
4896_UK_UK_Approved_Document_B_vol_2,"accommodation and a common escape route (corridor, lobby or stair).","Between residential/sleeping  accommodation and a common escape route (corridor, lobby or stair)."
4897_UK_UK_Approved_Document_B_vol_2,Between a protected stairway(1) and either:,Between a protected stairway(1) and either:
4900_UK_UK_Approved_Document_B_vol_2,a corridor that is not a protected corridor other than in item 6 above.,a corridor that is not a protected corridor other than in item 6 above.
4902_UK_UK_Approved_Document_B_vol_2,a protected stairway(1) and a protected lobby or protected corridor,a protected stairway(1) and a protected lobby or protected corridor
4903_UK_UK_Approved_Document_B_vol_2,accommodation and a protected lobby other than in item 6 above.,accommodation and a protected lobby other than in item 6 above.
4907_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4908_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4909_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4910_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4912_UK_UK_Approved_Document_B_vol_2,Table B5 Limitations on the use of uninsulated glazed elements on escape routes.,Table B5 Limitations on the use of uninsulated glazed elements on escape routes.
4916_UK_UK_Approved_Document_B_vol_2,Maximum total glazed area in parts of a building with access to:,Maximum total glazed area in parts of a building with access to:
4923_UK_UK_Approved_Document_B_vol_2,"Between the accommodation and a protected corridor that forms a dead end, other than in item 6 above.","Between the accommodation and a protected corridor that forms a dead end, other than in item 6 above."
4924_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4925_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4926_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4927_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4928_UK_UK_Approved_Document_B_vol_2,"Between accommodation and any other corridor, or subdividing corridors, other than in item 6 above.","Between accommodation and any other corridor, or subdividing corridors, other than in item 6 above."
4929_UK_UK_Approved_Document_B_vol_2,Beside an external escape route.,Beside an external escape route.
4930_UK_UK_Approved_Document_B_vol_2,Not applicable Not applicable Unlimited above 100mm from floor,Not applicable Not applicable Unlimited above 100mm from floor
4931_UK_UK_Approved_Document_B_vol_2,Unlimited above 100mm from floor,Unlimited above 100mm from floor
4932_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4933_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4934_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4935_UK_UK_Approved_Document_B_vol_2,Unlimited above 1100mm from floor,Unlimited above 1100mm from floor
4940_UK_UK_Approved_Document_B_vol_2,paragraph 3.32 and Diagram 3.4) or roof escape route (see paragraph 2.32).,Beside an external escape stair (see paragraph 3.32 and Diagram 3.4) or roof escape route (see paragraph 2.32).
4942_UK_UK_Approved_Document_B_vol_2,Items 1 and 8 apply also to single storey buildings.,Items 1 and 8 apply also to single storey buildings.
4943_UK_UK_Approved_Document_B_vol_2,Fire resisting glass should be marked with the name of the manufacturer and the name of the product.,Fire resisting glass should be marked with the name of the manufacturer and the name of the product.
4944_UK_UK_Approved_Document_B_vol_2,Further guidance can be found in A Guide to Best Practice in the Specification and Use of Fire-resistant Glazed Systems published by the Glass and Glazing Federation.,Further guidance can be found in A Guide to Best Practice in the Specification and Use of Fire-resistant Glazed Systems published by the Glass and Glazing Federation.
4945_UK_UK_Approved_Document_B_vol_2,"If the protected stairway is also a protected shaft or a firefighting stair (see Section 17), there may be further restrictions on the use of glazed elements.","If the protected stairway is also a protected shaft or a firefighting stair (see Section 17), there may be further restrictions on the use of glazed elements."
4946_UK_UK_Approved_Document_B_vol_2,Measured vertically from the landing floor level or the stair pitch line.,Measured vertically from the landing floor level or the stair pitch line.
4947_UK_UK_Approved_Document_B_vol_2,The 100mm limit is intended to reduce the risk of fire spreading from a floor covering.,The 100mm limit is intended to reduce the risk of fire spreading from a floor covering.
4953_UK_UK_Approved_Document_B_vol_2,"All fire doorsets should have the performance shown in Table C1, based on one of the following.","All fire doorsets should have the performance shown in Table C1, based on one of the following."
4954_UK_UK_Approved_Document_B_vol_2,"Fire resistance in terms of integrity, for a period of minutes, when tested to BS 476-22, e.g. FD 30.","Fire resistance in terms of integrity, for a period of minutes, when tested to BS 476-22, e.g. FD 30."
4955_UK_UK_Approved_Document_B_vol_2,A suffix (S) is added for doorsets where restricted smoke leakage at ambient temperatures is needed.,A suffix (S) is added for doorsets where restricted smoke leakage at ambient temperatures is needed.
4956_UK_UK_Approved_Document_B_vol_2,"As determined with reference to Commission Decision 2000/367/EC regarding the classification of the resistance to fire performance of construction products, construction works and parts thereof.","As determined with reference to Commission Decision 2000/367/EC regarding the classification of the resistance to fire performance of construction products, construction works and parts thereof."
4957_UK_UK_Approved_Document_B_vol_2,"All fire doorsets should be classified in accordance with BS EN 13501-2, tested to the relevant European method from the following.","All fire doorsets should be classified in accordance with BS EN 13501-2, tested to the relevant European method from the following."
4961_UK_UK_Approved_Document_B_vol_2,As determined with reference to European Parliament and Council Directive 95/16/EC (which applies to lifts that permanently serve buildings and constructions and specified safety components) on the approximation of laws of Member States relating to lifts (‘Lifts Directive’) implementing the Lifts Regulations 1997 (SI 1997/831) and calling upon the harmonised standard BS EN 81-58.,As determined with reference to European Parliament and Council Directive 95/16/EC (which applies to lifts that permanently serve buildings and constructions and specified safety components) on the approximation of laws of Member States relating to lifts (‘Lifts Directive’) implementing the Lifts Regulations 1997 (SI 1997/831) and calling upon the harmonised standard BS EN 81-58.
4962_UK_UK_Approved_Document_B_vol_2,The performance requirement is in terms of integrity (E) for a period of minutes.,The performance requirement is in terms of integrity (E) for a period of minutes.
4963_UK_UK_Approved_Document_B_vol_2,An additional classification of Sa is used for all doors where restricted smoke leakage at ambient temperatures is needed.,An additional classification of Sa is used for all doors where restricted smoke leakage at ambient temperatures is needed.
4964_UK_UK_Approved_Document_B_vol_2,The requirement is for test exposure from each side of the doorset separately.,The requirement is for test exposure from each side of the doorset separately.
4965_UK_UK_Approved_Document_B_vol_2,"The exception is lift doors, which are tested from the landing side only.","The exception is lift doors, which are tested from the landing side only."
4966_UK_UK_Approved_Document_B_vol_2,Any test evidence used to verify the fire resistance rating of a doorset or shutter should be checked to ensure both of the following.,Any test evidence used to verify the fire resistance rating of a doorset or shutter should be checked to ensure both of the following.
4967_UK_UK_Approved_Document_B_vol_2,It adequately demonstrates compliance.,It adequately demonstrates compliance.
4968_UK_UK_Approved_Document_B_vol_2,It is applicable to the complete installed assembly.,It is applicable to the complete installed assembly.
4969_UK_UK_Approved_Document_B_vol_2,Small differences in detail may significantly affect the rating.,Small differences in detail may significantly affect the rating.
4970_UK_UK_Approved_Document_B_vol_2,"Until relevant harmonised product standards are published, for the purposes of meeting the Building Regulations, products tested in accordance with BS EN 1634-1 (with or without pre-fire test mechanical conditioning) that achieve the minimum performance in Table C1 will be deemed to satisfy the provisions.","Until relevant harmonised product standards are published, for the purposes of meeting the Building Regulations, products tested in accordance with BS EN 1634-1 (with or without pre-fire test mechanical conditioning) that achieve the minimum performance in Table C1 will be deemed to satisfy the provisions."
4971_UK_UK_Approved_Document_B_vol_2,"All fire doorsets, including to flat entrances and between a dwellinghouse and an integral garage, should be fitted with a self-closing device, except for all of the following.","All fire doorsets, including to flat entrances and between a dwellinghouse and an integral garage, should be fitted with a self-closing device, except for all of the following."
4972_UK_UK_Approved_Document_B_vol_2,Fire doorsets to cupboards.,Fire doorsets to cupboards.
4973_UK_UK_Approved_Document_B_vol_2,Fire doorsets to service ducts normally locked shut.,Fire doorsets to service ducts normally locked shut.
4974_UK_UK_Approved_Document_B_vol_2,Fire doorsets within flats and dwellinghouses.,Fire doorsets within flats and dwellinghouses.
4975_UK_UK_Approved_Document_B_vol_2,"If a self-closing device would be considered to interfere with the normal approved use of the building, self-closing fire doors may be held open by one of the following.","If a self-closing device would be considered to interfere with the normal approved use of the building, self-closing fire doors may be held open by one of the following."
4979_UK_UK_Approved_Document_B_vol_2,"A fusible link, but not if the doorset is in an opening provided as a means of escape unless it complies with paragraph C7.","A fusible link, but not if the doorset is in an opening provided as a means of escape unless it complies with paragraph C7."
4980_UK_UK_Approved_Document_B_vol_2,An automatic release mechanism activated by an automatic fire detection and alarm system.,An automatic release mechanism activated by an automatic fire detection and alarm system.
4981_UK_UK_Approved_Document_B_vol_2,A door closer delay device.,A door closer delay device.
4982_UK_UK_Approved_Document_B_vol_2,"Two fire doorsets may be fitted in the same opening if each door is capable of closing the opening, so the total fire resistance is the sum of their individual resistances.","Two fire doorsets may be fitted in the same opening if each door is capable of closing the opening, so the total fire resistance is the sum of their individual resistances."
4983_UK_UK_Approved_Document_B_vol_2,"If the opening is provided as a means of escape, both fire doorsets should be self-closing.","If the opening is provided as a means of escape, both fire doorsets should be self-closing."
4984_UK_UK_Approved_Document_B_vol_2,"If one fire doorset is capable of being easily opened by hand and has a minimum of 30 minutes’ fire resistance, the other fire doorset should comply with both of the following.","If one fire doorset is capable of being easily opened by hand and has a minimum of 30 minutes’ fire resistance, the other fire doorset should comply with both of the following."
4985_UK_UK_Approved_Document_B_vol_2,Be fitted with an automatic self-closing device.,Be fitted with an automatic self-closing device.
4986_UK_UK_Approved_Document_B_vol_2,Be held open by a fusible link.,Be held open by a fusible link.
4987_UK_UK_Approved_Document_B_vol_2,Fire doorsets often do not provide any significant insulation.,Fire doorsets often do not provide any significant insulation.
4988_UK_UK_Approved_Document_B_vol_2,"Unless providing both integrity and insulation in accordance with Appendix B, Table B3, a maximum of 25% of the length of a compartment wall should consist of door openings.","Unless providing both integrity and insulation in accordance with Appendix B, Table B3, a maximum of 25% of the length of a compartment wall should consist of door openings."
4989_UK_UK_Approved_Document_B_vol_2,"Where it is practicable to maintain a clear space on both sides of the doorway, the above percentage may be greater.","Where it is practicable to maintain a clear space on both sides of the doorway, the above percentage may be greater."
4990_UK_UK_Approved_Document_B_vol_2,Rolling shutters should be capable of manual opening and closing for firefighting purposes (see Section 17).,Rolling shutters should be capable of manual opening and closing for firefighting purposes (see Section 17).
4991_UK_UK_Approved_Document_B_vol_2,"Rolling shutters across a means of escape should only be released by a heat sensor, such as a fusible link or electric heat detector, in the immediate vicinity of the door.","Rolling shutters across a means of escape should only be released by a heat sensor, such as a fusible link or electric heat detector, in the immediate vicinity of the door."
4992_UK_UK_Approved_Document_B_vol_2,"Unless a shutter is also intended to partially descend as part of a boundary to a smoke reservoir, shutters across a means of escape should not be closed by smoke detectors or a fire alarm system.","Unless a shutter is also intended to partially descend as part of a boundary to a smoke reservoir, shutters across a means of escape should not be closed by smoke detectors or a fire alarm system."
4993_UK_UK_Approved_Document_B_vol_2,"Unless shown to be satisfactory when tested as part of a fire doorset assembly, the essential components of any hinge on which a fire door is hung should be made entirely from materials that have a minimum melting point of 800°C.","Unless shown to be satisfactory when tested as part of a fire doorset assembly, the essential components of any hinge on which a fire door is hung should be made entirely from materials that have a minimum melting point of 800°C."
4994_UK_UK_Approved_Document_B_vol_2,"Except for doorsets listed in paragraph C12, all fire doorsets should be marked with one of the following fire safety signs, complying with BS 5499-5, as appropriate.","Except for doorsets listed in paragraph C12, all fire doorsets should be marked with one of the following fire safety signs, complying with BS 5499-5, as appropriate."
4995_UK_UK_Approved_Document_B_vol_2,To be kept closed when not in use – mark ‘Fire door keep shut’.,To be kept closed when not in use – mark ‘Fire door keep shut’.
4996_UK_UK_Approved_Document_B_vol_2,To be kept locked when not in use – mark ‘Fire door keep locked shut’.,To be kept locked when not in use – mark ‘Fire door keep locked shut’.
4997_UK_UK_Approved_Document_B_vol_2,Held open by an automatic release mechanism or free swing device – mark ‘Automatic fire door keep clear’.,Held open by an automatic release mechanism or free swing device – mark ‘Automatic fire door keep clear’.
4998_UK_UK_Approved_Document_B_vol_2,"All fire doorsets should be marked on both sides, except fire doorsets to cupboards and service ducts, which should be marked on the outside.","All fire doorsets should be marked on both sides, except fire doorsets to cupboards and service ducts, which should be marked on the outside."
4999_UK_UK_Approved_Document_B_vol_2,The following fire doorsets are not required to comply with paragraph C11.,The following fire doorsets are not required to comply with paragraph C11.
5000_UK_UK_Approved_Document_B_vol_2,Doors to and within flats and dwellinghouses.,Doors to and within flats and dwellinghouses.
5001_UK_UK_Approved_Document_B_vol_2,Bedroom doors in ‘residential (other)’ (purpose group 2(b)) premises.,Bedroom doors in ‘residential (other)’ (purpose group 2(b)) premises.
5002_UK_UK_Approved_Document_B_vol_2,Lift entrance/landing doors.,Lift entrance/landing doors.
5003_UK_UK_Approved_Document_B_vol_2,The performance of some doorsets set out in Table C1 is linked to the minimum periods of fire resistance for elements of structure given in Tables B3 and B4.,The performance of some doorsets set out in Table C1 is linked to the minimum periods of fire resistance for elements of structure given in Tables B3 and B4.
5004_UK_UK_Approved_Document_B_vol_2,Limitations on the use of uninsulated glazing in fire doorsets are given in Table B5.,Limitations on the use of uninsulated glazing in fire doorsets are given in Table B5.
5009_UK_UK_Approved_Document_B_vol_2,"Recommendations for the specification, design, construction, installation and maintenance of fire doorsets constructed with non-metallic door leaves are given in BS 8214.","Recommendations for the specification, design, construction, installation and maintenance of fire doorsets constructed with non-metallic door leaves are given in BS 8214."
5010_UK_UK_Approved_Document_B_vol_2,"Guidance on timber fire resisting doorsets, in relation to the new European test standard, may be found in Timber Fire Resisting Doorsets: Maintaining Performance Under the New European Test Standard published by the Timber Research and Development Association (TRADA).","Guidance on timber fire resisting doorsets, in relation to the new European test standard, may be found in Timber Fire Resisting Doorsets: Maintaining Performance Under the New European Test Standard published by the Timber Research and Development Association (TRADA)."
5011_UK_UK_Approved_Document_B_vol_2,Guidance for metal doors is given in Code of Practice for Fire Resisting Metal Doorsets published by the Door and Shutter Manufacturers’ Association (DSMA).,Guidance for metal doors is given in Code of Practice for Fire Resisting Metal Doorsets published by the Door and Shutter Manufacturers’ Association (DSMA).
5012_UK_UK_Approved_Document_B_vol_2,Hardware used on fire doors can significantly affect their performance in a fire.,Hardware used on fire doors can significantly affect their performance in a fire.
5013_UK_UK_Approved_Document_B_vol_2,"Notwithstanding the guidance in this approved document, guidance is available in Hardware for Fire and Escape Doors published by the Door and Hardware Federation (DHF) and Guild of Architectural Ironmongers (GAI).","Notwithstanding the guidance in this approved document, guidance is available in Hardware for Fire and Escape Doors published by the Door and Hardware Federation (DHF) and Guild of Architectural Ironmongers (GAI)."
5014_UK_UK_Approved_Document_B_vol_2,Position of door,Position of door
5016_UK_UK_Approved_Document_B_vol_2,In a compartment wall:,In a compartment wall:
5021_UK_UK_Approved_Document_B_vol_2,"not described in (a), (b), (c) or (d) above.","not described in (a), (b), (c) or (d) above."
5022_UK_UK_Approved_Document_B_vol_2,In a compartment floor,In a compartment floor
5041_UK_UK_Approved_Document_B_vol_2,Position of door,Position of door
5045_UK_UK_Approved_Document_B_vol_2,Forming part of the enclosures of:,Forming part of the enclosures of:
5048_UK_UK_Approved_Document_B_vol_2,"a lift shaft (see paragraph 5.34b) that does not form a protected shaft in 2(b), (c) or (d) above.","a lift shaft (see paragraph 5.34b) that does not form a protected shaft in 2(b), (c) or (d) above."
5050_UK_UK_Approved_Document_B_vol_2,Forming part of the enclosure of:,Forming part of the enclosure of:
5052_UK_UK_Approved_Document_B_vol_2,any other protected corridor,any other protected corridor
5053_UK_UK_Approved_Document_B_vol_2,a protected lobby approach to a lift shaft (see paragraph 5.37 to 5.39).,a protected lobby approach to a lift shaft (see paragraph 5.37 to 5.39).
5061_UK_UK_Approved_Document_B_vol_2,dead-end portions of corridors from the remainder of the corridor.,dead-end portions of corridors from the remainder of the corridor.
5064_UK_UK_Approved_Document_B_vol_2,Any door that forms part of the enclosure:,Any door that forms part of the enclosure:
5073_UK_UK_Approved_Document_B_vol_2,In a dwellinghouse:,In a dwellinghouse:
5079_UK_UK_Approved_Document_B_vol_2,dwellinghouse not described elsewhere in this table.,dwellinghouse not described elsewhere in this table.
5096_UK_UK_Approved_Document_B_vol_2,"Classified in accordance with BS EN 13501-2. National classifications do not necessarily equate with European classifications, therefore products cannot typically assume a European class unless they have been tested accordingly.","Classified in accordance with BS EN 13501-2. National classifications do not necessarily equate with European classifications, therefore products cannot typically assume a European class unless they have been tested accordingly."
5097_UK_UK_Approved_Document_B_vol_2,"Unless pressurisation techniques that comply with BS EN 12101-6 are used, these doors should also comply with one of the following conditions.","Unless pressurisation techniques that comply with BS EN 12101-6 are used, these doors should also comply with one of the following conditions."
5098_UK_UK_Approved_Document_B_vol_2,Have a leakage rate not exceeding 3m3/m/hour (from head and jambs only) when tested at 25Pa under BS 476-31.1.,Have a leakage rate not exceeding 3m3/m/hour (from head and jambs only) when tested at 25Pa under BS 476-31.1.
5099_UK_UK_Approved_Document_B_vol_2,Meet the additional Sa classification when tested to BS EN 1634-3.,Meet the additional Sa classification when tested to BS EN 1634-3.
