example_id,content,processed_content,label,metadata
328fb8e7-cae4-4465-b7a7-24f0d066d65a,"The results of all pressure tests on buildings, including any test failures, should be reported to the building control body.","The results of all pressure tests on buildings , including any test failures , should be reported to the building control body .",O B-property O O B-object I-object O B-object O B-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '360_UK_DocM_V2_AccessAndUseOfBuildings'}
35cacecf-06dc-4b0f-aadb-db2ee05518c7,The area of windows and roof windows (but excluding display windows) within the area served exceeds 40 of the facade area.,The area of windows and roof windows ( but excluding display windows ) within the area served exceeds 40 of the facade area .,O B-property O B-object O B-object I-object O O B-quality I-quality I-quality O B-quality I-quality I-quality I-quality O B-value O O B-property I-property O,{'ID': '495_UK_DocM_V2_AccessAndUseOfBuildings'}
360bc9ab-1ae1-44f0-a6a3-c1110edac6a9,The annual energy savings should be estimated using the National Calculation Methodology Modelling Guide.,The annual energy savings should be estimated using the National Calculation Methodology Modelling Guide .,O B-quality B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '465_UK_DocM_V2_AccessAndUseOfBuildings'}
3c28dbd6-8a3d-4ede-ae08-89e4b5d69d60,The approach route is a minimum of 900mm wide with a maximum cross fall of 1 in 40.,The approach route is a minimum of 900mm wide with a maximum cross fall of 1 in 40 .,O B-object I-object O O O O B-value B-property O O O B-property I-property O B-value I-value I-value O,{'ID': '16_UK_DocM_V1_AccessAndUseOfBuildings'}
3ca5cb38-b90b-4449-ba14-4268866df8e1,The water heater is close to the draw-off points and has a storage capacity no greater than 100 litres.,The water heater is close to the draw-off points and has a storage capacity no greater than 100 litres .,O B-object I-object O B-quality I-quality I-quality I-quality I-quality O O O B-property I-property O O O B-value I-value O,{'ID': '463_UK_DocM_V2_AccessAndUseOfBuildings'}
451e7c91-d39f-4401-a0e3-5ab455ab0442,"The approach route should be level, gently sloping, or, where necessary, ramped.","The approach route should be level , gently sloping , or , where necessary , ramped .",O B-object I-object O O B-quality O B-quality I-quality O O O B-quality I-quality I-quality I-quality O,{'ID': '15_UK_DocM_V1_AccessAndUseOfBuildings'}
4e1bda84-398f-4bae-a335-2c7f24501b09,The water heater is situated centrally with a distribution system to supply water to the drawoff points and has a capacity greater than 300 litres.,The water heater is situated centrally with a distribution system to supply water to the drawoff points and has a capacity greater than 300 litres .,O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-property O O B-value I-value O,{'ID': '456_UK_DocM_V2_AccessAndUseOfBuildings'}
4f2b56cb-9852-4406-bbea-31f426fb4910,"replacing a heating system including the heating appliance, pipework and heat emitters), the energy performance of the whole system should be assessed, and the results documented and handed over to the building owner with the manufacturers supporting literature.","replacing a heating system including the heating appliance , pipework and heat emitters ) , the energy performance of the whole system should be assessed , and the results documented and handed over to the building owner with the manufacturers supporting literature .",B-quality O B-object I-object O O B-object I-object O B-object O B-object I-object O O O B-property I-property O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '397_UK_DocM_V2_AccessAndUseOfBuildings'}
569c7958-b7d6-4b9c-9dd9-13307e95e59b,"For ducted systems that are served by fans with a design flow rate greater than 1m3/s, ductwork leakage tests should be carried out.","For ducted systems that are served by fans with a design flow rate greater than 1m3/s , ductwork leakage tests should be carried out .",O B-object I-object O O B-quality I-quality I-quality O O B-property I-property I-property O O B-value O B-object I-object I-object O O B-quality I-quality O,{'ID': '385_UK_DocM_V2_AccessAndUseOfBuildings'}
5962048f-577c-408a-be59-cbf79bd74630,Requirements for accessibility should be balanced against preserving historic buildings or environments.,Requirements for accessibility should be balanced against preserving historic buildings or environments .,B-object O B-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '7_UK_DocM_V1_AccessAndUseOfBuildings'}
6cd271a0-e7d4-4853-868f-38e8b5012a95,"The approach route should be safe and convenient for everyone, including older and disabled people and some wheelchair users.","The approach route should be safe and convenient for everyone , including older and disabled people and some wheelchair users .",O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '13_UK_DocM_V1_AccessAndUseOfBuildings'}
77be05f2-cd8c-4d35-85e4-6637b999d8e7,The value of the consequential improvement works should not be less than 10 of the value of the principal works.,The value of the consequential improvement works should not be less than 10 of the value of the principal works .,O B-property O O B-quality B-object I-object O O O O O B-value O O B-property O O B-object I-object O,{'ID': '452_UK_DocM_V2_AccessAndUseOfBuildings'}
8e9ef8dc-18bd-4877-98cd-556aa4adee8f,"Reasonable provision shall be made for the conservation of fuel and power in buildings by: (a) limiting heat gains and losses (i) through thermal elements and other parts of the building fabric; and (ii) from pipes, ducts and vessels used for space heating, space cooling and hot water services; (b) providing fixed building services which (i) are energy efficient to a reasonable standard; (ii) have effective controls; and (iii) are commissioned by testing and adjusting as necessary to ensure they use no more fuel and power than is reasonable in the circumstances.","Reasonable provision shall be made for the conservation of fuel and power in buildings by : ( a ) limiting heat gains and losses ( i ) through thermal elements and other parts of the building fabric ; and ( ii ) from pipes , ducts and vessels used for space heating , space cooling and hot water services ; ( b ) providing fixed building services which ( i ) are energy efficient to a reasonable standard ; ( ii ) have effective controls ; and ( iii ) are commissioned by testing and adjusting as necessary to ensure they use no more fuel and power than is reasonable in the circumstances .",B-quality B-object O O O O O B-object I-object I-object I-object I-object O B-object O O O O O B-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality O O O O O B-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-quality I-quality O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '431_UK_DocM_V2_AccessAndUseOfBuildings'}
8fcdc238-3c30-4659-9303-1b126a39b2cd,The design solar load should be reduced by at least 20%.,The design solar load should be reduced by at least 20 % .,O B-object I-object I-object O O B-quality O O O B-value I-value O,{'ID': '499_UK_DocM_V2_AccessAndUseOfBuildings'}
a090f6bb-f89b-44c1-b6ee-8e72e2be30a0,Where a system for on-site electricity generation is installed (a) reasonable provision must be made to ensure that (i) the system and its electrical output are appropriately sized for the site and available infrastructure; (ii) the system has effective controls; and (b) it must be commissioned by testing and adjusting as necessary to ensure that it produces the maximum electricity that is reasonable in the circumstances.,Where a system for on-site electricity generation is installed ( a ) reasonable provision must be made to ensure that ( i ) the system and its electrical output are appropriately sized for the site and available infrastructure ; ( ii ) the system has effective controls ; and ( b ) it must be commissioned by testing and adjusting as necessary to ensure that it produces the maximum electricity that is reasonable in the circumstances .,O O B-object O B-quality I-quality I-quality I-quality I-quality O O O B-quality B-object O O O O O O O O O O B-object I-object I-object I-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-object O B-quality I-quality O O O O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '370_UK_DocM_V2_AccessAndUseOfBuildings'}
a48aade7-5532-4424-a39e-5b1638516702,The effective g-value should be no worse than 0.3.,The effective g-value should be no worse than 0.3 .,O B-quality B-object O O B-quality I-quality I-quality I-quality O,{'ID': '350_UK_DocM_V2_AccessAndUseOfBuildings'}
a94b6b4f-a05e-403e-bbca-ebe1b94e38a1,"The area of sloping surfaces such as staircases, galleries, raked auditoria and tiered terraces should be taken as their area on plan.","The area of sloping surfaces such as staircases , galleries , raked auditoria and tiered terraces should be taken as their area on plan .",O B-property O B-object I-object O O B-object O B-object O B-object I-object O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '470_UK_DocM_V2_AccessAndUseOfBuildings'}
af92ecf9-432a-4557-9992-060bb6e3e867,Air permeability should be in m3/(hm2) at 50Pa.,Air permeability should be in m3/ ( hm2 ) at 50Pa .,B-property I-property O O O B-value I-value I-value I-value I-value I-value O,{'ID': '352_UK_DocM_V2_AccessAndUseOfBuildings'}
afd03eb1-8356-4755-a764-6869d0ac4171,"Reasonable provision should be made for people to (a) gain access to; and (b) use, the dwelling and its facilities.","Reasonable provision should be made for people to ( a ) gain access to ; and ( b ) use , the dwelling and its facilities .",B-quality B-object O O B-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '9_UK_DocM_V1_AccessAndUseOfBuildings'}
b47066e6-d145-4427-91c0-8763c5ea92c5,Remedial work should be carried out to achieve satisfactory performance in retests.,Remedial work should be carried out to achieve satisfactory performance in retests .,B-object I-object O O B-quality I-quality O B-quality I-quality I-quality I-quality I-quality O,{'ID': '387_UK_DocM_V2_AccessAndUseOfBuildings'}
ba93ede4-473f-4c07-b439-3699580cbcbe,No individual flight has a rise of more than 1800mm between landings.,No individual flight has a rise of more than 1800mm between landings .,O B-quality B-object O O B-property O O O B-value B-quality I-quality O,{'ID': '21_UK_DocM_V1_AccessAndUseOfBuildings'}
bb9ec292-062b-43c3-8590-856dd5f6b890,"The building primary energy rate and building emission rate calculated using the measured air permeability must not be higher than the target primary energy rate and target emission rate, respectively.","The building primary energy rate and building emission rate calculated using the measured air permeability must not be higher than the target primary energy rate and target emission rate , respectively .",O B-property I-property I-property I-property O B-property I-property I-property B-quality I-quality I-quality I-quality I-quality I-quality O O O O O O B-property I-property I-property I-property O B-property I-property I-property O O O,{'ID': '357_UK_DocM_V2_AccessAndUseOfBuildings'}
d342429e-d3fc-46e0-a195-527cfef1fd4b,"When an existing building with a total useful floor area of over 1000m2 is being extended or the habitable area is being increased, consequential improvements should be installed.","When an existing building with a total useful floor area of over 1000m2 is being extended or the habitable area is being increased , consequential improvements should be installed .",O O B-quality B-object O O B-quality I-quality B-property I-property O O B-value O B-quality I-quality O O B-property I-property O B-quality I-quality O B-quality I-quality I-quality I-quality I-quality O,{'ID': '451_UK_DocM_V2_AccessAndUseOfBuildings'}
e21fa967-934e-4a29-a66d-252fdbbf928f,"If the parasitic energy use is unknown, an allowance of 0.3W/m2 should be made for any control system.","If the parasitic energy use is unknown , an allowance of 0.3W/m2 should be made for any control system .",O O B-property I-property I-property O B-quality O O B-property O B-value O O O O O B-object I-object O,{'ID': '473_UK_DocM_V2_AccessAndUseOfBuildings'}
e43c1e88-be80-42d9-944e-1bf0f0f82479,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than 5m long.,Individual flights are : for gradients up to 1:15 not more than 10m long ; for gradients up to 1:12 not more than 5m long .,B-quality B-object O O O B-property O O B-value O O O B-value B-property O O B-property O O B-value O O O B-value B-property O,{'ID': '18_UK_DocM_V1_AccessAndUseOfBuildings'}
e6fcc89d-b55e-4536-9a24-c3c5f4015a0d,"All technically, functionally and economically feasible measures to improve the fabric of the building served by the service should be implemented.","All technically , functionally and economically feasible measures to improve the fabric of the building served by the service should be implemented .",O B-object I-object I-object I-object I-object I-object I-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O,{'ID': '455_UK_DocM_V2_AccessAndUseOfBuildings'}
f17de50f-3c64-4ab3-ac80-dcfb15b99842,Every flight has a minimum clear width of 900mm.,Every flight has a minimum clear width of 900mm .,O B-object O O O B-property I-property O B-value O,{'ID': '20_UK_DocM_V1_AccessAndUseOfBuildings'}
f27a8dbb-737a-410e-9470-fba4193c0b4f,"Air pressure tests should be performed following the guidance in the approved airtightness testing methodology, CIBSEs TM23.","Air pressure tests should be performed following the guidance in the approved airtightness testing methodology , CIBSEs TM23 .",B-object I-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '362_UK_DocM_V2_AccessAndUseOfBuildings'}
f4b0b5b8-ab26-46a2-8028-c279958fa927,"Any justification and strategy should be in line with the approved airtightness testing methodology, CIBSEs TM23.","Any justification and strategy should be in line with the approved airtightness testing methodology , CIBSEs TM23 .",O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '355_UK_DocM_V2_AccessAndUseOfBuildings'}
fc54cd23-e216-4f59-b1b6-35ec47a83a4a,Test data must be from a minimum of five in-situ measurements of the same module types and link details as used in the actual building.,Test data must be from a minimum of five in-situ measurements of the same module types and link details as used in the actual building .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '351_UK_DocM_V2_AccessAndUseOfBuildings'}
0219127c-2f2d-4b13-aafa-261c1fc39ffc,"A power socket, suitable for powering the lifting device, is provided close to the liftway.","A power socket , suitable for powering the lifting device , is provided close to the liftway .",O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality O,{'ID': '109_UK_DocM_V1_AccessAndUseOfBuildings'}
09b2a395-5293-4b7d-82d4-5312482d59e9,"Door entry controls, where provided, are mounted 900-1000mm above finished ground level, and at least 300mm away from any projecting corner.","Door entry controls , where provided , are mounted 900-1000mm above finished ground level , and at least 300mm away from any projecting corner .",B-object I-object I-object O O O O O B-quality B-value B-property B-quality B-object I-object O O O O B-value B-property O O B-object I-object O,{'ID': '46_UK_DocM_V1_AccessAndUseOfBuildings'}
14d1a086-d933-4946-b222-98f707d16c03,Lifting devices should be positioned with the end opposite to the entry point located against a wall at every floor level.,Lifting devices should be positioned with the end opposite to the entry point located against a wall at every floor level .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '86_UK_DocM_V1_AccessAndUseOfBuildings'}
1834463c-7e45-4148-8315-f750b5f047cb,"When the lift serves more than three storeys, it provides visual and audible indicators to identify the floor reached.","When the lift serves more than three storeys , it provides visual and audible indicators to identify the floor reached .",O O B-object B-quality I-quality I-quality I-quality I-quality O O O B-object I-object I-object I-object B-quality I-quality I-quality I-quality I-quality O,{'ID': '25_UK_DocM_V1_AccessAndUseOfBuildings'}
1cf2f287-457b-4f89-8c43-135ffda5029a,"The provision made must be sufficient to (a) meet the needs of occupants with differing needs, including some older or disabled people; and (b) to allow adaptation of the dwelling to meet the changing needs of occupants over time.","The provision made must be sufficient to ( a ) meet the needs of occupants with differing needs , including some older or disabled people ; and ( b ) to allow adaptation of the dwelling to meet the changing needs of occupants over time .",O B-object O O O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '36_UK_DocM_V1_AccessAndUseOfBuildings'}
1d312b80-748c-4f92-a74e-6f1b918f741c,"To provide easy access between rooms on the entrance storey, a stepped change of level within the entrance storey should be avoided where possible.","To provide easy access between rooms on the entrance storey , a stepped change of level within the entrance storey should be avoided where possible .",O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '27_UK_DocM_V1_AccessAndUseOfBuildings'}
287098c1-9e45-4917-ad34-1301db390c17,"Where it is not reasonable to achieve a step-free approach route to the principal private entrance, a step-free approach route should be provided to a suitable alternative private entrance instead.","Where it is not reasonable to achieve a step-free approach route to the principal private entrance , a step-free approach route should be provided to a suitable alternative private entrance instead .",O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '41_UK_DocM_V1_AccessAndUseOfBuildings'}
2a2dbb92-88af-47f5-bd1e-b3ddea4c1ec9,"The approach route should be safe and convenient for everyone, be at the shallowest gradient that can reasonably be achieved, and be stepfree, irrespective of the storey on which the dwelling is located.","The approach route should be safe and convenient for everyone , be at the shallowest gradient that can reasonably be achieved , and be stepfree , irrespective of the storey on which the dwelling is located .",O B-object I-object O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '70_UK_DocM_V1_AccessAndUseOfBuildings'}
389c960b-525d-4f2e-9a2c-1805eb2dc20d,The full area under a stair that forms part of the storage provision should be counted as 1m2.,The full area under a stair that forms part of the storage provision should be counted as 1m2 .,O B-quality B-property B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O B-value O,{'ID': '79_UK_DocM_V1_AccessAndUseOfBuildings'}
3ec9d4e7-3526-411c-8b30-0c7671660ed1,"The relationship between the kitchen, dining and living areas should be convenient and step-free.","The relationship between the kitchen , dining and living areas should be convenient and step-free .",O B-property B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O B-quality O,{'ID': '91_UK_DocM_V1_AccessAndUseOfBuildings'}
4094b859-b3b4-4035-94cd-8cf47ccbd801,The load capacity is at least 400kg.,The load capacity is at least 400kg .,O B-property I-property O O O B-value O,{'ID': '23_UK_DocM_V1_AccessAndUseOfBuildings'}
5ba5ffe7-ece8-488a-b461-da66237e7888,"All walls, ducts and boxings to the WC/cloakroom, bathroom and shower room should be strong enough to support grab rails, seats and other adaptations that could impose a load of up to 1.5kN/m2.","All walls , ducts and boxings to the WC/cloakroom , bathroom and shower room should be strong enough to support grab rails , seats and other adaptations that could impose a load of up to 1.5kN/m2 .",O B-object O B-object O B-object O O B-object O B-object O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '54_UK_DocM_V1_AccessAndUseOfBuildings'}
63af9f99-6939-4e8c-a6a9-8b10942e1597,"The handle to at least one window in the principal living area is located between 450mm and 1200mm above floor level, unless the window is fitted with a remote opening device that is within this height range.","The handle to at least one window in the principal living area is located between 450mm and 1200mm above floor level , unless the window is fitted with a remote opening device that is within this height range .",O B-object O O O B-value B-object O O B-object I-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '57_UK_DocM_V1_AccessAndUseOfBuildings'}
6a553c19-481f-4947-9047-fd2c4d0daa44,"Any floors, walls and doors that have been installed to allow the potential liftway to be used as storage or for other purposes could be easily removed without structural alteration.","Any floors , walls and doors that have been installed to allow the potential liftway to be used as storage or for other purposes could be easily removed without structural alteration .",O B-object O B-object O B-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '83_UK_DocM_V1_AccessAndUseOfBuildings'}
74002ed3-548e-4e2f-8835-be76e643c67d,NOTE 2: Double doors effectively provide nibs where each leaf is at least 300mm wide.,NOTE 2 : Double doors effectively provide nibs where each leaf is at least 300mm wide .,O O O B-object I-object O O B-object O O B-object O O O B-value B-property O,{'ID': '51_UK_DocM_V1_AccessAndUseOfBuildings'}
74b9ee2c-0192-442d-b5a1-a2974d456429,"The dwelling is wheelchair adaptable such that key parts of the accommodation, including sanitary facilities and kitchens, could be easily altered to meet the needs of a wheelchair user or, where required by a local planning authority, the dwelling is wheelchair accessible.","The dwelling is wheelchair adaptable such that key parts of the accommodation , including sanitary facilities and kitchens , could be easily altered to meet the needs of a wheelchair user or , where required by a local planning authority , the dwelling is wheelchair accessible .",O B-object O B-quality I-quality O O B-object I-object I-object I-object I-object O O B-object I-object O B-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality O,{'ID': '67_UK_DocM_V1_AccessAndUseOfBuildings'}
793cb939-b3d9-46eb-ae65-71a4d5c8031b,Where the parking is within the private curtilage of the dwelling (but not within a carport or garage) at least one space is a standard parking bay that can be widened to 3.3m.,Where the parking is within the private curtilage of the dwelling ( but not within a carport or garage ) at least one space is a standard parking bay that can be widened to 3.3m .,O O B-object O O O B-object I-object O O B-object O O O O O B-object O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-property O B-value O,{'ID': '43_UK_DocM_V1_AccessAndUseOfBuildings'}
7f696221-52c9-4c52-8f90-74bd93c51299,This grippable handrail is 850-1000mm above the pitch line of the flight and extends at least 300mm beyond the top and bottom nosings.,This grippable handrail is 850-1000mm above the pitch line of the flight and extends at least 300mm beyond the top and bottom nosings .,O B-object I-object O B-value O O B-object I-object I-object I-object I-object O B-property O O B-value B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '73_UK_DocM_V1_AccessAndUseOfBuildings'}
8364a5f1-f80e-484c-9f38-bffc6f4c1876,"Where communal parking is provided to blocks of flats, at least one standard parking bay is provided close to the communal entrance of each core of the block (or to the lift core where the parking bay is internal).","Where communal parking is provided to blocks of flats , at least one standard parking bay is provided close to the communal entrance of each core of the block ( or to the lift core where the parking bay is internal ) .",O B-quality B-object O O O B-object I-object I-object O O O B-value B-quality B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '44_UK_DocM_V1_AccessAndUseOfBuildings'}
85cf77b8-70aa-4453-8d95-00f55a63c4ca,The provision made must be sufficient to (a) allow simple adaptation of the dwelling to meet the needs of occupants who use wheelchairs; or (b) meet the needs of occupants who use wheelchairs.,The provision made must be sufficient to ( a ) allow simple adaptation of the dwelling to meet the needs of occupants who use wheelchairs ; or ( b ) meet the needs of occupants who use wheelchairs .,O B-object O O O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '65_UK_DocM_V1_AccessAndUseOfBuildings'}
8b7e8e7e-81dd-4a76-bdd3-8269ac00f74b,The system can be overridden by a door reactivating device that relies on appropriate electronic methods (but not a door edge pressure system); provided that the lift door remains fully open for at least three seconds.,The system can be overridden by a door reactivating device that relies on appropriate electronic methods ( but not a door edge pressure system ) ; provided that the lift door remains fully open for at least three seconds .,O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-object I-object B-quality I-quality I-quality O O O B-value I-value O,{'ID': '24_UK_DocM_V1_AccessAndUseOfBuildings'}
8edf6848-bdc2-4970-8328-5a24d69a2f0d,"Unit length should be measured through midline of the worktop, not the front or rear edge.","Unit length should be measured through midline of the worktop , not the front or rear edge .",B-property I-property O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '94_UK_DocM_V1_AccessAndUseOfBuildings'}
a372d2c4-f734-479d-bc8d-d3a8aa15362d,"A wide range of people, including accompanied wheelchair users, should be able to access and use the lift.","A wide range of people , including accompanied wheelchair users , should be able to access and use the lift .",O B-quality I-quality O B-object O O B-object I-object I-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '49_UK_DocM_V1_AccessAndUseOfBuildings'}
b0e99ac5-9cbc-4beb-b8ff-85383ae70ea8,"The approach route should be safe and convenient, adopt the shallowest gradient that can reasonably be achieved and be step-free, irrespective of the storey on which the dwelling is located.","The approach route should be safe and convenient , adopt the shallowest gradient that can reasonably be achieved and be step-free , irrespective of the storey on which the dwelling is located .",O B-object I-object O O B-quality O B-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '40_UK_DocM_V1_AccessAndUseOfBuildings'}
b2b81097-97a3-41c2-922c-ffec3e2dd8c0,Turning circle should be clear of top step of any adjacent flight of steps.,Turning circle should be clear of top step of any adjacent flight of steps .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '87_UK_DocM_V1_AccessAndUseOfBuildings'}
bb309bf3-9e86-43d9-8b6e-ebff176d1c88,The sink is not more than 150mm deep with insulation to the underside to prevent scalding of a wheelchair users legs.,The sink is not more than 150mm deep with insulation to the underside to prevent scalding of a wheelchair users legs .,O B-object O O O O B-value B-property O B-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '96_UK_DocM_V1_AccessAndUseOfBuildings'}
bd5bd070-a838-4496-8d33-8b4cf201bc20,The gradient is as shallow as the site permits.,The gradient is as shallow as the site permits .,O B-property O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '45_UK_DocM_V1_AccessAndUseOfBuildings'}
c5a6cac6-a314-47b1-aabd-13f2d1b7ad56,A step-free approach route should be provided to all private entrances.,A step-free approach route should be provided to all private entrances .,O B-quality B-object I-object O O O O O B-quality B-object O,{'ID': '71_UK_DocM_V1_AccessAndUseOfBuildings'}
d6a2b6b7-57d2-449d-89f5-56d3df4755e2,Any radiator or towel rail should be clear of all access zones.,Any radiator or towel rail should be clear of all access zones .,O B-object O B-object I-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '56_UK_DocM_V1_AccessAndUseOfBuildings'}
ddf21ce1-bd2a-49f5-8ba6-d2bcb5edf575,Taps should be lever operated and capable of easy operation.,Taps should be lever operated and capable of easy operation .,B-object O O B-quality I-quality O B-quality I-quality I-quality I-quality O,{'ID': '97_UK_DocM_V1_AccessAndUseOfBuildings'}
df6eb340-6ff0-4811-bcaf-48a6cc6dc455,"An ambulant disabled person should be able to move within, and between, storeys.","An ambulant disabled person should be able to move within , and between , storeys .",O B-quality B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '90_UK_DocM_V1_AccessAndUseOfBuildings'}
e3b85ad6-6132-40d7-86f8-3cc5d44eb12c,One bedroom should be close to an accessible bathroom suitable for a wheelchair user.,One bedroom should be close to an accessible bathroom suitable for a wheelchair user .,B-value B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '100_UK_DocM_V1_AccessAndUseOfBuildings'}
e40e66a5-25da-494b-b09c-e3241289a1b7,All other bedrooms should be accessible to a wheelchair user.,All other bedrooms should be accessible to a wheelchair user .,O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '101_UK_DocM_V1_AccessAndUseOfBuildings'}
