example_id,content,processed_content,label,metadata
a090f6bb-f89b-44c1-b6ee-8e72e2be30a0,Where a system for on-site electricity generation is installed (a) reasonable provision must be made to ensure that (i) the system and its electrical output are appropriately sized for the site and available infrastructure; (ii) the system has effective controls; and (b) it must be commissioned by testing and adjusting as necessary to ensure that it produces the maximum electricity that is reasonable in the circumstances.,Where a system for on-site electricity generation is installed ( a ) reasonable provision must be made to ensure that ( i ) the system and its electrical output are appropriately sized for the site and available infrastructure ; ( ii ) the system has effective controls ; and ( b ) it must be commissioned by testing and adjusting as necessary to ensure that it produces the maximum electricity that is reasonable in the circumstances .,O O B-object O B-quality I-quality I-quality I-quality I-quality O O O B-quality B-object O O O O O O O O O O B-object I-object I-object I-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-object O B-quality I-quality O O O O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '370_UK_DocM_V2_AccessAndUseOfBuildings'}
bfdf95da-d422-47cd-83d7-a30a4969f2e6,"If the internal ties must be centred on the supporting line, the minimum value of the tie force, 10 kN, will also be applied to internal ties.","If the internal ties must be centred on the supporting line , the minimum value of the tie force , 10 kN , will also be applied to internal ties .",O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O O O O O O B-property I-property O B-value I-value O O O O O O B-quality B-object O,{'ID': '180_Finnish_StabilityOfStructures'}
d3fc8c9b-c23a-4188-8723-369caa90453c,"The reference value for a building's total combined window area is 15 of the sum total of the floor  plate areas  of  the  buildings  storeys that  are  fully  or in  part  above  the  ground  but, however, at most 50 of the building's facade area.","The reference value for a building 's total combined window area is 15 of the sum total of the floor plate areas of the buildings storeys that are fully or in part above the ground but , however , at most 50 of the building 's facade area .",O B-property I-property O O B-object I-object B-property I-property I-property I-property O B-value O O B-property I-property O O B-property I-property I-property O O B-object B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O O B-value O O B-object I-object B-property I-property O,{'ID': '124_Finnish_EnergyEfficiency'}
7d552257-2212-4139-8d13-b982e0e7744f,"It would be beneficial if entrance doors to wheelchair-accessible bedrooms were powered opening, as this could avoid the need for the 300mm access space adjacent to the leading edge of the door.","It would be beneficial if entrance doors to wheelchair-accessible bedrooms were powered opening , as this could avoid the need for the 300mm access space adjacent to the leading edge of the door .",O O O O O B-object I-object O B-quality B-object O B-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '143_UK_DocM_V2_AccessAndUseOfBuildings'}
84cd76d7-e5d0-4f39-94bc-0236c65d533a,"in residential buildings of not more than two storeys, one exit of no less than 900 millimetres in width is permitted.","in residential buildings of not more than two storeys , one exit of no less than 900 millimetres in width is permitted .",O B-object I-object O O O O B-value B-object O B-value B-object O O O O B-value I-value O B-property O O O,{'ID': '217_Finnish_FireSafety'}
8479a43c-e64a-4180-af62-7f4124c460b8,"An entrance door should be included, which should be shut all the time.","An entrance door should be included , which should be shut all the time .",O B-object I-object O O O O O O O B-quality I-quality I-quality I-quality O,{'ID': '56_UK_DocO_Overheating'}
86350df0-a40e-412b-a301-004524d56736,"For wet heating systems in new dwellings with a floor area of 150m2 or greater, a minimum of two independently controlled heating circuits should be provided.","For wet heating systems in new dwellings with a floor area of 150m2 or greater , a minimum of two independently controlled heating circuits should be provided .",O B-quality B-object I-object O B-quality B-object O O B-property I-property O B-value O O O O O O B-value B-quality I-quality B-object I-object O O O O,{'ID': '246_UK_DocL_V1_ConsrvationOfFuelAndPower'}
8b054fa5-fa6b-40f8-996a-a6dfea855fc3,"The distance between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than 400 millimetres on the side wall and no less than 1,500 millimetres on the end wall.","The distance between a door that opens onto a landing and the upper edge of the ramp or flight of stairs must be no less than 400 millimetres on the side wall and no less than 1,500 millimetres on the end wall .",O B-property B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-value I-value B-quality I-quality I-quality I-quality O O O O B-value I-value B-quality I-quality I-quality I-quality O,{'ID': '33_Finnish_SafetyOfUse'}
cf152151-90f9-47d0-9e4e-5a1cd813d4e5,System controls should be wired so that when there is no demand for space heating or hot water the heating appliance and pump are switched off.,System controls should be wired so that when there is no demand for space heating or hot water the heating appliance and pump are switched off .,B-object I-object O O B-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '247_UK_DocL_V1_ConsrvationOfFuelAndPower'}
c33e482e-252a-4e99-a905-7861a480d024,"Geo-location should be enabled to confirm the location, date and time of each image.","Geo-location should be enabled to confirm the location , date and time of each image .",B-property O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object O,{'ID': '484_UK_DocL_V1_ConsrvationOfFuelAndPower'}
20609d43-016e-4314-9620-256f73f1c6ed,"The general ventilation rate for a new conservatory and, if necessary, adjoining rooms could be achieved using background ventilators.","The general ventilation rate for a new conservatory and , if necessary , adjoining rooms could be achieved using background ventilators .",O B-quality B-property I-property O O B-quality B-object O O O O O B-object I-object O O B-quality I-quality I-quality I-quality O,{'ID': '160_UK_DocF_V1_Ventilation'}
47e50ddf-6174-436d-851b-7ddf46c10ccf,A suitable chemical inhibitor should be added to the primary heating circuit to protect against scale and corrosion.,A suitable chemical inhibitor should be added to the primary heating circuit to protect against scale and corrosion .,O B-quality B-quality B-object O O O O O B-quality B-object I-object O B-quality I-quality I-quality I-quality I-quality O,{'ID': '380_UK_DocL_V1_ConsrvationOfFuelAndPower'}
e3128ebd-be79-48f2-93b5-7806c9a9026a,"Constructions  behind  surfaces  exposed  to  running  water,  repetitious splash water or water condensation must be waterproofed.","Constructions behind surfaces exposed to running water , repetitious splash water or water condensation must be waterproofed .",B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O,{'ID': '110_Finnish_Health-Humidity'}
405a2082-beb9-4c5f-bc9f-d688b72e723b,Intermediate floors: floor-to-wall junctions should be detailed to ensure that insulation in the external wall is continuous.,Intermediate floors : floor-to-wall junctions should be detailed to ensure that insulation in the external wall is continuous .,B-quality B-object O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '162_UK_DocL_V1_ConsrvationOfFuelAndPower'}
3121fe90-27db-405e-a42a-df3cd22ee176,"Where necessary, two handrails, one above the other, must be installed in order to take into account children and users of wheelchairs.","Where necessary , two handrails , one above the other , must be installed in order to take into account children and users of wheelchairs .",O O O B-value B-object O B-quality I-quality I-quality I-quality O O O B-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '55_Finnish_SafetyOfUse'}
316c89ee-aa42-4e7a-9372-960cf25b3265,Extract ventilation may be by natural means or by mechanical means (e.g. by an extract fan or acentral system).,Extract ventilation may be by natural means or by mechanical means ( e.g . by an extract fan or acentral system ) .,B-property B-object O O O B-quality B-object O O B-quality B-object O O O O O B-object I-object O B-object I-object O O,{'ID': '105_UK_DocF_V2_Ventilation'}
2cb4937d-9ec4-4013-8e9b-318a8adae27a,Account should be taken of outside noise when considering whether openable windows are appropriate for purge ventilation.,Account should be taken of outside noise when considering whether openable windows are appropriate for purge ventilation .,B-object O O B-quality I-quality I-quality I-quality O O O B-quality B-object O B-quality I-quality I-quality I-quality O,{'ID': '24_UK_DocF_V1_Ventilation'}
67657794-a272-4ab2-9b19-df29e9d24844,Ground floors and external walls: the wall-to-floor junctions should be detailed to achieve continuity of insulation.,Ground floors and external walls : the wall-to-floor junctions should be detailed to achieve continuity of insulation .,B-object I-object O B-quality B-object O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '160_UK_DocL_V1_ConsrvationOfFuelAndPower'}
10b37d1a-a0b5-4dfb-8bcc-39317d144580,"On variable volume systems, variable speed glandless circulators should be used.","On variable volume systems , variable speed glandless circulators should be used .",O B-quality B-object I-object O B-quality B-object I-object I-object O O B-quality O,{'ID': '289_UK_DocM_V2_AccessAndUseOfBuildings'}
0ea1e862-2434-4fc8-97a2-b076c992ef20,"The width of an exit must be at least 1,200 millimetres and its free height must be at least 2,100 millimetres.","The width of an exit must be at least 1,200 millimetres and its free height must be at least 2,100 millimetres .",O B-property O O B-object O O O O B-value I-value O O B-quality B-property O O O O B-value I-value O,{'ID': '214_Finnish_FireSafety'}
f41fb8da-16bd-4404-accb-e32727f3736a,"Windows, glass walls and glass doors into which there is a danger of collision must be marked in such a way that they can be easily noticed.","Windows , glass walls and glass doors into which there is a danger of collision must be marked in such a way that they can be easily noticed .",B-object O B-quality B-object O B-quality B-object O O O O O B-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '69_Finnish_SafetyOfUse'}
8feaf7f2-dfd8-43ae-ab8d-791ee1ffd86c,"However, if the elevation difference is no more than 1,000 millimetres, the ramp may not have a gradient of more than eight per cent.","However , if the elevation difference is no more than 1,000 millimetres , the ramp may not have a gradient of more than eight per cent .",O O O O B-property I-property O O O O B-value I-value O O B-object O O O O B-property O O O B-value I-value I-value O,{'ID': '9_Finnish_Accessibility'}
8101fa0e-645c-4a83-a6ab-66c45e94bf67,"If the dwelling already has mechanical ventilation, the centralised system could be extended into the additional room.","If the dwelling already has mechanical ventilation , the centralised system could be extended into the additional room .",O O B-object O O B-quality B-object O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '155_UK_DocF_V1_Ventilation'}
4a82f789-a98a-4379-9b81-2a20cfba6c87,"If the internal ties must be centred on the supporting line, the minimum value of the tie force, 70 kN, will also be applied to internal ties.","If the internal ties must be centred on the supporting line , the minimum value of the tie force , 70 kN , will also be applied to internal ties .",O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O O O O O O B-property I-property O B-value I-value O O O O O O B-quality B-object O,{'ID': '179_Finnish_StabilityOfStructures'}
72785bd7-d935-4c81-ab5f-ba2095ba62a9,"Manual controls, where provided, should be within reasonable reach of the occupants.","Manual controls , where provided , should be within reasonable reach of the occupants .",B-quality B-object O B-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '20_UK_DocL_V1_ConsrvationOfFuelAndPower'}
51284e52-f2f4-41b5-85e2-3fa96ab8602a,"All users of facilities should be able to locate suitable seating and move safely and easily to and from the seating area and ancillary accommodation, such as lavatories, dining rooms and bedroom suites.","All users of facilities should be able to locate suitable seating and move safely and easily to and from the seating area and ancillary accommodation , such as lavatories , dining rooms and bedroom suites .",O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '132_UK_DocM_V2_AccessAndUseOfBuildings'}
40b40b1b-d1b1-49d8-b9b7-13c5845a169d,The structure of the control appliance of the plumbing fixture shall be such that its surface temperature does not arise above 40 degrees Celsius.,The structure of the control appliance of the plumbing fixture shall be such that its surface temperature does not arise above 40 degrees Celsius .,O B-property O O B-object I-object O O B-object I-object O O O O O B-property I-property O O O O B-value I-value I-value O,{'ID': '71_Finnish_Health-WaterAndSewerage'}
adc0ce58-8e7e-42fa-a823-ab45f266f77f,Sewers shall be connected to a stack vent that extends above the roofing of a building.,Sewers shall be connected to a stack vent that extends above the roofing of a building .,B-object O O O O O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '135_Finnish_Health-WaterAndSewerage'}
ddc0bba6-2df8-43e1-9398-37514366fb06,"For fixed terminals with automatic flow adjustment at the fan unit, the fan speed should be set to achieve the desired continuous flow rate.","For fixed terminals with automatic flow adjustment at the fan unit , the fan speed should be set to achieve the desired continuous flow rate .",O B-quality B-object O B-property I-property I-property O O B-object I-object O O B-object B-property O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '208_UK_DocF_V1_Ventilation'}
beeec1b2-c382-40cc-aec2-6eda86f5782e,"Each residential unit, shared communal room and common space should be categorised separately.","Each residential unit , shared communal room and common space should be categorised separately .",O B-object I-object O B-quality B-object I-object O B-object I-object O O B-quality I-quality O,{'ID': '25_UK_DocO_Overheating'}
389c960b-525d-4f2e-9a2c-1805eb2dc20d,The full area under a stair that forms part of the storage provision should be counted as 1m2.,The full area under a stair that forms part of the storage provision should be counted as 1m2 .,O B-quality B-property B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O B-value O,{'ID': '79_UK_DocM_V1_AccessAndUseOfBuildings'}
f19c6d4a-f6e8-4f2e-b676-537852f3c38f,"The heat loss from the floor should be calculated using the sum of the thermal resistance of the floor finish and the underlying heated layer, multiplied by 10.","The heat loss from the floor should be calculated using the sum of the thermal resistance of the floor finish and the underlying heated layer , multiplied by 10 .",O B-property I-property O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '303_UK_DocL_V1_ConsrvationOfFuelAndPower'}
703e5c71-bd54-4267-acf4-fa7db1e70d49,"Any sound system in an auditorium, a restaurant, a conference facility, a facility for festive occasions, a teaching facility or other similar assembly facility or a public service facility shall have an induction loop or a similar sound transmission system.","Any sound system in an auditorium , a restaurant , a conference facility , a facility for festive occasions , a teaching facility or other similar assembly facility or a public service facility shall have an induction loop or a similar sound transmission system .",O B-object I-object O O B-object O O B-object O O B-object I-object O O B-object I-object I-object I-object O O B-object I-object O O B-object I-object I-object O O B-object I-object I-object O O O B-object I-object O O B-object I-object I-object I-object O,{'ID': '67_Finnish_Accessibility'}
a33a8e64-62e5-4a95-b5fb-356b18c8f34f,The crawl space must be accessible for inspections and maintenance of the equipment and systems located there.,The crawl space must be accessible for inspections and maintenance of the equipment and systems located there .,O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '84_Finnish_Health-Humidity'}
fc54cd23-e216-4f59-b1b6-35ec47a83a4a,Test data must be from a minimum of five in-situ measurements of the same module types and link details as used in the actual building.,Test data must be from a minimum of five in-situ measurements of the same module types and link details as used in the actual building .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '351_UK_DocM_V2_AccessAndUseOfBuildings'}
ef4f54b6-1099-4404-9fa2-d0c0d5e55543,The dwelling primary energy rate must not exceed the individual dwellings target primary energy rate.,The dwelling primary energy rate must not exceed the individual dwellings target primary energy rate .,O B-property I-property I-property I-property O O O O B-quality B-object B-property I-property I-property I-property O,{'ID': '64_UK_DocL_V1_ConsrvationOfFuelAndPower'}
339fc78c-a2f2-481c-a410-3aeb41e24b8a,Solid walls constructed of coursed brickwork or blockwork should be at least as thick as 1/16 of the storey height.,Solid walls constructed of coursed brickwork or blockwork should be at least as thick as 1/16 of the storey height .,B-object I-object B-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-property O B-value O O B-object B-property O,{'ID': '32_UK_DocA_Structure'}
20518e80-6f7e-457f-8c5a-59fa4c0eb324,"When calculating the heat loss for a buildings design solution, the design value shall be used as the value of the air leakage rate figure for the building envelope.","When calculating the heat loss for a buildings design solution , the design value shall be used as the value of the air leakage rate figure for the building envelope .",O O O B-property I-property O O B-object B-object I-object O O B-property I-property O O O O O O O O B-property I-property I-property I-property O O B-object B-object O,{'ID': '137_Finnish_EnergyEfficiency'}
99a53f17-48cb-4012-a47b-700761e0983b,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) one of those parking spaces must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces ( a ) one of those parking spaces must have access to one electric vehicle charge point ; and ( b ) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces .,O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-value B-object I-object O O O B-value O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O B-object I-object O B-object I-object I-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '61_UK_DocS_InfrastructureForChargingOfElectricalVehicles'}
86831830-e7f0-4b90-aa27-dc0542b7ba4d,"If a residential block of flats does not have a lift, the stairs between floor levels must have natural light and at least one intermediate landing.","If a residential block of flats does not have a lift , the stairs between floor levels must have natural light and at least one intermediate landing .",O O B-object I-object I-object I-object O O O O B-object O O B-object B-quality I-quality I-quality O O B-property I-property O O O B-value B-property I-property O,{'ID': '18_Finnish_SafetyOfUse'}
9a90337f-e2d2-4989-9e33-f6e4b64b755a,"U-values should be assessed for the whole fabric element (e.g. in the case of a window, the combined performance of the glazing and the frame).","U-values should be assessed for the whole fabric element ( e.g . in the case of a window , the combined performance of the glazing and the frame ) .",B-property O O B-quality I-quality I-quality I-quality I-quality I-quality O O O O O O O O O O O O O O O O O O O O O,{'ID': '104_UK_DocL_V1_ConsrvationOfFuelAndPower'}
df24d65a-425f-4ddd-b3aa-0ae34be4b0c1,Beading should be mechanically fixed and glued in position.,Beading should be mechanically fixed and glued in position .,B-object O O B-quality I-quality O B-quality I-quality I-quality O,{'ID': '32_UK_DocQ_Security_Dwellings'}
d54852df-8e3c-4e99-8484-31c403b78558,"If work is carried out on a system that includes a boiler, a boiler interlock should be installed.","If work is carried out on a system that includes a boiler , a boiler interlock should be installed .",O O O O O O O B-object O O O B-object O O B-object I-object O O B-quality O,{'ID': '256_UK_DocL_V1_ConsrvationOfFuelAndPower'}
61bc1c7a-62f8-43c1-9c71-6e3073695cbe,"Roofs: insulation should be installed tight to the structure, without air gaps, and should extend to the wall insulation.","Roofs : insulation should be installed tight to the structure , without air gaps , and should extend to the wall insulation .",B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '143_UK_DocL_V1_ConsrvationOfFuelAndPower'}
b51c7a9f-2080-4e60-940f-e59af0cc97ce,"The buildings enclosure together with its construction layers and joints must form a whole, preventing the transfer of water across the surface of the enclosure into the construction by wind, slanting rain and wind pressure.","The buildings enclosure together with its construction layers and joints must form a whole , preventing the transfer of water across the surface of the enclosure into the construction by wind , slanting rain and wind pressure .",O B-object B-object O O O B-object I-object O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '34_Finnish_Health-Humidity'}
ced8e4bc-84ed-467a-b41f-d933cff5bb0d,All evacuation areas must be designed in such a way that it is possible to transport an immobile individual on a stretcher via the exit route.,All evacuation areas must be designed in such a way that it is possible to transport an immobile individual on a stretcher via the exit route .,O B-object I-object O O B-quality O O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '15_Finnish_SafetyOfUse'}
c490feb8-f09b-4c86-8d5f-12e1a5aec6db,Ventilation intakes should be located away from the direct impact of the sources of local pollution.,Ventilation intakes should be located away from the direct impact of the sources of local pollution .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '124_UK_DocF_V1_Ventilation'}
7faab614-f3bc-41b4-9dbf-0ff2b3ea56f3,"Where the cost of installing only cable routes is more than 7% of the total cost of the major renovation, there is no requirement to install either electric vehicle charge points or cable routes.","Where the cost of installing only cable routes is more than 7 % of the total cost of the major renovation , there is no requirement to install either electric vehicle charge points or cable routes .",O O B-property O B-quality I-quality I-quality I-quality O O O B-value I-value O O B-property I-property O O B-quality B-object O O O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '53_UK_DocS_InfrastructureForChargingOfElectricalVehicles'}
baee716c-b8c2-4500-b4de-63fa11f007b1,A minimum of one in five of the remaining parking spaces must have access to cable routes.,A minimum of one in five of the remaining parking spaces must have access to cable routes .,O O O B-value O B-value O O B-quality B-object I-object O O B-quality I-quality I-quality I-quality O,{'ID': '83_UK_DocS_InfrastructureForChargingOfElectricalVehicles'}
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4,"If the cross-sectional area of a mechanical ventilation systems air duct is designed to be greater than 0.06 m2, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.","If the cross-sectional area of a mechanical ventilation systems air duct is designed to be greater than 0.06 m2 , the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down .",O O B-property I-property O O B-quality B-object I-object B-object I-object O O O O O O B-value I-value O O B-object I-object I-object I-object I-object I-object O O O O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '100_Finnish_Health-IndoorClimateAndVentilation'}
f6e7c818-f661-400b-8272-8062c5a7de68,"Where a lift is provided, it should be suitable for a wheelchair user.","Where a lift is provided , it should be suitable for a wheelchair user .",O O B-object O O O O O O B-quality I-quality I-quality I-quality O O,{'ID': '22_UK_DocM_V1_AccessAndUseOfBuildings'}
ef561e39-db90-462c-8dde-15fbeae954e5,A cube with edges of no more than 200 millimetres may pass between the upper edge of the barrier and the protective part.,A cube with edges of no more than 200 millimetres may pass between the upper edge of the barrier and the protective part .,O B-object O B-property O O O O B-value I-value O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '50_Finnish_SafetyOfUse'}
ad30824c-74be-4f4f-916a-dfe1e0a89205,"It should be noted that double buggies are wider than wheelchairs and that, where relevant to the building type, this should be borne in mind when determining an appropriate effective clear width for an entrance door.","It should be noted that double buggies are wider than wheelchairs and that , where relevant to the building type , this should be borne in mind when determining an appropriate effective clear width for an entrance door .",O O O O O B-object I-object O B-quality I-quality I-quality O O O O O O O B-object I-object O B-object O O O O O O O O B-quality B-quality B-property I-property O O B-object I-object O,{'ID': '67_UK_DocM_V2_AccessAndUseOfBuildings'}
73b4b305-8971-489a-a290-f996e1f63e19,"The clear width of the door and opening leading to room spaces of a non-residential building as well as to residential rooms of a residential building, necessary spaces serving residence and spaces serving the use of the building shall be at least 800 millimetres.","The clear width of the door and opening leading to room spaces of a non-residential building as well as to residential rooms of a residential building , necessary spaces serving residence and spaces serving the use of the building shall be at least 800 millimetres .",O B-property I-property O O B-object O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O B-value I-value O,{'ID': '19_Finnish_Accessibility'}
a2bf4b81-52eb-48c0-b753-ed5e939612bf,Waterproofing or water pressure barrier must be located on the outer surface of the exterior wall structure against the ground or inside the exterior thermal insulation facing the ground.,Waterproofing or water pressure barrier must be located on the outer surface of the exterior wall structure against the ground or inside the exterior thermal insulation facing the ground .,B-object O B-object I-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '87_Finnish_Health-Humidity'}
7577d9f7-9f3c-4d3b-b8d9-da31d3e1b201,"For example, glare and reflections from shiny surfaces, and large repeating patterns, should be avoided in spaces where visual acuity is critical as they will hamper communication for people with impaired vision, and those who lip read or use sign language.","For example , glare and reflections from shiny surfaces , and large repeating patterns , should be avoided in spaces where visual acuity is critical as they will hamper communication for people with impaired vision , and those who lip read or use sign language .",O O O B-property I-property I-property O B-quality B-object O O B-quality B-quality B-property O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '150_UK_DocM_V2_AccessAndUseOfBuildings'}
5925ca4d-801c-42e4-b581-a176dea2519f,"If thermal energy is supplied from a district heat network, a CO2 emission factor and primary energy factor for the heat delivered to the dwelling by the district heat network should be calculated.","If thermal energy is supplied from a district heat network , a CO2 emission factor and primary energy factor for the heat delivered to the dwelling by the district heat network should be calculated .",O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality O O B-property I-property I-property O B-property I-property I-property O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O,{'ID': '76_UK_DocL_V1_ConsrvationOfFuelAndPower'}
6ab07828-b6aa-4a60-8860-333f061a0fde,"Door furniture on manually operated non-powered doors should be easy to operate by people with limited manual dexterity, and be readily apparent against the background of the door.","Door furniture on manually operated non-powered doors should be easy to operate by people with limited manual dexterity , and be readily apparent against the background of the door .",B-object I-object O B-quality I-quality I-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '71_UK_DocM_V2_AccessAndUseOfBuildings'}
5305da48-b810-4fd8-a0b3-7520f89ff401,"When installing or renovating thermal elements, the element being installed should be draught-proofed, and air-leakage gaps should be filled.","When installing or renovating thermal elements , the element being installed should be draught-proofed , and air-leakage gaps should be filled .",O B-quality O B-quality B-object I-object O O B-object B-quality I-quality O O B-quality O O B-object I-object O O B-quality O,{'ID': '194_UK_DocL_V1_ConsrvationOfFuelAndPower'}
239bd568-c5f2-4ab5-955c-f2d8d86b7b7f,"Where closing devices are needed for fire control, electrically powered hold-open devices or swing-free closing devices should be used as appropriate.","Where closing devices are needed for fire control , electrically powered hold-open devices or swing-free closing devices should be used as appropriate .",O B-object I-object O B-quality I-quality I-quality I-quality O B-quality I-quality B-object I-object O B-quality B-object I-object O O B-quality I-quality I-quality O,{'ID': '90_UK_DocM_V2_AccessAndUseOfBuildings'}
8207751f-13b8-4fe3-9bfe-4423093d4905,A  building  with  dwellings  or  accommodation  or  patient  rooms  shall  be  designed  and implemented so that the reverberation time of the staircase and exit route is no more than 1.3 seconds.,A building with dwellings or accommodation or patient rooms shall be designed and implemented so that the reverberation time of the staircase and exit route is no more than 1.3 seconds .,O B-object O B-object O B-object O B-object I-object O O B-quality I-quality I-quality O O O B-property I-property O O B-object O B-object I-object O O O O B-value I-value O,{'ID': '26_Finnish_AcousticEnvironment'}
f4b0b5b8-ab26-46a2-8028-c279958fa927,"Any justification and strategy should be in line with the approved airtightness testing methodology, CIBSEs TM23.","Any justification and strategy should be in line with the approved airtightness testing methodology , CIBSEs TM23 .",O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '355_UK_DocM_V2_AccessAndUseOfBuildings'}
