id,text,text-fixed
1238_UK_UK_Approved_Document_A,Manufactured stone masonry units.,Manufactured stone masonry units.
1239_UK_UK_Approved_Document_A,BS EN 771-6:2011 Specification for masonry units.,BS EN 771-6:2011 Specification for masonry units.
1240_UK_UK_Approved_Document_A,Natural stone masonry units.,Natural stone masonry units.
1241_UK_UK_Approved_Document_A,BS EN 845-1:2003+A1:2008 Specification for ancillary components for masonry.,BS EN 845-1:2003+A1:2008 Specification for ancillary components for masonry.
1242_UK_UK_Approved_Document_A,"Ties, tension straps, hangers and brackets.","Ties, tension straps, hangers and brackets."
1244_UK_UK_Approved_Document_A,BS EN 845-2:2003 Specification for ancillary components for masonry.,BS EN 845-2:2003 Specification for ancillary components for masonry.
1246_UK_UK_Approved_Document_A,BS EN 845-3:2003+A1:2008 Specification for ancillary components for masonry.,BS EN 845-3:2003+A1:2008 Specification for ancillary components for masonry.
1247_UK_UK_Approved_Document_A,Bed joint reinforcement of steel meshwork.,Bed joint reinforcement of steel meshwork.
1248_UK_UK_Approved_Document_A,BS EN 998-2:2010 Specification for mortar for masonry.,BS EN 998-2:2010 Specification for mortar for masonry.
1251_UK_UK_Approved_Document_A,BS EN 1090-2:2008+A1:2011 Execution of steel structures and aluminium structures – Part 2: Technical requirements for the execution of steel structures.,BS EN 1090-2:2008+A1:2011 Execution of steel structures and aluminium structures – Part 2: Technical requirements for the execution of steel structures.
1252_UK_UK_Approved_Document_A,BS EN 1090-3:2008 Execution of steel structures and aluminium structures – Part 3: Technical requirements for aluminium structures.,BS EN 1090-3:2008 Execution of steel structures and aluminium structures – Part 3: Technical requirements for aluminium structures.
1254_UK_UK_Approved_Document_A,Eurocode – Basis of structural design; with UK National Annex to BS EN 1990:2002+A1:2005.,Eurocode – Basis of structural design; with UK National Annex to BS EN 1990:2002+A1:2005.
1255_UK_UK_Approved_Document_A,"BS EN 1991-1-1:2002 Eurocode 1: Actions on structures – Part 1.1: General actions – Densities, self weight, imposed loads for buildings; with UK National Annex to BS EN 1991-1-1:2002.","BS EN 1991-1-1:2002 Eurocode 1: Actions on structures – Part 1.1: General actions – Densities, self weight, imposed loads for buildings; with UK National Annex to BS EN 1991-1-1:2002."
1256_UK_UK_Approved_Document_A,BS EN 1991-1-3:2003 Eurocode 1: Actions on structures – Part 1.3: General actions – Snow loads; with UK National Annex to BS EN 1991-1-3:2003.,BS EN 1991-1-3:2003 Eurocode 1: Actions on structures – Part 1.3: General actions – Snow loads; with UK National Annex to BS EN 1991-1-3:2003.
1257_UK_UK_Approved_Document_A,BS EN 1991-1-4:2005+A1:2010 Eurocode 1: Actions on structures – Part 1.4: General actions – Wind actions; with UK National Annex to BS EN 1991-1-4:2005+A1:2010.,BS EN 1991-1-4:2005+A1:2010 Eurocode 1: Actions on structures – Part 1.4: General actions – Wind actions; with UK National Annex to BS EN 1991-1-4:2005+A1:2010.
1258_UK_UK_Approved_Document_A,BS EN 1991-1-5:2003 Eurocode 1: Actions on structures – Part 1.5: General actions – Thermal actions; with UK National Annex to BS EN 1991-1-5:2003.,BS EN 1991-1-5:2003 Eurocode 1: Actions on structures – Part 1.5: General actions – Thermal actions; with UK National Annex to BS EN 1991-1-5:2003.
1259_UK_UK_Approved_Document_A,Structure Approved Document AONLINE VERSIONONLINE VERSION STANDARDS REFERRED TO BS EN 1991-1-6:2005 Eurocode 1: Actions on structures – Part 1.6: General actions – Actions during execution; with UK National Annex to BS EN 1996-1-6:2005.,Structure Approved Document AONLINE VERSIONONLINE VERSION STANDARDS REFERRED TO BS EN 1991-1-6:2005 Eurocode 1: Actions on structures – Part 1.6: General actions – Actions during execution; with UK National Annex to BS EN 1996-1-6:2005.
1260_UK_UK_Approved_Document_A,BS EN 1991-1-7:2006 Eurocode 1: Actions on structures – Part 1.7: General actions – Accidental actions; with UK National Annex to BS EN 1991-1-7:2006.,BS EN 1991-1-7:2006 Eurocode 1: Actions on structures – Part 1.7: General actions – Accidental actions; with UK National Annex to BS EN 1991-1-7:2006.
1261_UK_UK_Approved_Document_A,BS EN 1991-3:2006 Eurocode 1: Actions on structures – Part 3: Actions induced by cranes and machinery; with UK National Annex to BS EN 1991-3:2006.,BS EN 1991-3:2006 Eurocode 1: Actions on structures – Part 3: Actions induced by cranes and machinery; with UK National Annex to BS EN 1991-3:2006.
1263_UK_UK_Approved_Document_A,1:2004 Eurocode 2: Design of concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1992-1-1:2004.,1:2004 Eurocode 2: Design of concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1992-1-1:2004.
1264_UK_UK_Approved_Document_A,BS EN 1993-1-1:2005 Eurocode 3: Design of steel structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1993-1-1:2005.,BS EN 1993-1-1:2005 Eurocode 3: Design of steel structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1993-1-1:2005.
1266_UK_UK_Approved_Document_A,formed members and sheeting; with UK National Annex to BS EN 1993-1-3:2006.,BS EN 1993-1-3:2006 Eurocode 3: Design of steel structures – Part 1.3: General rules – Supplementary rules for cold-formed members and sheeting; with UK National Annex to BS EN 1993-1-3:2006.
1269_UK_UK_Approved_Document_A,BS EN 1993-1-5:2006 Eurocode 3: Design of steel structures – Part 1.5: Plated structural elements; with UK National Annex to BS EN 1993-1-5:2006.,BS EN 1993-1-5:2006 Eurocode 3: Design of steel structures – Part 1.5: Plated structural elements; with UK National Annex to BS EN 1993-1-5:2006.
1270_UK_UK_Approved_Document_A,BS EN 1993-1-6:2007 Eurocode 3: Design of steel structures – Part 1.6: Strength and stability of shell structures.,BS EN 1993-1-6:2007 Eurocode 3: Design of steel structures – Part 1.6: Strength and stability of shell structures.
1271_UK_UK_Approved_Document_A,BS EN 1993-1-7:2007 Eurocode 3: Design of steel structures – Part 1.7: Plated structures subject to out of plane loading.,BS EN 1993-1-7:2007 Eurocode 3: Design of steel structures – Part 1.7: Plated structures subject to out of plane loading.
1272_UK_UK_Approved_Document_A,BS EN 1993-1-8:2005 Eurocode 3: Design of steel structures – Part 1.8: Design of joints; with UK National Annex to BS EN 1993-1-8:2005.,BS EN 1993-1-8:2005 Eurocode 3: Design of steel structures – Part 1.8: Design of joints; with UK National Annex to BS EN 1993-1-8:2005.
1275_UK_UK_Approved_Document_A,BS EN 1993-1-10:2005 Eurocode 3: Design of steel structures – Part 1.10: Material toughness and through-thickness properties; with UK National Annex to BS EN 1993-1-10:2005.,BS EN 1993-1-10:2005 Eurocode 3: Design of steel structures – Part 1.10: Material toughness and through-thickness properties; with UK National Annex to BS EN 1993-1-10:2005.
1276_UK_UK_Approved_Document_A,BS EN 1993-1-11:2006 Eurocode 3: Design of steel structures – Part 1.11: Design of structures with tension components; with UK National Annex to BS EN 1993-1-11:2006.,BS EN 1993-1-11:2006 Eurocode 3: Design of steel structures – Part 1.11: Design of structures with tension components; with UK National Annex to BS EN 1993-1-11:2006.
1278_UK_UK_Approved_Document_A,BS EN 1993-1-12:2007 Eurocode 3: Design of steel structures – Part 1.12: Additional rules for the extension of EN 1993 up to steel grades S 700; with UK National Annex to BS EN 1993-1-12:2007.,BS EN 1993-1-12:2007 Eurocode 3: Design of steel structures – Part 1.12: Additional rules for the extension of EN 1993 up to steel grades S 700; with UK National Annex to BS EN 1993-1-12:2007.
1281_UK_UK_Approved_Document_A,BS EN 1993-6:2007 Eurocode 3: Design of steel structures – Part 6: Crane supporting structures; with UK National Annex to BS EN 1993-6:2007.,BS EN 1993-6:2007 Eurocode 3: Design of steel structures – Part 6: Crane supporting structures; with UK National Annex to BS EN 1993-6:2007.
1282_UK_UK_Approved_Document_A,BS EN 1994-1-1:2004 Eurocode 4: Design of composite steel and concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1994-1-1:2004.,BS EN 1994-1-1:2004 Eurocode 4: Design of composite steel and concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1994-1-1:2004.
1283_UK_UK_Approved_Document_A,BS EN 1995-1-1:2004+A1:2008 Eurocode 5: Design of timber structures – Part 1.1: General – Common rules and rules for buildings; with UK National Annex to BS EN 1995-1-1:2004+A1:2008.,BS EN 1995-1-1:2004+A1:2008 Eurocode 5: Design of timber structures – Part 1.1: General – Common rules and rules for buildings; with UK National Annex to BS EN 1995-1-1:2004+A1:2008.
1286_UK_UK_Approved_Document_A,"BS EN 1996-2:2006 Eurocode 6: Design of masonry structures – Part 2: Design considerations, selection of materials and execution of masonry; with UK National Annex to BS EN 1996-2:2006.","BS EN 1996-2:2006 Eurocode 6: Design of masonry structures – Part 2: Design considerations, selection of materials and execution of masonry; with UK National Annex to BS EN 1996-2:2006."
1287_UK_UK_Approved_Document_A,BS EN 1996-3:2006 Eurocode 6: Design of masonry structures – Part 3: Simplified calculation methods for unreinforced masonry structures; with UK National Annex to BS EN 1996-3:2006.,BS EN 1996-3:2006 Eurocode 6: Design of masonry structures – Part 3: Simplified calculation methods for unreinforced masonry structures; with UK National Annex to BS EN 1996-3:2006.
1289_UK_UK_Approved_Document_A,1:2004 Eurocode 7: Geotechnical design – Part 1: General rules; with UK National Annex to BS EN 1997-1:2004.,1:2004 Eurocode 7: Geotechnical design – Part 1: General rules; with UK National Annex to BS EN 1997-1:2004.
1290_UK_UK_Approved_Document_A,BS EN 1997-2:2007 Eurocode 7: Geotechnical design – Part 2: Ground investigation and testing; with UK National Annex to BS EN 1997-2:2007.,BS EN 1997-2:2007 Eurocode 7: Geotechnical design – Part 2: Ground investigation and testing; with UK National Annex to BS EN 1997-2:2007.
1291_UK_UK_Approved_Document_A,"BS EN 1998-1:2004+A1:2013 Eurocode 8: Design of structures for earthquake resistance – Part 1: General rules, seismic actions and rules for buildings; with UK National Annex to BS EN 1998-1:2004.","BS EN 1998-1:2004+A1:2013 Eurocode 8: Design of structures for earthquake resistance – Part 1: General rules, seismic actions and rules for buildings; with UK National Annex to BS EN 1998-1:2004."
1292_UK_UK_Approved_Document_A,BS EN 1998-5:2004 Eurocode 8: Design of structures for earthquake resistance – Part 5.,BS EN 1998-5:2004 Eurocode 8: Design of structures for earthquake resistance – Part 5.
1293_UK_UK_Approved_Document_A,"Foundations, retaining structures and geotechnical aspects; with UK National Annex to BS EN 1998-5:2004.","Foundations, retaining structures and geotechnical aspects; with UK National Annex to BS EN 1998-5:2004."
1300_UK_UK_Approved_Document_A,BS EN 1999-1-4:2007+A1:2011 Eurocode 9: Design of aluminium structures – Part 1.4: Cold-formed structural sheeting; with UK National Annex to BS EN 1999-1-4:2007.,BS EN 1999-1-4:2007+A1:2011 Eurocode 9: Design of aluminium structures – Part 1.4: Cold-formed structural sheeting; with UK National Annex to BS EN 1999-1-4:2007.
1301_UK_UK_Approved_Document_A,BSI PD 6702-1:2009 Published Document – Structural use of aluminium – Part 1: Recommendations for the design of aluminium structures to BS EN 1999.,BSI PD 6702-1:2009 Published Document – Structural use of aluminium – Part 1: Recommendations for the design of aluminium structures to BS EN 1999.
1302_UK_UK_Approved_Document_A,BSI PD 6705-3:2009 Published Document – Structural use of steel and aluminium – Part 3: Recommendations for the execution of aluminium structures to BS EN 1090-3.,BSI PD 6705-3:2009 Published Document – Structural use of steel and aluminium – Part 3: Recommendations for the execution of aluminium structures to BS EN 1090-3.
1305_UK_UK_Approved_Document_A,Eurocode – Basis of structural design; with UK National Annex to BS EN 1990:2002+A1:2005.,Eurocode – Basis of structural design; with UK National Annex to BS EN 1990:2002+A1:2005.
1306_UK_UK_Approved_Document_A,BS EN 1999-1-5:2007 Eurocode 9: Design of aluminium structures – Part 1.5: Shell structures; with UK National Annex to BS EN 1999-1-5:2007.,BS EN 1999-1-5:2007 Eurocode 9: Design of aluminium structures – Part 1.5: Shell structures; with UK National Annex to BS EN 1999-1-5:2007.
1307_UK_UK_Approved_Document_A,BS EN 1991-1-7:2006 Eurocode 1: Actions on structures – Part 1.7: General actions – Accidental actions; with UK National Annex to BS EN 1991-1-7:2006.,BS EN 1991-1-7:2006 Eurocode 1: Actions on structures – Part 1.7: General actions – Accidental actions; with UK National Annex to BS EN 1991-1-7:2006.
1308_UK_UK_Approved_Document_A,BS EN 12620:2002+A1:2008 Aggregates for concrete.,BS EN 12620:2002+A1:2008 Aggregates for concrete.
1310_UK_UK_Approved_Document_A,BS EN 13670:2009 Execution of concrete structures.,BS EN 13670:2009 Execution of concrete structures.
1311_UK_UK_Approved_Document_A,BSI PD 6687-1:2010 Published Document – Background paper to the UK National Annexes to BS EN 1992-1 and BS EN 1992-3.,BSI PD 6687-1:2010 Published Document – Background paper to the UK National Annexes to BS EN 1992-1 and BS EN 1992-3.
1312_UK_UK_Approved_Document_A,BSI PD 6688-1-1:2011 Published Document – Recommendations for the design of structures to BS EN 1991-1-1.,BSI PD 6688-1-1:2011 Published Document – Recommendations for the design of structures to BS EN 1991-1-1.
1313_UK_UK_Approved_Document_A,BSI PD 6688-1-4:2009 Published Document – Background information the National Annex to BS EN 1991-1-4 and additional guidance.,BSI PD 6688-1-4:2009 Published Document – Background information the National Annex to BS EN 1991-1-4 and additional guidance.
1314_UK_UK_Approved_Document_A,BSI PD 6688-1-7:2009 Published Document – Recommendations for the design of structures to BS EN 1991-1-7.,BSI PD 6688-1-7:2009 Published Document – Recommendations for the design of structures to BS EN 1991-1-7.
1315_UK_UK_Approved_Document_A,BSI PD 6693-1:2012 Published Document – Recommendations for the design of timber structures to Eurocode 5: Design of timber structures Part 1: General – Common rules and rules for buildings.,BSI PD 6693-1:2012 Published Document – Recommendations for the design of timber structures to Eurocode 5: Design of timber structures Part 1: General – Common rules and rules for buildings.
1316_UK_UK_Approved_Document_A,BSI PD 6695-1-9:2008 Published Document – Recommendations for the design of structures to BS EN 1993-1-9.,BSI PD 6695-1-9:2008 Published Document – Recommendations for the design of structures to BS EN 1993-1-9.
1317_UK_UK_Approved_Document_A,BSI PD 6695-1-10:2009 Published Document – Recommendations for the design of structures to BS EN 1993-1-10.,BSI PD 6695-1-10:2009 Published Document – Recommendations for the design of structures to BS EN 1993-1-10.
1318_UK_UK_Approved_Document_A,BSI PD 6697:2010 Published Document – Recommendations for the design of masonry structures to BS EN 1996-1-1 and BS EN 1996-2.,BSI PD 6697:2010 Published Document – Recommendations for the design of masonry structures to BS EN 1996-1-1 and BS EN 1996-2.
1319_UK_UK_Approved_Document_A,BSI PD 6698:2009 Published Document – Recommendations for the design of structures for earthquake resistance to BS EN 1998.,BSI PD 6698:2009 Published Document – Recommendations for the design of structures for earthquake resistance to BS EN 1998.
1321_UK_UK_Approved_Document_A,1:2004 Eurocode 2: Design of concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1992-1-1:2004.,1:2004 Eurocode 2: Design of concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1992-1-1:2004.
1322_UK_UK_Approved_Document_A,BS EN 1993-1-1:2005 Eurocode 3: Design of steel structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1993-1-1:2005.,BS EN 1993-1-1:2005 Eurocode 3: Design of steel structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1993-1-1:2005.
1323_UK_UK_Approved_Document_A,BS EN 1994-1-1:2004 Eurocode 4: Design of composite steel and concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1994-1-1:2004.,BS EN 1994-1-1:2004 Eurocode 4: Design of composite steel and concrete structures – Part 1.1: General rules and rules for buildings; with UK National Annex to BS EN 1994-1-1:2004.
1324_UK_UK_Approved_Document_A,BS EN 1995-1-1:2004+A1:2008 Eurocode 5: Design of timber structures – Part 1.1: General – Common rules and rules for buildings; with UK National Annex to BS EN 1995-1-1:2004+A1:2008.,BS EN 1995-1-1:2004+A1:2008 Eurocode 5: Design of timber structures – Part 1.1: General – Common rules and rules for buildings; with UK National Annex to BS EN 1995-1-1:2004+A1:2008.
1325_UK_UK_Approved_Document_A,BS EN 1996-1-1:2005+A1:2012 Eurocode 6: Design of masonry structures – Part 1.1: General rules for reinforced and unreinforced masonry structures; with UK National Annex to BS EN 1996-1-1:2005+A1:2012.,BS EN 1996-1-1:2005+A1:2012 Eurocode 6: Design of masonry structures – Part 1.1: General rules for reinforced and unreinforced masonry structures; with UK National Annex to BS EN 1996-1-1:2005+A1:2012.
1328_UK_UK_Approved_Document_A,BSI PD 6687-1:2010 Published Document – Background paper to the UK National Annexes to BS EN 1992-1 and BS EN 1992-3.,BSI PD 6687-1:2010 Published Document – Background paper to the UK National Annexes to BS EN 1992-1 and BS EN 1992-3.
1329_UK_UK_Approved_Document_A,BSI PD 6688-1-7:2009 Published Document – Recommendations for the design of structures to BS EN 1991-1-7.,BSI PD 6688-1-7:2009 Published Document – Recommendations for the design of structures to BS EN 1991-1-7.
1330_UK_UK_Approved_Document_A,BSI PD 6693-1:2012 Published Document – Recommendations for the design of timber structures to Eurocode 5: Design of timber structures Part 1: General – Common rules and rules for buildings.,BSI PD 6693-1:2012 Published Document – Recommendations for the design of timber structures to Eurocode 5: Design of timber structures Part 1: General – Common rules and rules for buildings.
1332_UK_UK_Approved_Document_A,Structure Approved Document AONLINE VERSIONONLINE VERSION STANDARDS REFERRED TO BSI PD 6697:2010 Published Document – Recommendations for the design of masonry structures to BS EN 1996-1-1 and BS EN 1996-2.,Structure Approved Document AONLINE VERSIONONLINE VERSION STANDARDS REFERRED TO BSI PD 6697:2010 Published Document – Recommendations for the design of masonry structures to BS EN 1996-1-1 and BS EN 1996-2.
1333_UK_UK_Approved_Document_A,BSI PD 6702-1:2009 Published Document – Structural use of aluminium – Part 1.,BSI PD 6702-1:2009 Published Document – Structural use of aluminium – Part 1.
1334_UK_UK_Approved_Document_A,Recommendations for the design of aluminium structures to BS EN 1999.,Recommendations for the design of aluminium structures to BS EN 1999.
