example_id,tagged_sentence,relation_type
a8b3e54e-902c-4502-99a2-8c41d46f1416_7,"If there are more than <e1>32mm</e1> <e2>space</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_8,"If there are more than <e1>six metres</e1> <e2>properties</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_9,"If there are more than <e1>500kW</e1> <e2>pressure tests</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_10,"If there are more than <e1>3m</e1> <e2>dwelling</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
a8b3e54e-902c-4502-99a2-8c41d46f1416_11,"If there are more than <e1>9 metres</e1> <e2>battery storage</e2> in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_0,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>1100mm</e1> <e2>windows</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_1,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>1400mm</e1> <e2>circulation  piping</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_2,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>55 degrees Celsius</e1> <e2>cooker</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_3,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>five</e1> <e2>Grommets</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_4,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>180kW</e1> <e2>duct</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_5,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>55</e1> <e2>Door</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_6,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>4</e1> <e2>battery storage</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_7,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>certain proportion</e1> <e2>areas</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_8,"The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>1,000 millimetres</e1> <e2>expanded metal</e2>.",greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_9,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>20 millimetres</e1> <e2>System controls</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_10,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>2m</e1> <e2>barrier</e2>.,greater
aa41a5d4-c0b1-4da7-84a0-5c2e2738654f_11,The total number of ventilators installed in the dwellings habitable rooms and kitchens should be at least the following: Five ventilators if the dwelling has more than <e1>20 litres per second</e1> <e2>Linear interpolation</e2>.,greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_0,"In a tier that is uninterrupted by cross-gangways, and where the <e1>structure</e1> exceeds <e2>1,200 MJ/m2</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_1,"In a tier that is uninterrupted by cross-gangways, and where the <e1>cross fall</e1> exceeds <e2>1 in 40</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_2,"In a tier that is uninterrupted by cross-gangways, and where the <e1>heat exchanger area</e1> exceeds <e2>90</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_3,"In a tier that is uninterrupted by cross-gangways, and where the <e1>quality of the installation</e1> exceeds <e2>20</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_4,"In a tier that is uninterrupted by cross-gangways, and where the <e1>effective rated output</e1> exceeds <e2>3.3m</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_5,"In a tier that is uninterrupted by cross-gangways, and where the <e1>value</e1> exceeds <e2>390 millimetres</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_6,"In a tier that is uninterrupted by cross-gangways, and where the <e1>heat emission capacity</e1> exceeds <e2>0.9 metres</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_7,"In a tier that is uninterrupted by cross-gangways, and where the <e1>sections</e1> exceeds <e2>2.4m</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_8,"In a tier that is uninterrupted by cross-gangways, and where the <e1>projection</e1> exceeds <e2>1000m2</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_9,"In a tier that is uninterrupted by cross-gangways, and where the <e1>installation</e1> exceeds <e2>0.1m2</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_10,"In a tier that is uninterrupted by cross-gangways, and where the <e1>widened</e1> exceeds <e2>500kW</e2>, use a maximum number of steps of 40.",greater
c0a6d35c-cc20-428b-941d-c3e3e6365c74_11,"In a tier that is uninterrupted by cross-gangways, and where the <e1>luminous efficacy</e1> exceeds <e2>200 millimetres</e2>, use a maximum number of steps of 40.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_0,"In buildings more than <e1>1</e1> and at most 28 metres in <e2>clear width</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_1,"In buildings more than <e1>0.3</e1> and at most 28 metres in <e2>sum total</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_2,"In buildings more than <e1>B</e1> and at most 28 metres in <e2>equivalent area</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_3,"In buildings more than <e1>1100mm</e1> and at most 28 metres in <e2>opening</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_4,"In buildings more than <e1>220 millimetres</e1> and at most 28 metres in <e2>location</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_5,"In buildings more than <e1>eight per cent</e1> and at most 28 metres in <e2>structure</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_6,"In buildings more than <e1>5m</e1> and at most 28 metres in <e2>heat emission capacity</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_7,"In buildings more than <e1>20 millimetres</e1> and at most 28 metres in <e2>water vapour resistance</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_8,"In buildings more than <e1>30</e1> and at most 28 metres in <e2>heating plant emission rate</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_9,"In buildings more than <e1>0.3W/m2</e1> and at most 28 metres in <e2>U-value</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_10,"In buildings more than <e1>25mm</e1> and at most 28 metres in <e2>long</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_11,"In buildings more than <e1>35 mg/m3 (30 ppm)</e1> and at most 28 metres in <e2>tread</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_0,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>90mm</e1> in <e2>patterns</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_1,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>25W/m2</e1> in <e2>atmosphere</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_2,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>twice the rise plus the going (2R G)</e1> in <e2>total flow rate</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_3,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>30m2</e1> in <e2>design temperature difference</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_4,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>500kW</e1> in <e2>maintained</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_5,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>300 millimetres</e1> in <e2>limits</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_6,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>ten millimetres</e1> in <e2>automatic flow adjustment</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_7,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>EI 15</e1> in <e2>intended time of use</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_8,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>1,200 MJ/m2</e1> in <e2>thresholds</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_9,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>50 m</e1> in <e2>boiler efficiency</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_10,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>300mm</e1> in <e2>operation</e2>, these must be accessible via the interior.",greater
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_11,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than <e1>0.15 dm3/s per m2</e1> in <e2>Signs</e2>, these must be accessible via the interior.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_0,"A roof with a <e1>speed</e1> greater than <e2>1000m2</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_1,"A roof with a <e1>stairs</e1> greater than <e2>0.7 metres</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_2,"A roof with a <e1>clear width</e1> greater than <e2>44mm</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_3,"A roof with a <e1>alongside the leading edge</e1> greater than <e2>eight per cent</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_4,"A roof with a <e1>temperature</e1> greater than <e2>10m</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_5,"A roof with a <e1>integrity</e1> greater than <e2>2</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_6,"A roof with a <e1>directions</e1> greater than <e2>0.5 kN/m2</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_7,"A roof with a <e1>luminous efficacy</e1> greater than <e2>60</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_8,"A roof with a <e1>construction</e1> greater than <e2>65mm</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_9,"A roof with a <e1>thermal integrity</e1> greater than <e2>21 C</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_10,"A roof with a <e1>energy savings</e1> greater than <e2>24 degrees Celsius</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
cf35d4a4-3170-421b-9be1-b68d928eed1d_11,"A roof with a <e1>one side</e1> greater than <e2>230mm</e2> must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_0,"When an existing building with a total useful <e1>air flow rates</e1> of over <e2>50mm</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_1,"When an existing building with a total useful <e1>high</e1> of over <e2>220 millimetres</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_2,"When an existing building with a total useful <e1>air distribution</e1> of over <e2>190 kN</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_3,"When an existing building with a total useful <e1>heat loss</e1> of over <e2>400mm</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_4,"When an existing building with a total useful <e1>load capacity</e1> of over <e2>90</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_5,"When an existing building with a total useful <e1>flushing</e1> of over <e2>2,100 millimetres</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_6,"When an existing building with a total useful <e1>number of storeys</e1> of over <e2>0.5 kN/m2</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_7,"When an existing building with a total useful <e1>target fabric energy efficiency rate</e1> of over <e2>400 millimetres</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_8,"When an existing building with a total useful <e1>Extract</e1> of over <e2>1m3/s</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_9,"When an existing building with a total useful <e1>intended time of use</e1> of over <e2>EI 30</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_10,"When an existing building with a total useful <e1>shallow projecting</e1> of over <e2>1,000 millimetres</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d342429e-d3fc-46e0-a195-527cfef1fd4b_11,"When an existing building with a total useful <e1>access</e1> of over <e2>1.2W/(m2K)</e2> is being extended or the habitable area is being increased, consequential improvements should be installed.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_0,"If the <e1>side edges</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>EI 15</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_1,"If the <e1>above</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>1,500 millimetres</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_2,"If the <e1>configuration</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>0.2</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_3,"If the <e1>Air permeability</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>2 metres</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_4,"If the <e1>thick</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>One</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_5,"If the <e1>location</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>270 millimetres</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_6,"If the <e1>Control</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>5m</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_7,"If the <e1>fire performance</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>160 millimetres</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_8,"If the <e1>primary energy factor</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>10 litres per second per person</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_9,"If the <e1>limits</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>A</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_10,"If the <e1>efficiency</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>300mm</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_11,"If the <e1>room temperature</e1> of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds <e2>0.07</e2> of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the cost of that installation exceeds 7% of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_0,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>topography</e1> of that installation exceeds <e2>35 mg/m3 (30 ppm)</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_1,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>sections</e1> of that installation exceeds <e2>18 dm3/s</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_2,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>fittings</e1> of that installation exceeds <e2>400 millimetres</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_3,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>Air permeability</e1> of that installation exceeds <e2>0.055555556</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_4,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>total minimum width</e1> of that installation exceeds <e2>EI 30</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_5,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>air flow resistance</e1> of that installation exceeds <e2>EI 15</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_6,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>sum</e1> of that installation exceeds <e2>120</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_7,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>service</e1> of that installation exceeds <e2>65mm</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_8,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>shape</e1> of that installation exceeds <e2>850 millimetres</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_9,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>sales counter</e1> of that installation exceeds <e2>2.5 ties/m2</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_10,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>rise</e1> of that installation exceeds <e2>25 decibels</e2> of the total cost of the major renovation.",greater
d5b6ff18-626d-4e6f-b788-0c67f7a4ebab_11,"If the cost of installing the required electric vehicle charge point and cable routes for electric vehicle charge points exceeds 7% of the total cost of the major renovation (a) such a building is exempt from the requirement to install the electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of parking spaces, except where the <e1>value</e1> of that installation exceeds <e2>8 per cent (1:12.5)</e2> of the total cost of the major renovation.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_0,"If the <e1>glare and reflections</e1> exceeds <e2>half a metre</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_1,"If the <e1>location</e1> exceeds <e2>15mm</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_2,"If the <e1>horizontal spacing</e1> exceeds <e2>600kg/m3</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_3,"If the <e1>opening</e1> exceeds <e2>2m</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
