example_id,tagged_sentence,relation_type
984c252b-74f4-4d85-9080-1c8ae1851eca_9,"If performance requires thicker glass to be used, an equivalent window unit with <e1>rated speed</e1> (<e2>600 millimetres</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_10,"If performance requires thicker glass to be used, an equivalent window unit with <e1>pitch</e1> (<e2>850 millimetres</e2>) glazing should be shown to meet the required standard.",equal
984c252b-74f4-4d85-9080-1c8ae1851eca_11,"If performance requires thicker glass to be used, an equivalent window unit with <e1>impact</e1> (<e2>0.2</e2>) glazing should be shown to meet the required standard.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_0,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>combined dead,imposed and wind loads</e1> equal to <e2>16/01/2023 00:00</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_1,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>open outwards</e1> equal to <e2>three seconds</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_2,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>value</e1> equal to <e2>2m</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_3,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>design value</e1> equal to <e2>900-1000mm</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_4,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>either side</e1> equal to <e2>1 in 40</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_5,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>Manual control</e1> equal to <e2>20 points</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_6,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>above</e1> equal to <e2>1100mm</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_7,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>total air flow</e1> equal to <e2>100</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_8,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>service</e1> equal to <e2>1</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_9,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>topography</e1> equal to <e2>3.3m</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_10,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>supports</e1> equal to <e2>200 m2</e2>.",equal
993e54cc-49c3-43cb-995e-1a951c93c775_11,"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an <e1>exposure coefficient</e1> equal to <e2>adequate means</e2>.",equal
99a53f17-48cb-4012-a47b-700761e0983b_0,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>half a metre</e1> of those <e2>rooms</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_1,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>0.06 m2</e1> of those <e2>fan units</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_2,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>two persons per square metre</e1> of those <e2>bathrooms</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_3,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>8.5m2</e1> of those <e2>precipices</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_4,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>0.7W/(m2K)</e1> of those <e2>ventilation space or gap</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_5,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>15</e1> of those <e2>front doorset</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_6,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>0.05</e1> of those <e2>vapour barriers</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_7,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>1.2W/(m2K)</e1> of those <e2>Glazing</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_8,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>10m</e1> of those <e2>space</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_9,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>400-600mm</e1> of those <e2>bedroom</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_10,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>50 m2</e1> of those <e2>input charge</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
99a53f17-48cb-4012-a47b-700761e0983b_11,Where a new building which is not a residential building or a mixed-use building has more than 10 parking spaces (a) <e1>2</e1> of those <e2>casings</e2> must have access to one electric vehicle charge point; and (b) cable routes for electric vehicle charge points must be installed in a minimum of one fifth of the total number of remaining parking spaces.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_0,A <e1>measures</e1> of 21 C shall be used as the <e2>Air flow rates</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_1,A <e1>intended time of use</e1> of 21 C shall be used as the <e2>vertical spacing</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_2,"A <e1>one-hour  A-weighted  equivalent continuous sound level of impulsive, narrow-band or low-frequency noise</e1> of 21 C shall be used as the <e2>steps</e2> for room temperature during the heating season.",equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_3,A <e1>edges</e1> of 21 C shall be used as the <e2>topography</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_4,A <e1>service life</e1> of 21 C shall be used as the <e2>air flow rate</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_5,A <e1>water temperature</e1> of 21 C shall be used as the <e2>extends</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_6,A <e1>rise</e1> of 21 C shall be used as the <e2>reception</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_7,A <e1>energy savings</e1> of 21 C shall be used as the <e2>total useful floor area</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_8,A <e1>construction</e1> of 21 C shall be used as the <e2>emission rate</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_9,A <e1>presence</e1> of 21 C shall be used as the <e2>CO2 emissions</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_10,A <e1>illuminance</e1> of 21 C shall be used as the <e2>Signs</e2> for room temperature during the heating season.,equal
a0c838b5-5fe2-4b52-abe1-432804c2c8aa_11,A <e1>tread</e1> of 21 C shall be used as the <e2>primary energy factor</e2> for room temperature during the heating season.,equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_0,"The wall ties should have a <e1>seasonal energy efficiency ratio</e1> of <e2>0.35W/(m2K)</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_1,"The wall ties should have a <e1>constraints</e1> of <e2>190 kN</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_2,"The wall ties should have a <e1>height</e1> of <e2>400-600mm</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_3,"The wall ties should have a <e1>operation</e1> of <e2>600 millimetres</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_4,"The wall ties should have a <e1>configuration</e1> of <e2>20mm</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_5,"The wall ties should have a <e1>frequency</e1> of <e2>55 degrees Celsius</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_6,"The wall ties should have a <e1>Leakage</e1> of <e2>400kg</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_7,"The wall ties should have a <e1>temperature</e1> of <e2>4</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_8,"The wall ties should have a <e1>relationship</e1> of <e2>900-1000mm</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_9,"The wall ties should have a <e1>total load</e1> of <e2>0.3</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_10,"The wall ties should have a <e1>distance of the basement storey floor from the entry level</e1> of <e2>7 mg/m3 (6 ppm)</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_11,"The wall ties should have a <e1>air-tightness</e1> of <e2>32mm</e2> and a vertical spacing of 450mm, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_0,"The wall ties should have a horizontal spacing of 900mm and a <e1>glare and reflections</e1> of <e2>0.35W/(m2K)</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_1,"The wall ties should have a horizontal spacing of 900mm and a <e1>protection</e1> of <e2>400-600mm</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_2,"The wall ties should have a horizontal spacing of 900mm and a <e1>level differences</e1> of <e2>5m</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_3,"The wall ties should have a horizontal spacing of 900mm and a <e1>domestic hot water circulation heat loss</e1> of <e2>24 degrees Celsius</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_4,"The wall ties should have a horizontal spacing of 900mm and a <e1>span</e1> of <e2>800 millimetres</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_5,"The wall ties should have a horizontal spacing of 900mm and a <e1>relationship</e1> of <e2>0.3</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_6,"The wall ties should have a horizontal spacing of 900mm and a <e1>travel</e1> of <e2>90mm</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_7,"The wall ties should have a horizontal spacing of 900mm and a <e1>heat recovery</e1> of <e2>15mm</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_8,"The wall ties should have a horizontal spacing of 900mm and a <e1>axle group load</e1> of <e2>20 millimetres</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_9,"The wall ties should have a horizontal spacing of 900mm and a <e1>tie force</e1> of <e2>850-1000mm</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_10,"The wall ties should have a horizontal spacing of 900mm and a <e1>reception</e1> of <e2>2,100 millimetres</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_11,"The wall ties should have a horizontal spacing of 900mm and a <e1>Capacities</e1> of <e2>0.055555556</e2>, or alternatively should be spaced such that the number of wall ties per square metre is not less than 2.5 ties/m2.",equal
baee716c-b8c2-4500-b4de-63fa11f007b1_0,A minimum of one in <e1>1.3 seconds</e1> of the remaining <e2>WC pans</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_1,A minimum of one in <e1>32mm</e1> of the remaining <e2>energy declaration</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_2,A minimum of one in <e1>30% load</e1> of the remaining <e2>Fixings</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_3,A minimum of one in <e1>16/01/2023 00:00</e1> of the remaining <e2>Water pipes</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_4,A minimum of one in <e1>eight per cent</e1> of the remaining <e2>building control body</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_5,A minimum of one in <e1>0.2</e1> of the remaining <e2>floor</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_6,A minimum of one in <e1>10</e1> of the remaining <e2>Consideration</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_7,A minimum of one in <e1>14 metres</e1> of the remaining <e2>watertight connection</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_8,A minimum of one in <e1>300 millimetres</e1> of the remaining <e2>Routes</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_9,A minimum of one in <e1>1800mm</e1> of the remaining <e2>Standing areas</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_10,A minimum of one in <e1>two </e1> of the remaining <e2>Door furniture</e2> must have access to cable routes.,equal
baee716c-b8c2-4500-b4de-63fa11f007b1_11,A minimum of one in <e1>4</e1> of the remaining <e2>toileting facilities</e2> must have access to cable routes.,equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_0,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>where provided</e1> number of steps of <e2>20</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_1,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>acoustically reflective</e1> number of steps of <e2>0.2</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_2,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>to enhance</e1> number of steps of <e2>1,000 millimetres</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_3,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>installed over unheated rooms</e1> number of steps of <e2>01:08:00</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_4,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>glued in position</e1> number of steps of <e2>E</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_5,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>undertaken on a mixed-use building</e1> number of steps of <e2>25mm</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_6,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>potentially flammable</e1> number of steps of <e2>9mm</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_7,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>include specifications for key materials</e1> number of steps of <e2>190 kN</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_8,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>average</e1> number of steps of <e2>75 light source lumens per circuit-watt</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_9,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>remains fully open</e1> number of steps of <e2>390 millimetres</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_10,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>replaced</e1> number of steps of <e2>1.501kWhPE/kWh</e2>.",equal
c0a6d35c-cc20-428b-941d-c3e3e6365c74_11,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a <e1>commissioned in accordance with an approved procedure</e1> number of steps of <e2>900 millimetres</e2>.",equal
c384013b-c40f-4925-acbe-465e1ca5bc13_0,<e1>50 m2</e1> <e2>buildings </e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_1,<e1>ten millimetres</e1> <e2>public service facility</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_2,<e1>four</e1> <e2>Account</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_3,<e1>0.8 metres</e1> <e2>pressure gauge</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_4,<e1>24 degrees Celsius</e1> <e2>commercial part</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_5,<e1>certain proportion</e1> <e2>air barriers</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_6,<e1>60 persons</e1> <e2>staircases</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_7,<e1>600 millimetres</e1> <e2>building control body</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_8,<e1>20 litres per second</e1> <e2>sunken</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_9,<e1>0.9 metres</e1> <e2>internal stairs</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_10,<e1>14 metres</e1> <e2>warning sign</e2> per detail should be recorded.,equal
c384013b-c40f-4925-acbe-465e1ca5bc13_11,<e1>20</e1> <e2>heat</e2> per detail should be recorded.,equal
c47598f9-df79-4d77-aba9-8f380342372f_0,extract air of <e1>effective rated output</e1> <e2>0.7W/(m2K)</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_1,"extract air of <e1>combined dead,imposed and wind loads</e1> <e2>40 degrees Celsius</e2> shall be conducted to the outdoors through individual extract air ducts.",equal
c47598f9-df79-4d77-aba9-8f380342372f_2,extract air of <e1>capacity</e1> <e2>650mm</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_3,extract air of <e1>net heating energy demand</e1> <e2>three</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_4,extract air of <e1>flushing</e1> <e2>0.7</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_5,extract air of <e1>fire resistance time requirement</e1> <e2>01:08:00</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_6,extract air of <e1>net absorber area</e1> <e2>three seconds</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_7,extract air of <e1>Capacities</e1> <e2>four</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_8,extract air of <e1>floor area</e1> <e2>18 dm3/s</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_9,extract air of <e1>mechanical ventilation</e1> <e2>25 decibels</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_10,extract air of <e1>total combined window area</e1> <e2>3.3m</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c47598f9-df79-4d77-aba9-8f380342372f_11,extract air of <e1>dimension</e1> <e2>15</e2> shall be conducted to the outdoors through individual extract air ducts.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_0,All <e1>two persons per square metre</e1> <e2>Insulating materials</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_1,All <e1>20 litres per second</e1> <e2>organic substances</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_2,All <e1>1800mm</e1> <e2>dwelling</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_3,All <e1>0.9 metres</e1> <e2>Humus soil</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_4,All <e1>1400mm</e1> <e2>water pump</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_5,All <e1>1100mm</e1> <e2>construction</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_6,All <e1>200 millimetres</e1> <e2>day-care institutions</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_7,All <e1>32mm</e1> <e2>plaster-board</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_8,All <e1>0.07</e1> <e2>requirement</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_9,All <e1>15mm</e1> <e2>bathrooms</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_10,All <e1>280mm</e1> <e2>Voids</e2> of the installation and commissioning checklist should be completed.,equal
c952db0f-b605-4335-8d56-97fc339ad5ba_11,All <e1>1m2</e1> <e2>construction layers</e2> of the installation and commissioning checklist should be completed.,equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_0,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>insulating performance</e1> <e2>1.3 seconds</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_1,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>energy efficiency</e1> <e2>500 millimetres</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_2,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>feasibility of installing high-efficiency alternative systems</e1> <e2>0.1m2</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_3,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>shape</e1> <e2>1100mm</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_4,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>total extract air flow</e1> <e2>two</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_5,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>that</e1> <e2>50 millimetres</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_6,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>glare and reflections</e1> <e2>1,200 millimetres</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_7,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>CO2 emissions</e1> <e2>10</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_8,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>ventilation provision</e1> <e2>270 millimetres</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_9,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>visual contrast</e1> <e2>25W/m2</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_10,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>water vapour resistance</e1> <e2>200 Watts per room</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_11,"If the air flows of extract air categories 1 and 2 are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under <e1>sum</e1> <e2>100</e2>.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_0,"If the air flows of <e1>distance of the uppermost floor level from the entry level</e1> 1 and <e2>ten millimetres</e2> are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under category 2.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_1,"If the air flows of <e1>primary energy content</e1> 1 and <e2>0.3</e2> are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under category 2.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_2,"If the air flows of <e1>load capacity</e1> 1 and <e2>six metres</e2> are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under category 2.",equal
d0927095-9e43-4ce4-a740-d5df69dc1dc3_3,"If the air flows of <e1>air flow rate</e1> 1 and <e2>1.3 seconds</e2> are combined into the same duct and category 2 air flow accounts for more than 10 of the combined air flow, the combined air flow is classified under category 2.",equal
