example_id,tagged_sentence,relation_type
922bf8df-3a70-4f45-8c04-200b638d3b3c_7,The cold water pipe shall be designed and installed so that the <e1>maximum number of occupants</e1> in the cold water system may not exceed <e2>20mm</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_8,The cold water pipe shall be designed and installed so that the <e1>safety features</e1> in the cold water system may not exceed <e2>40</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_9,The cold water pipe shall be designed and installed so that the <e1>reverberation time</e1> in the cold water system may not exceed <e2>1m3/s</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_10,The cold water pipe shall be designed and installed so that the <e1>CO2 emissions</e1> in the cold water system may not exceed <e2>one per 100m2</e2>.,less-equal
922bf8df-3a70-4f45-8c04-200b638d3b3c_11,The cold water pipe shall be designed and installed so that the <e1>breaking</e1> in the cold water system may not exceed <e2>8 per cent (1:12.5)</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_0,The <e1>size</e1> must not exceed the individual dwellings <e2>service life</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_1,The <e1>span</e1> must not exceed the individual dwellings <e2>configuration</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_2,The <e1>total number of ventilators</e1> must not exceed the individual dwellings <e2>alongside the leading edge</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_3,The <e1>deep</e1> must not exceed the individual dwellings <e2>number of wall ties per square metre</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_4,The <e1>temperature</e1> must not exceed the individual dwellings <e2>tie force</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_5,The <e1>elevation difference</e1> must not exceed the individual dwellings <e2>diameter</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_6,The <e1>energy efficiency</e1> must not exceed the individual dwellings <e2>high</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_7,The <e1>energy savings</e1> must not exceed the individual dwellings <e2>energy performance</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_8,The <e1>total supply air flow</e1> must not exceed the individual dwellings <e2>cost</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_9,The <e1>Unit length</e1> must not exceed the individual dwellings <e2>primary energy content</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_10,The <e1>floor  plate areas</e1> must not exceed the individual dwellings <e2>total cost</e2>.,less-equal
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7_11,The <e1>topography</e1> must not exceed the individual dwellings <e2>dwelling emission rate</e2>.,less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_0,"Parapets in <e1>protective part</e1> A to <e2>0.15 dm3/s per m2</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_1,"Parapets in <e1>either side</e1> A to <e2>65 degrees Celsius</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_2,"Parapets in <e1>going</e1> A to <e2>1000m2</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_3,"Parapets in <e1>energy efficiency measures</e1> A to <e2>300mm</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_4,"Parapets in <e1>standards</e1> A to <e2>200 lux</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_5,"Parapets in <e1>open outwards</e1> A to <e2>E 15</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_6,"Parapets in <e1>air flow resistance</e1> A to <e2>proportion</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_7,"Parapets in <e1>primary energy content</e1> A to <e2>400kg</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_8,"Parapets in <e1>heat gain</e1> A to <e2>650mm</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_9,"Parapets in <e1>integrity</e1> A to <e2>230mm</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_10,"Parapets in <e1>number of occupants</e1> A to <e2>90mm</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
a86b58e8-046f-44b7-8e1b-00c876c8c647_11,"Parapets in <e1>headroom</e1> A to <e2>90</e2> and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_0,"The <e1>thickness</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>full width</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_1,"The <e1>categories</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>category</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_2,"The <e1>patterns</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>edges</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_3,"The <e1>use</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>away</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_4,"The <e1>quality of the installation</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>glare and reflections</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_5,"The <e1>supports</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>from the inside face of the wall</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_6,"The <e1>anthracite figure</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>Air permeability</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_7,"The <e1>natural light</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>efficiencies</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_8,"The <e1>air flow rate</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>equivalent area</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_9,"The <e1>annual percentage of heat</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>total thickness</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_10,"The <e1>total flow rate</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>seasonal energy efficiency ratio</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_11,"The <e1>size</e1> and building emission rate calculated using the measured air permeability must not be higher than the <e2>efficiency</e2> and target emission rate, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_0,"The building primary energy rate and <e1>rise</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>efficiencies</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_1,"The building primary energy rate and <e1>calculations</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>density</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_2,"The building primary energy rate and <e1>sizes</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>fittings</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_3,"The building primary energy rate and <e1>termination points</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>level with entry</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_4,"The building primary energy rate and <e1>domestic hot water circulation heat loss</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>patterns</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_5,"The building primary energy rate and <e1>type and quality</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>quality of the installation</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_6,"The building primary energy rate and <e1>cross-sectional area</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>gradient</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_7,"The building primary energy rate and <e1>agreed level of provision</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>sales counter</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_8,"The building primary energy rate and <e1>surface area</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>ventilation</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_9,"The building primary energy rate and <e1>level difference</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>diameter</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_10,"The building primary energy rate and <e1>sections</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>topography</e2>, respectively.",less-equal
bb9ec292-062b-43c3-8590-856dd5f6b890_11,"The building primary energy rate and <e1>illuminance</e1> calculated using the measured air permeability must not be higher than the target primary energy rate and <e2>total flow rate</e2>, respectively.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_0,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>sections</e1> of the steps must be no more than <e2>30m2</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_1,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>installed generation capacity</e1> of the steps must be no more than <e2>75 light source lumens per circuit-watt</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_2,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>planned time of use</e1> of the steps must be no more than <e2>150mm</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_3,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>natural light</e1> of the steps must be no more than <e2>600 millimetres</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_4,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>extract air categories</e1> of the steps must be no more than <e2>E 15</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_5,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>performance standards</e1> of the steps must be no more than <e2>100 litres</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_6,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>alongside the leading edge</e1> of the steps must be no more than <e2>1,500  millimetres</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_7,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>total load</e1> of the steps must be no more than <e2>9 metres</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_8,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>frequency</e1> of the steps must be no more than <e2>0.7W/(m2K)</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_9,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>service</e1> of the steps must be no more than <e2>500 millimetres</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_10,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>horizontal spacing</e1> of the steps must be no more than <e2>300mm</e2> and the tread must be no less than 300 millimetres.",less-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_11,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the <e1>load</e1> of the steps must be no more than <e2>20 millimetres</e2> and the tread must be no less than 300 millimetres.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_0,"In buildings more than 9 metres and at most <e1>190 kN</e1> in <e2>anthracite figure</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_1,"In buildings more than 9 metres and at most <e1>0.9 metres</e1> in <e2>from the inside face of the wall</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_2,"In buildings more than 9 metres and at most <e1>adequate number</e1> in <e2>projection</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_3,"In buildings more than 9 metres and at most <e1>two persons per square metre</e1> in <e2>intermediate landing</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_4,"In buildings more than 9 metres and at most <e1>four</e1> in <e2>maximum capacity</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_5,"In buildings more than 9 metres and at most <e1>60</e1> in <e2>continuity</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_6,"In buildings more than 9 metres and at most <e1>proportion</e1> in <e2>planned time of use</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_7,"In buildings more than 9 metres and at most <e1>15</e1> in <e2>absence</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_8,"In buildings more than 9 metres and at most <e1>8 per cent (1:12.5)</e1> in <e2>breaking</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_9,"In buildings more than 9 metres and at most <e1>01:08:00</e1> in <e2>rated output</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_10,"In buildings more than 9 metres and at most <e1>One</e1> in <e2>service life</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cb2f2c09-8ae6-42a4-ac21-861c912c30f9_11,"In buildings more than 9 metres and at most <e1>20 millimetres</e1> in <e2>safety features</e2>, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_0,The <e1>water temperature</e1> of the floor surface in the seating area and access route may not exceed <e2>25mm</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_1,The <e1>vicinity</e1> of the floor surface in the seating area and access route may not exceed <e2>600kg/m3</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_2,The <e1>clear width</e1> of the floor surface in the seating area and access route may not exceed <e2>190 kN</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_3,The <e1>efficiency</e1> of the floor surface in the seating area and access route may not exceed <e2>32mm</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_4,"The <e1>Length</e1> of the floor surface in the seating area and access route may not exceed <e2>1,200 millimetres</e2>.",less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_5,The <e1>minimum value</e1> of the floor surface in the seating area and access route may not exceed <e2>0.8 metres</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_6,"The <e1>gradients</e1> of the floor surface in the seating area and access route may not exceed <e2>1,500  millimetres</e2>.",less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_7,The <e1>entrance level</e1> of the floor surface in the seating area and access route may not exceed <e2>10</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_8,The <e1>heat loss</e1> of the floor surface in the seating area and access route may not exceed <e2>E</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_9,The <e1>total combined window area</e1> of the floor surface in the seating area and access route may not exceed <e2>15mm</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_10,The <e1>flow rate</e1> of the floor surface in the seating area and access route may not exceed <e2>EI 30</e2>.,less-equal
cea6e7bd-c494-4146-9f81-3fd2ed64a2a6_11,The <e1>location</e1> of the floor surface in the seating area and access route may not exceed <e2>(16.66 8.33 V0.4)/(1000 24)</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_0,The <e1>away</e1> of the steps in an exit may be no more than <e2>35 mg/m3 (30 ppm)</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_1,The <e1>design</e1> of the steps in an exit may be no more than <e2>eight per cent</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_2,The <e1>maintained</e1> of the steps in an exit may be no more than <e2>50</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_3,The <e1>glare and reflections</e1> of the steps in an exit may be no more than <e2>230mm</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_4,The <e1>performance</e1> of the steps in an exit may be no more than <e2>six metres</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_5,The <e1>average carbon monoxide concentration</e1> of the steps in an exit may be no more than <e2>600 millimetres</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_6,The <e1>heat recovery</e1> of the steps in an exit may be no more than <e2>0.055555556</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_7,"The <e1>sizes</e1> of the steps in an exit may be no more than <e2>1,500 millimetres</e2>.",less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_8,The <e1>rated speed</e1> of the steps in an exit may be no more than <e2>1.2W/(m2K)</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_9,The <e1>air distribution</e1> of the steps in an exit may be no more than <e2>certain proportion</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_10,The <e1>free gap</e1> of the steps in an exit may be no more than <e2>1 in 40</e2>.,less-equal
d504fd87-d13d-4936-9d7a-71d17954760d_11,The <e1>continuity</e1> of the steps in an exit may be no more than <e2>30</e2>.,less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_0,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>away</e1> may be no more than <e2>65mm</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_1,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>primary energy content</e1> may be no more than <e2>0.15m/s</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_2,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>supports</e1> may be no more than <e2>certain proportion</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_3,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>Geo-location</e1> may be no more than <e2>120</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_4,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>heat</e1> may be no more than <e2>2</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_5,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>sum total</e1> may be no more than <e2>900 millimetres</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_6,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>differences</e1> may be no more than <e2>8.5m2</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_7,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>intended purpose</e1> may be no more than <e2>15 degrees</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_8,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>efficiency</e1> may be no more than <e2>0.3W/m2</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_9,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>class</e1> may be no more than <e2>four</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_10,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>heat recovery</e1> may be no more than <e2>30% load</e2>.",less-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_11,"The tread of steps in covered or heated outdoor staircases must be no less than 300 millimetres, and the <e1>Length</e1> may be no more than <e2>1</e2>.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_0,"The <e1>steps</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>150mm</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_1,"The <e1>air extract rate</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>25W/m2</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_2,"The <e1>travel distance</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>4</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_3,"The <e1>pitch</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>E</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_4,"The <e1>edges</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>600mm</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_5,"The <e1>water temperature</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>6m</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_6,"The <e1>target fabric energy efficiency rate</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>180kW</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_7,"The <e1>seasonal energy efficiency ratio</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>2,100 millimetres</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_8,"The <e1>gradient</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>100 litres</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_9,"The <e1>total minimum width</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>(16.66 8.33 V0.4)/(1000 24)</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_10,"The <e1>intermediate landing</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>8 per cent (1:12.5)</e2>, and the tread must be no less than 270 millimetres.",less-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_11,"The <e1>size</e1> of the indoor steps of other spaces intended for everyday use may be no more than <e2>18 dm3/s</e2>, and the tread must be no less than 270 millimetres.",less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_0,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>load EER</e1> up to <e2>390 millimetres</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_1,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>pitch</e1> up to <e2>450mm</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_2,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>reception</e1> up to <e2>6mm</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_3,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>category</e1> up to <e2>2 metres</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_4,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>glare and reflections</e1> up to <e2>half</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_5,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>equivalent area</e1> up to <e2>70 kN</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_6,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>rated output</e1> up to <e2>150mm</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_7,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>elevation difference</e1> up to <e2>500kW</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_8,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>maintained</e1> up to <e2>four</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_9,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>total useful floor area</e1> up to <e2>adequate number</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_10,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>ending</e1> up to <e2>0.07</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_11,Individual flights are: for gradients up to 1:15 not more than 10m long; for <e1>air extract rate</e1> up to <e2>ten millimetres</e2> not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_0,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>0.8 metres</e1> <e2>anthracite figure</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_1,"Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>three</e1> <e2>combined dead,imposed and wind loads</e2>.",less-equal
