example_id,tagged_sentence,relation_type
b63dcef6-1840-4e9e-ad51-f8fc481fe856_4,"The wall ties should have a horizontal spacing of 900mm and a vertical spacing of 450mm, or alternatively should be spaced such that the <e1>air flow rate</e1> is not less than <e2>50 m</e2>.",greater-equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_5,"The wall ties should have a horizontal spacing of 900mm and a vertical spacing of 450mm, or alternatively should be spaced such that the <e1>diameter</e1> is not less than <e2>40 degrees Celsius</e2>.",greater-equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_6,"The wall ties should have a horizontal spacing of 900mm and a vertical spacing of 450mm, or alternatively should be spaced such that the <e1>ending</e1> is not less than <e2>25</e2>.",greater-equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_7,"The wall ties should have a horizontal spacing of 900mm and a vertical spacing of 450mm, or alternatively should be spaced such that the <e1>intended purpose</e1> is not less than <e2>75 light source lumens per circuit-watt</e2>.",greater-equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_8,"The wall ties should have a horizontal spacing of 900mm and a vertical spacing of 450mm, or alternatively should be spaced such that the <e1>travel distance</e1> is not less than <e2>100mm</e2>.",greater-equal
b63dcef6-1840-4e9e-ad51-f8fc481fe856_9,"The wall ties should have a horizontal spacing of 900mm and a vertical spacing of 450mm, or alternatively should be spaced such that the <e1>level difference</e1> is not less than <e2>2.4 metres</e2>.",greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_0,A minimum of <e1>certain proportion</e1> in five of the remaining <e2>residential block of flats</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_1,A minimum of <e1>13l/s</e1> in five of the remaining <e2>space heating systems</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_10,"A minimum of <e1>1,000 millimetres</e1> in five of the remaining <e2>air-leakage gaps</e2> must have access to cable routes.",greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_11,A minimum of <e1>50</e1> in five of the remaining <e2>Exits</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_2,A minimum of <e1>30% load</e1> in five of the remaining <e2>Sewers</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_3,A minimum of <e1>1 in 40</e1> in five of the remaining <e2>Boards</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_4,A minimum of <e1>8.5m2</e1> in five of the remaining <e2>floor voids</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_5,A minimum of <e1>400 millimetres</e1> in five of the remaining <e2>Solid walls</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_6,A minimum of <e1>55</e1> in five of the remaining <e2>hot water circuit</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_7,A minimum of <e1>0.136kgCO2/kWh</e1> in five of the remaining <e2>Entrances</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_8,A minimum of <e1>eight per cent</e1> in five of the remaining <e2>air pressure test</e2> must have access to cable routes.,greater-equal
baee716c-b8c2-4500-b4de-63fa11f007b1_9,A minimum of <e1>01:08:00</e1> in five of the remaining <e2>text</e2> must have access to cable routes.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_0,Any connection of <e1>40</e1> or more <e2>Fans</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_1,Any connection of <e1>0.15</e1> or more <e2>Extract air</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_10,Any connection of <e1>1m3/s</e1> or more <e2>projects</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_11,Any connection of <e1>0.7 metres</e1> or more <e2>handle</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_2,Any connection of <e1>E 15</e1> or more <e2>flights</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_3,Any connection of <e1>8.5m2</e1> or more <e2>copy</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_4,"Any connection of <e1>600kg/m3</e1> or more <e2>Windows, skylights and ventilators</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.",greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_5,Any connection of <e1>10 litres per second per person</e1> or more <e2>entrance door</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_6,Any connection of <e1>20mm</e1> or more <e2>parking</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_7,"Any connection of <e1>1,000 millimetres</e1> or more <e2>sinks</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.",greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_8,Any connection of <e1>900-1000mm</e1> or more <e2>heating systems</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bde1697a-20c9-4f15-a63c-5be323a058c1_9,Any connection of <e1>EI 30</e1> or more <e2>seams</e2> to the same duct or chamber shall be designed so that the pressures of the rooms or the directions of air flow between the rooms and in the ductworks do not change when the air flows of the units are being controlled.,greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_0,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>power input from controls</e1> must be no less than <e2>900mm</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_1,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>constraints</e1> must be no less than <e2>10m</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_10,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>fire resistance time</e1> must be no less than <e2>1,500  millimetres</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_11,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>ventilation</e1> must be no less than <e2>30</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_2,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>alongside the leading edge</e1> must be no less than <e2>three metres</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_3,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>storage capacity</e1> must be no less than <e2>100 litres</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_4,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>Extract</e1> must be no less than <e2>two persons per square metre</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_5,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>opening</e1> must be no less than <e2>three seconds</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_6,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>rated output</e1> must be no less than <e2>25mm</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_7,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>agreed level of provision</e1> must be no less than <e2>56 metres</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_8,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>clear width</e1> must be no less than <e2>32mm</e2>.",greater-equal
bf798097-bb99-42d0-a73f-8cebab8fbeb8_9,"In the entrance halls and other indoor areas of administrative, service and business premises and in assembly areas, the riser of the steps must be no more than 160 millimetres and the <e1>air flow resistance</e1> must be no less than <e2>800 millimetres</e2>.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_0,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>control capabilities</e1>, <e2>0.3W/m2</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_1,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>service</e1>, <e2>10m</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_10,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>patterns</e1>, <e2>1,000 millimetres</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_11,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>axle group load</e1>, <e2>1m2</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_2,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>Air permeability</e1>, <e2>25</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_3,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>mechanical ventilation</e1>, <e2>1800mm</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_4,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>visual contrast</e1>, <e2>0.35W/(m2K)</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_5,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>fire performance</e1>, <e2>50mm</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_6,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>CO2 emission factor</e1>, <e2>one</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_7,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>output</e1>, <e2>400mm</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_8,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>luminous efficacy</e1>, <e2>01:08:00</e2>, will also be applied to internal ties.",greater-equal
bfdf95da-d422-47cd-83d7-a30a4969f2e6_9,"If the internal ties must be centred on the supporting line, the minimum value of the <e1>proportion</e1>, <e2>0.8 metres</e2>, will also be applied to internal ties.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_0,"In a new building, the crawl space <e1>fire performance</e1> must be <e2>180kW</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_1,"In a new building, the crawl space <e1>effective rated output</e1> must be <e2>0.2</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_10,"In a new building, the crawl space <e1>luminous efficacy</e1> must be <e2>25</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_11,"In a new building, the crawl space <e1>dwelling emission rate</e1> must be <e2>55</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_2,"In a new building, the crawl space <e1>differences</e1> must be <e2>2.4m</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_3,"In a new building, the crawl space <e1>cross-sectional area</e1> must be <e2>two </e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_4,"In a new building, the crawl space <e1>exposure coefficient</e1> must be <e2>100</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_5,"In a new building, the crawl space <e1>indoor units</e1> must be <e2>10m</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_6,"In a new building, the crawl space <e1>access</e1> must be <e2>1100mm</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_7,"In a new building, the crawl space <e1>size</e1> must be <e2>three seconds</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_8,"In a new building, the crawl space <e1>thermal integrity</e1> must be <e2>450mm</e2> on average at the minimum.",greater-equal
cc72106e-9e7f-47cf-8a95-0173a8305dad_9,"In a new building, the crawl space <e1>long</e1> must be <e2>16/01/2023 00:00</e2> on average at the minimum.",greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_0,<e1>heat</e1> of landings to be at least equal to the <e2>product certificate</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_1,<e1>headroom</e1> of landings to be at least equal to the <e2>results</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_10,<e1>design value</e1> of landings to be at least equal to the <e2>type and quality</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_11,<e1>air flow rate</e1> of landings to be at least equal to the <e2>rise</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_2,<e1>difference in light reflectance value</e1> of landings to be at least equal to the <e2>clear width</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_3,<e1>tread</e1> of landings to be at least equal to the <e2>proportion of the cooling load relating to distribution pipework</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_4,<e1>performance</e1> of landings to be at least equal to the <e2>extract air categories</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_5,<e1>illuminance</e1> of landings to be at least equal to the <e2>opening angle</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_6,<e1>surfaces</e1> of landings to be at least equal to the <e2>total useful floor area</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_7,<e1>water temperature</e1> of landings to be at least equal to the <e2>load EER</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_8,<e1>measures</e1> of landings to be at least equal to the <e2>domestic hot water circulation heat loss</e2> of the ramp.,greater-equal
d3e7a947-536e-4a49-9823-e27fc0f68b27_9,<e1>standards</e1> of landings to be at least equal to the <e2>selection</e2> of the ramp.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_0,A landing measuring at least <e1>30</e1> in <e2>measures</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_1,A landing measuring at least <e1>25mm</e1> in <e2>width</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_10,A landing measuring at least <e1>300mm</e1> in <e2>Extract</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_11,A landing measuring at least <e1>65mm</e1> in <e2>facade area</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_2,A landing measuring at least <e1>0.7</e1> in <e2>heat emission capacity</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_3,A landing measuring at least <e1>0.35W/(m2K)</e1> in <e2>visual contrast</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_4,A landing measuring at least <e1>0.06 m2</e1> in <e2>fire compartmenting requirement</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_5,A landing measuring at least <e1>one</e1> in <e2>height</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_6,A landing measuring at least <e1>2.0 m3/(h m2)</e1> in <e2>from the inside face of the wall</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_7,A landing measuring at least <e1>1m2</e1> in <e2>atmosphere</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_8,A landing measuring at least <e1>0.15</e1> in <e2>full width</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d8066a73-49c2-4e99-825a-b49b9b2ba67d_9,A landing measuring at least <e1>32mm</e1> in <e2>air distribution</e2> must be reserved in front of and behind a door located in an exit route.,greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_0,"The <e1>CO2</e1> of steps in covered or heated outdoor staircases must be no less than <e2>0.1m2</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_1,"The <e1>total cost</e1> of steps in covered or heated outdoor staircases must be no less than <e2>200 lux</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_10,"The <e1>Manual control</e1> of steps in covered or heated outdoor staircases must be no less than <e2>25</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_11,"The <e1>cross fall</e1> of steps in covered or heated outdoor staircases must be no less than <e2>5m</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_2,"The <e1>indoor and outdoor conditions</e1> of steps in covered or heated outdoor staircases must be no less than <e2>0.7</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_3,"The <e1>exposure coefficient</e1> of steps in covered or heated outdoor staircases must be no less than <e2>850 millimetres</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_4,"The <e1>class</e1> of steps in covered or heated outdoor staircases must be no less than <e2>15 degrees</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_5,"The <e1>illuminance</e1> of steps in covered or heated outdoor staircases must be no less than <e2>30% load</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_6,"The <e1>thresholds</e1> of steps in covered or heated outdoor staircases must be no less than <e2>E</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_7,"The <e1>thickness</e1> of steps in covered or heated outdoor staircases must be no less than <e2>65mm</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_8,"The <e1>edges</e1> of steps in covered or heated outdoor staircases must be no less than <e2>20 degrees Celsius</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d925c189-860a-4fcb-ae88-d1cf8cc14fb8_9,"The <e1>design solar load</e1> of steps in covered or heated outdoor staircases must be no less than <e2>0.5 kN/m2</e2>, and the riser may be no more than 160 millimetres.",greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_0,The <e1>access</e1> must be no less than <e2>600kg/m3</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_1,The <e1>total number of ventilators</e1> must be no less than <e2>2.5 ties/m2</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_10,The <e1>air flow resistance</e1> must be no less than <e2>100 litres</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_11,The <e1>flushing</e1> must be no less than <e2>16/01/2023 00:00</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_2,The <e1>location</e1> must be no less than <e2>Five ventilators</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_3,The <e1>habitable area</e1> must be no less than <e2>15 degrees</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_4,The <e1>Activation</e1> must be no less than <e2>0.15 dm3/s per m2</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_5,The <e1>travel distance</e1> must be no less than <e2>20mm</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_6,"The <e1>one-hour  A-weighted  equivalent continuous sound level of impulsive, narrow-band or low-frequency noise</e1> must be no less than <e2>25mm</e2>.",greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_7,The <e1>maximum number of occupants</e1> must be no less than <e2>200 m2</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_8,The <e1>Manual control</e1> must be no less than <e2>twice the rise plus the going (2R G)</e2>.,greater-equal
d988e207-c3f9-4314-9a16-f99b334595f4_9,The <e1>atmosphere</e1> must be no less than <e2>EI 30</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_0,The outdoor <e1>locations</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>20C</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_1,The outdoor <e1>number of wall ties per square metre</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>14 metres</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_10,The outdoor <e1>tread</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>5m</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_11,The outdoor <e1>patterns</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>three metres</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_2,The outdoor <e1>drop</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>1.3 seconds</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_3,The outdoor <e1>difference in light reflectance value</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>23C</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_4,The outdoor <e1>inner surfaces</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>1 in 40</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_5,The outdoor <e1>emission rate</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>600kg/m3</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_6,The outdoor <e1>sum</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>100 millimetres</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_7,The outdoor <e1>side edges</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>20 degrees Celsius</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_8,The outdoor <e1>steps</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>six metres</e2>.,greater-equal
da4d5959-6e64-4e04-a1f3-8b42b6addab0_9,The outdoor <e1>cost</e1> used in the calculations for buildings other than those in intended use categories 1 and 2 outside the occupancy period shall be at least <e2>40 degrees Celsius</e2>.,greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_0,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>size</e1> must be no less than <e2>65 degrees Celsius</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_1,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>surfaces</e1> must be no less than <e2>25W/m2</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_10,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>net absorber area</e1> must be no less than <e2>50 m2</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_11,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>air leakage rate figure</e1> must be no less than <e2>400mm</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_2,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>impact</e1> must be no less than <e2>B</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_3,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>number of occupants</e1> must be no less than <e2>5m</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_4,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>maximum number of occupants</e1> must be no less than <e2>0.1m2</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_5,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>fire igniting</e1> must be no less than <e2>70 kN</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_6,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>atmosphere</e1> must be no less than <e2>180kW</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_7,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>relationship</e1> must be no less than <e2>190 kN</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_8,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>total load</e1> must be no less than <e2>two</e2>.",greater-equal
dcc583b1-8c4c-42cf-a1ed-e8907de56254_9,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the <e1>service life</e1> must be no less than <e2>three</e2>.",greater-equal
e505b13c-7b62-4857-aa2d-544dc986e9c0_0,"For dwellings, for external tapered steps and stairs that are part of the building the <e1>protective part</e1> of each step should be a minimum of <e2>0.8 metres</e2>.",greater-equal
e505b13c-7b62-4857-aa2d-544dc986e9c0_1,"For dwellings, for external tapered steps and stairs that are part of the building the <e1>distance</e1> of each step should be a minimum of <e2>0.1m2</e2>.",greater-equal
e505b13c-7b62-4857-aa2d-544dc986e9c0_10,"For dwellings, for external tapered steps and stairs that are part of the building the <e1>continuity</e1> of each step should be a minimum of <e2>three metres</e2>.",greater-equal
e505b13c-7b62-4857-aa2d-544dc986e9c0_11,"For dwellings, for external tapered steps and stairs that are part of the building the <e1>primary energy</e1> of each step should be a minimum of <e2>230mm</e2>.",greater-equal
e505b13c-7b62-4857-aa2d-544dc986e9c0_2,"For dwellings, for external tapered steps and stairs that are part of the building the <e1>rated output</e1> of each step should be a minimum of <e2>two</e2>.",greater-equal
