id,text,text-fixed
2866_UK_UK_Approved_Document_B_vol_1,"When used in rooflights, unwired glass a minimum of 4mm thick can be regarded as having a BROOF(t4) classification.","When used in rooflights, unwired glass a minimum of 4mm thick can be regarded as having a BROOF(t4) classification."
2868_UK_UK_Approved_Document_B_vol_1,"If the performance of thatch or wood shingles cannot be established, they should be regarded as having an EROOF(t4) classification in Table 12.1.","If the performance of thatch or wood shingles cannot be established, they should be regarded as having an EROOF(t4) classification in Table 12.1."
2870_UK_UK_Approved_Document_B_vol_1,"Consideration can be given to thatched roofs being closer to the relevant boundary than shown in Table 12.1 if, for example, all of the following precautions (based on the LABC publication Thatched Buildings (the Dorset Model): New Properties and Extensions) are incorporated in the design.","Consideration can be given to thatched roofs being closer to the relevant boundary than shown in Table 12.1 if, for example, all of the following precautions (based on the LABC publication Thatched Buildings (the Dorset Model): New Properties and Extensions) are incorporated in the design."
2871_UK_UK_Approved_Document_B_vol_1,The rafters are overdrawn with construction having not less than 30 minutes’ fire resistance.,The rafters are overdrawn with construction having not less than 30 minutes’ fire resistance.
2872_UK_UK_Approved_Document_B_vol_1,The guidance given in Approved Document J is followed.,The guidance given in Approved Document J is followed.
2873_UK_UK_Approved_Document_B_vol_1,The smoke alarm installation (see Section 1) extends to the roof spaces.,The smoke alarm installation (see Section 1) extends to the roof spaces.
2887_UK_UK_Approved_Document_B_vol_1,guidance to requirement B2 in Section 4.,guidance to requirement B2 in Section 4.
2888_UK_UK_Approved_Document_B_vol_1,"Surrounding roof covering to be a material of class A2-s3, d3 or better for at least 3m distance.","Surrounding roof covering to be a material of class A2-s3, d3 or better for at least 3m distance."
2889_UK_UK_Approved_Document_B_vol_1,"Where Diagram 5.2a or 5.2b applies, rooflights should be at least 1500mm from the compartment wall.","Where Diagram 5.2a or 5.2b applies, rooflights should be at least 1500mm from the compartment wall."
2925_UK_UK_Approved_Document_B_vol_1,l Not acceptable.,l Not acceptable.
2927_UK_UK_Approved_Document_B_vol_1,Separation distances do not apply to the boundary between roofs of a pair of semi-detached dwellinghouses and to enclosed/covered walkways.,Separation distances do not apply to the boundary between roofs of a pair of semi-detached dwellinghouses and to enclosed/covered walkways.
2928_UK_UK_Approved_Document_B_vol_1,"However, see Diagram 5.2 if the roof passes over the top of a compartment wall.","However, see Diagram 5.2 if the roof passes over the top of a compartment wall."
2929_UK_UK_Approved_Document_B_vol_1,"Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test may be regarded as having a BROOF(t4) designation.","Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test may be regarded as having a BROOF(t4) designation."
2930_UK_UK_Approved_Document_B_vol_1,The designation of external roof surfaces is explained in Appendix B. 2. Not acceptable on any of the following buildings.,The designation of external roof surfaces is explained in Appendix B. 2. Not acceptable on any of the following buildings.
2931_UK_UK_Approved_Document_B_vol_1,Dwellinghouses in terraces of three or more dwellinghouses.,Dwellinghouses in terraces of three or more dwellinghouses.
2932_UK_UK_Approved_Document_B_vol_1,Any other buildings with a cubic capacity of more than 1500m3.,Any other buildings with a cubic capacity of more than 1500m3.
2933_UK_UK_Approved_Document_B_vol_1,Acceptable on buildings not listed in (2) if both of the following apply.,Acceptable on buildings not listed in (2) if both of the following apply.
2934_UK_UK_Approved_Document_B_vol_1,Part of the roof has a maximum area of 3m2 and is a minimum of 1500mm from any similar part.,Part of the roof has a maximum area of 3m2 and is a minimum of 1500mm from any similar part.
2935_UK_UK_Approved_Document_B_vol_1,"The roof between the parts is covered with a material rated class A2-s3, d2 or better.","The roof between the parts is covered with a material rated class A2-s3, d2 or better."
2940_UK_UK_Approved_Document_B_vol_1,Minimum distance from any point on relevant boundary to rooflight with an external designation(2) of:,Minimum distance from any point on relevant boundary to rooflight with an external designation(2) of:
2953_UK_UK_Approved_Document_B_vol_1,None of the above designations are suitable for protected stairways.,None of the above designations are suitable for protected stairways.
2954_UK_UK_Approved_Document_B_vol_1,"Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (see paragraph 12.7) may be regarded as having a BROOF(t4) classification.","Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (see paragraph 12.7) may be regarded as having a BROOF(t4) classification."
2955_UK_UK_Approved_Document_B_vol_1,"Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall.","Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall."
2956_UK_UK_Approved_Document_B_vol_1,"If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies.","If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies."
2957_UK_UK_Approved_Document_B_vol_1,See also the guidance to requirement B2 in Section 4.,See also the guidance to requirement B2 in Section 4.
2958_UK_UK_Approved_Document_B_vol_1,The designation of external roof surfaces is explained in Appendix B.,The designation of external roof surfaces is explained in Appendix B.
2959_UK_UK_Approved_Document_B_vol_1,"Single-skinned rooflight only, in the case of non-thermoplastic material.","Single-skinned rooflight only, in the case of non-thermoplastic material."
2960_UK_UK_Approved_Document_B_vol_1,The rooflight should also meet the provisions of Diagram 12.1.,The rooflight should also meet the provisions of Diagram 12.1.
2970_UK_UK_Approved_Document_B_vol_1,Minimum distance from any point on relevant boundary to rooflight with an external designation(1) of:,Minimum distance from any point on relevant boundary to rooflight with an external designation(1) of:
2982_UK_UK_Approved_Document_B_vol_1,None of the above designations are suitable for protected stairways.,None of the above designations are suitable for protected stairways.
2983_UK_UK_Approved_Document_B_vol_1,"Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (paragraph 12.7) may be regarded as having a BROOF(t4) classification.","Polycarbonate and uPVC rooflights that achieve a class C-s3, d2 rating by test (paragraph 12.7) may be regarded as having a BROOF(t4) classification."
2984_UK_UK_Approved_Document_B_vol_1,"Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall.","Where Diagram 5.2a or 5.2b applies, rooflights should be a minimum of 1500mm from the compartment wall."
2985_UK_UK_Approved_Document_B_vol_1,"If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies.","If double-skinned or laminate products have upper and lower surfaces of different materials, the greater distance applies."
2986_UK_UK_Approved_Document_B_vol_1,See also the guidance to requirement B2 in section 4.,See also the guidance to requirement B2 in section 4.
2987_UK_UK_Approved_Document_B_vol_1,"No limit in the case of any space described in 2a, b and c. 3. Single-skinned rooflight only, in the case of non-thermoplastic material.","No limit in the case of any space described in 2a, b and c. 3. Single-skinned rooflight only, in the case of non-thermoplastic material."
2988_UK_UK_Approved_Document_B_vol_1,The rooflight should also meet the provisions of diagram 12.1.,The rooflight should also meet the provisions of diagram 12.1.
2991_UK_UK_Approved_Document_B_vol_1,These sections deal with the following requirement from Part B of Schedule 1 to the Building Regulations 2010.,These sections deal with the following requirement from Part B of Schedule 1 to the Building Regulations 2010.
2995_UK_UK_Approved_Document_B_vol_1,The building shall be designed and constructed so as to provide reasonable facilities to assist fire fighters in the protection of life.,The building shall be designed and constructed so as to provide reasonable facilities to assist fire fighters in the protection of life.
2996_UK_UK_Approved_Document_B_vol_1,Reasonable provision shall be made within the site of the building to enable fire appliances to gain access to the building.,Reasonable provision shall be made within the site of the building to enable fire appliances to gain access to the building.
2999_UK_UK_Approved_Document_B_vol_1,Provisions covering access and facilities for the fire service are to safeguard the health and safety of people in and around the building.,Provisions covering access and facilities for the fire service are to safeguard the health and safety of people in and around the building.
3000_UK_UK_Approved_Document_B_vol_1,Their extent depends on the size and use of the building.,Their extent depends on the size and use of the building.
3001_UK_UK_Approved_Document_B_vol_1,Most firefighting is carried out within the building.,Most firefighting is carried out within the building.
3002_UK_UK_Approved_Document_B_vol_1,"In the Secretary of State’s view, requirement B5 is met by achieving all of the following.","In the Secretary of State’s view, requirement B5 is met by achieving all of the following."
3003_UK_UK_Approved_Document_B_vol_1,External access enabling fire appliances to be used near the building.,External access enabling fire appliances to be used near the building.
3004_UK_UK_Approved_Document_B_vol_1,Access into and within the building for firefighting personnel to both:,Access into and within the building for firefighting personnel to both:
3007_UK_UK_Approved_Document_B_vol_1,Provision for internal fire facilities for firefighters to complete their tasks.,Provision for internal fire facilities for firefighters to complete their tasks.
3008_UK_UK_Approved_Document_B_vol_1,Ventilation of heat and smoke from a fire in a basement.,Ventilation of heat and smoke from a fire in a basement.
3009_UK_UK_Approved_Document_B_vol_1,A facility to store building information for firefighters to complete their tasks.,A facility to store building information for firefighters to complete their tasks.
3010_UK_UK_Approved_Document_B_vol_1,"If an alternative approach is taken to providing the means of escape, outside the scope of this approved document, additional provisions for firefighting access may be required.","If an alternative approach is taken to providing the means of escape, outside the scope of this approved document, additional provisions for firefighting access may be required."
3011_UK_UK_Approved_Document_B_vol_1,"Where deviating from the general guidance, it is advisable to seek advice from the fire and rescue service as early as possible (even if there is no statutory duty to consult).","Where deviating from the general guidance, it is advisable to seek advice from the fire and rescue service as early as possible (even if there is no statutory duty to consult)."
3015_UK_UK_Approved_Document_B_vol_1,"For dwellinghouses, access for a pumping appliance should be provided to within 45m of all points inside the dwellinghouse.","For dwellinghouses, access for a pumping appliance should be provided to within 45m of all points inside the dwellinghouse."
3016_UK_UK_Approved_Document_B_vol_1,"Every elevation to which vehicle access is provided should have a suitable door(s), not less than 750mm wide, giving access to the interior of the building.","Every elevation to which vehicle access is provided should have a suitable door(s), not less than 750mm wide, giving access to the interior of the building."
3017_UK_UK_Approved_Document_B_vol_1,"For flats, either of the following provisions should be made.","For flats, either of the following provisions should be made."
3018_UK_UK_Approved_Document_B_vol_1,"Provide access for a pumping appliance to within 45m of all points inside each flat of a block, measured along the route of the hose.","Provide access for a pumping appliance to within 45m of all points inside each flat of a block, measured along the route of the hose."
3019_UK_UK_Approved_Document_B_vol_1,"Every elevation to which vehicle access is provided should have a suitable door(s), not less than 750mm wide, giving access to the interior of the building. Door(s) should be provided such that there is no more than 60m between each door and/or the end of that elevation (e.g. a 150m elevation would need at least two doors).","Every elevation to which vehicle access is provided should have a suitable door(s), not less than 750mm wide, giving access to the interior of the building. Door(s) should be provided such that there is no more than 60m between each door and/or the end of that elevation (e.g. a 150m elevation would need at least two doors)."
3020_UK_UK_Approved_Document_B_vol_1,Provide fire mains in accordance with paragraphs 13.5 and 13.6.,Provide fire mains in accordance with paragraphs 13.5 and 13.6.
3021_UK_UK_Approved_Document_B_vol_1,Access routes and hardstandings should comply with the guidance in Table 13.1.,Access routes and hardstandings should comply with the guidance in Table 13.1.
3022_UK_UK_Approved_Document_B_vol_1,"Dead-end access routes longer than 20m require turning facilities, as in Diagram 13.1.","Dead-end access routes longer than 20m require turning facilities, as in Diagram 13.1."
3023_UK_UK_Approved_Document_B_vol_1,Turning facilities should comply with the guidance in Table 13.1.,Turning facilities should comply with the guidance in Table 13.1.
3026_UK_UK_Approved_Document_B_vol_1,Fire and rescue service vehicles should not have to reverse more than 20m from the end of an access road.,Fire and rescue service vehicles should not have to reverse more than 20m from the end of an access road.
3057_UK_UK_Approved_Document_B_vol_1,Fire appliances are not standardised.,Fire appliances are not standardised.
3058_UK_UK_Approved_Document_B_vol_1,"The building control body may, in consultation with the local fire and rescue service, use other dimensions.","The building control body may, in consultation with the local fire and rescue service, use other dimensions."
3059_UK_UK_Approved_Document_B_vol_1,The roadbase can be designed to 12.5 tonne capacity.,The roadbase can be designed to 12.5 tonne capacity.
3060_UK_UK_Approved_Document_B_vol_1,Structures such as bridges should have the full 17-tonne capacity.,Structures such as bridges should have the full 17-tonne capacity.
3061_UK_UK_Approved_Document_B_vol_1,"The weight of high reach appliances is distributed over a number of axles, so infrequent use of a route designed to accommodate 12.5 tonnes should not cause damage.","The weight of high reach appliances is distributed over a number of axles, so infrequent use of a route designed to accommodate 12.5 tonnes should not cause damage."
3063_UK_UK_Approved_Document_B_vol_1,"For buildings fitted with dry fire mains, both of the following apply.","For buildings fitted with dry fire mains, both of the following apply."
3064_UK_UK_Approved_Document_B_vol_1,Access should be provided for a pumping appliance to within 18m of each fire main inlet connection point.,Access should be provided for a pumping appliance to within 18m of each fire main inlet connection point.
3065_UK_UK_Approved_Document_B_vol_1,Inlets should be on the face of the building.,Inlets should be on the face of the building.
3066_UK_UK_Approved_Document_B_vol_1,"The fire main inlet connection point should be visible from the parking position of the appliance, and meet the provisions in Section 8 of BS 9990.","The fire main inlet connection point should be visible from the parking position of the appliance, and meet the provisions in Section 8 of BS 9990."
3067_UK_UK_Approved_Document_B_vol_1,"For buildings fitted with wet fire mains, access for a pumping appliance should comply with both of the following.","For buildings fitted with wet fire mains, access for a pumping appliance should comply with both of the following."
3068_UK_UK_Approved_Document_B_vol_1,"Within 18m, and within sight, of an entrance giving access to the fire main.","Within 18m, and within sight, of an entrance giving access to the fire main."
3069_UK_UK_Approved_Document_B_vol_1,Within sight of the inlet to replenish the suction tank for the fire main in an emergency.,Within sight of the inlet to replenish the suction tank for the fire main in an emergency.
3073_UK_UK_Approved_Document_B_vol_1,Fire mains are installed for the fire and rescue service to connect hoses for water.,Fire mains are installed for the fire and rescue service to connect hoses for water.
3074_UK_UK_Approved_Document_B_vol_1,They may be either of the following.,They may be either of the following.
3075_UK_UK_Approved_Document_B_vol_1,"The ‘dry’ type, which are both of the following.","The ‘dry’ type, which are both of the following."
3076_UK_UK_Approved_Document_B_vol_1,Normally kept empty.,Normally kept empty.
3077_UK_UK_Approved_Document_B_vol_1,Supplied through a hose from a fire and rescue service pumping appliance.,Supplied through a hose from a fire and rescue service pumping appliance.
3078_UK_UK_Approved_Document_B_vol_1,"The ‘wet’ type, which are both of the following.","The ‘wet’ type, which are both of the following."
3079_UK_UK_Approved_Document_B_vol_1,Kept full of water.,Kept full of water.
3080_UK_UK_Approved_Document_B_vol_1,Supplied by pumps from tanks in the building.,Supplied by pumps from tanks in the building.
3081_UK_UK_Approved_Document_B_vol_1,There should be a facility to replenish a wet system from a pumping appliance in an emergency.,There should be a facility to replenish a wet system from a pumping appliance in an emergency.
3083_UK_UK_Approved_Document_B_vol_1,Buildings with firefighting shafts should have fire mains provided in both of the following.,Buildings with firefighting shafts should have fire mains provided in both of the following.
3084_UK_UK_Approved_Document_B_vol_1,The firefighting stairs.,The firefighting stairs.
3085_UK_UK_Approved_Document_B_vol_1,"Where necessary, in protected stairways.","Where necessary, in protected stairways."
3086_UK_UK_Approved_Document_B_vol_1,The criteria for providing firefighting shafts and fire mains are given in Section 15.,The criteria for providing firefighting shafts and fire mains are given in Section 15.
3087_UK_UK_Approved_Document_B_vol_1,Buildings without firefighting shafts should be provided with fire mains where fire service vehicle access is not provided in accordance with paragraph 13.2(a).,Buildings without firefighting shafts should be provided with fire mains where fire service vehicle access is not provided in accordance with paragraph 13.2(a).
3088_UK_UK_Approved_Document_B_vol_1,"In these cases, the fire mains should be located within the protected stairway enclosure, with a maximum hose distance of 45m from the fire main outlet to the furthest point inside each flat, measured on a route suitable for laying a hose.","In these cases, the fire mains should be located within the protected stairway enclosure, with a maximum hose distance of 45m from the fire main outlet to the furthest point inside each flat, measured on a route suitable for laying a hose."
3090_UK_UK_Approved_Document_B_vol_1,The outlets from fire mains should be located within the protected stairway enclosure (see Diagram 15.1).,The outlets from fire mains should be located within the protected stairway enclosure (see Diagram 15.1).
3091_UK_UK_Approved_Document_B_vol_1,Guidance on the design and construction of fire mains is given in BS 9990.,Guidance on the design and construction of fire mains is given in BS 9990.
3092_UK_UK_Approved_Document_B_vol_1,Buildings with a storey more than 50m above fire service vehicle access level should be provided with wet fire mains.,Buildings with a storey more than 50m above fire service vehicle access level should be provided with wet fire mains.
3093_UK_UK_Approved_Document_B_vol_1,"In all other buildings where fire mains are provided, either wet or dry fire mains are suitable.","In all other buildings where fire mains are provided, either wet or dry fire mains are suitable."
3094_UK_UK_Approved_Document_B_vol_1,Fire service vehicle access to fire mains should be provided as described in paragraphs 13.5 and 13.6.,Fire service vehicle access to fire mains should be provided as described in paragraphs 13.5 and 13.6.
3096_UK_UK_Approved_Document_B_vol_1,B5ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION Provision of private hydrants 14.8 A building requires additional fire hydrants if both of the following apply.,Provision of private hydrants 14.8 A building requires additional fire hydrants if both of the following apply.
3097_UK_UK_Approved_Document_B_vol_1,It has a compartment with an area of more than 280m2.,It has a compartment with an area of more than 280m2.
3098_UK_UK_Approved_Document_B_vol_1,It is being erected more than 100m from an existing fire hydrant.,It is being erected more than 100m from an existing fire hydrant.
3099_UK_UK_Approved_Document_B_vol_1,"If additional hydrants are required, these should be provided in accordance with the following.","If additional hydrants are required, these should be provided in accordance with the following."
3100_UK_UK_Approved_Document_B_vol_1,For buildings provided with fire mains – within 90m of dry fire main inlets.,For buildings provided with fire mains – within 90m of dry fire main inlets.
3101_UK_UK_Approved_Document_B_vol_1,For buildings not provided with fire mains – hydrants should be both of the following.,For buildings not provided with fire mains – hydrants should be both of the following.
3102_UK_UK_Approved_Document_B_vol_1,Within 90m of an entrance to the building.,Within 90m of an entrance to the building.
3103_UK_UK_Approved_Document_B_vol_1,A maximum of 90m apart.,A maximum of 90m apart.
3104_UK_UK_Approved_Document_B_vol_1,"Each fire hydrant should be clearly indicated by a plate, fixed nearby in a conspicuous position, in accordance with BS 3251.","Each fire hydrant should be clearly indicated by a plate, fixed nearby in a conspicuous position, in accordance with BS 3251."
3105_UK_UK_Approved_Document_B_vol_1,Guidance on aspects of the provision and siting of private fire hydrants is given in BS 9990.,Guidance on aspects of the provision and siting of private fire hydrants is given in BS 9990.
3107_UK_UK_Approved_Document_B_vol_1,An alternative source of water should be supplied where any of the following apply.,An alternative source of water should be supplied where any of the following apply.
3108_UK_UK_Approved_Document_B_vol_1,No piped water supply is available.,No piped water supply is available.
3109_UK_UK_Approved_Document_B_vol_1,Pressure and flow in the water main are insufficient.,Pressure and flow in the water main are insufficient.
3110_UK_UK_Approved_Document_B_vol_1,An alternative source of supply is proposed.,An alternative source of supply is proposed.
3111_UK_UK_Approved_Document_B_vol_1,"The alternative source of water supply should be one of the following, subject to consultation with the local fire and rescue service.","The alternative source of water supply should be one of the following, subject to consultation with the local fire and rescue service."
3112_UK_UK_Approved_Document_B_vol_1,"A charged static water tank with a minimum capacity of 45,000 litres.","A charged static water tank with a minimum capacity of 45,000 litres."
3113_UK_UK_Approved_Document_B_vol_1,"A spring, river, canal or pond that is capable of fulfilling both of the following conditions.","A spring, river, canal or pond that is capable of fulfilling both of the following conditions."
3114_UK_UK_Approved_Document_B_vol_1,"Providing or storing a minimum of 45,000 litres of water at all times.","Providing or storing a minimum of 45,000 litres of water at all times."
3115_UK_UK_Approved_Document_B_vol_1,"Providing access, space and a hardstanding for a pumping appliance.","Providing access, space and a hardstanding for a pumping appliance."
3116_UK_UK_Approved_Document_B_vol_1,Any other water supply that the local fire and rescue service considers appropriate.,Any other water supply that the local fire and rescue service considers appropriate.
3120_UK_UK_Approved_Document_B_vol_1,"In low rise buildings without deep basements, access for firefighting personnel is typically achieved by providing measures for fire service vehicle access in Section 13 and means of escape.","In low rise buildings without deep basements, access for firefighting personnel is typically achieved by providing measures for fire service vehicle access in Section 13 and means of escape."
3121_UK_UK_Approved_Document_B_vol_1,"A building with a storey more than 18m above the fire and rescue service vehicle access level should have one or more firefighting shafts, each containing a firefighting lift (Diagram 15.1).","A building with a storey more than 18m above the fire and rescue service vehicle access level should have one or more firefighting shafts, each containing a firefighting lift (Diagram 15.1)."
3122_UK_UK_Approved_Document_B_vol_1,The number and location of firefighting shafts should comply with paragraphs 15.4 to 15.7.,The number and location of firefighting shafts should comply with paragraphs 15.4 to 15.7.
3123_UK_UK_Approved_Document_B_vol_1,Firefighting shafts are not required to serve a basement that is not large or deep enough to need one (see paragraph 15.3 and Diagram 15.2).,Firefighting shafts are not required to serve a basement that is not large or deep enough to need one (see paragraph 15.3 and Diagram 15.2).
3146_UK_UK_Approved_Document_B_vol_1,Minimum fire resistance REI 120 from accommodation side and,Minimum fire resistance REI 120 from accommodation side and
3152_UK_UK_Approved_Document_B_vol_1,stairway (see Diagram b).,"Outlets from a fire main should be located in the firefighting lobby or, in the case of a shaft serving flats, in the firefighting stairway (see Diagram b)."
3157_UK_UK_Approved_Document_B_vol_1,"or, where the firefighting shaft only serves flats, the provisions for smoke control given in paragraph 3.49 may be followed instead.","Smoke control should be provided in accordance with BS 9999 or, where the firefighting shaft only serves flats, the provisions for smoke control given in paragraph 3.49 may be followed instead."
3159_UK_UK_Approved_Document_B_vol_1,not meant to represent the only acceptable layout.,This diagram is only to illustrate the basic components and is not meant to represent the only acceptable layout.
3161_UK_UK_Approved_Document_B_vol_1,firefighting shaft should be constructed generally in accordance with section 6 of BS 9999.,The firefighting shaft should be constructed generally in accordance with section 6 of BS 9999.
3162_UK_UK_Approved_Document_B_vol_1,For the minimum fire resistance of lift doors see Table C1.,For the minimum fire resistance of lift doors see Table C1.
3166_UK_UK_Approved_Document_B_vol_1,"Buildings in which firefighting shafts should be provided,","Buildings in which firefighting shafts should be provided,"
3205_UK_UK_Approved_Document_B_vol_1,Height excludes any top storey(s) consisting exclusively of plant rooms.,Height excludes any top storey(s) consisting exclusively of plant rooms.
3206_UK_UK_Approved_Document_B_vol_1,Firefighting shafts should serve all floors through which they pass.,Firefighting shafts should serve all floors through which they pass.
3238_UK_UK_Approved_Document_B_vol_1,Hose laying distance should be measured from the fire main outlet along the route suitable for laying hose.,Hose laying distance should be measured from the fire main outlet along the route suitable for laying hose.
3240_UK_UK_Approved_Document_B_vol_1,The fire main outlet should be located according to Section 14.,The fire main outlet should be located according to Section 14.
3243_UK_UK_Approved_Document_B_vol_1,B5ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION 15.3 A building with basement storeys should have firefighting shafts in accordance with the following.,B5ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION 15.3 A building with basement storeys should have firefighting shafts in accordance with the following.
3244_UK_UK_Approved_Document_B_vol_1,There is a basement more than 10m below the fire and rescue service vehicle access level.,There is a basement more than 10m below the fire and rescue service vehicle access level.
3245_UK_UK_Approved_Document_B_vol_1,The firefighting shafts should contain firefighting lifts.,The firefighting shafts should contain firefighting lifts.
3246_UK_UK_Approved_Document_B_vol_1,"There are two or more basement storeys, each with a minimum area of 900m2.","There are two or more basement storeys, each with a minimum area of 900m2."
3247_UK_UK_Approved_Document_B_vol_1,The firefighting shafts do not need to include firefighting lifts.,The firefighting shafts do not need to include firefighting lifts.
3248_UK_UK_Approved_Document_B_vol_1,The building’s height and size determine whether firefighting shafts also serve upper storeys.,The building’s height and size determine whether firefighting shafts also serve upper storeys.
3249_UK_UK_Approved_Document_B_vol_1,Firefighting shafts should serve all storeys through which they pass.,Firefighting shafts should serve all storeys through which they pass.
3250_UK_UK_Approved_Document_B_vol_1,"In buildings where a firefighting shaft is required, a minimum of two firefighting shafts should be provided to buildings with a storey that has both of the following.","In buildings where a firefighting shaft is required, a minimum of two firefighting shafts should be provided to buildings with a storey that has both of the following."
3251_UK_UK_Approved_Document_B_vol_1,A floor area of 900m2 or more.,A floor area of 900m2 or more.
3252_UK_UK_Approved_Document_B_vol_1,A floor level 18m or more above the fire and rescue service vehicle access level.,A floor level 18m or more above the fire and rescue service vehicle access level.
3253_UK_UK_Approved_Document_B_vol_1,Firefighting shafts and protected stairways should be positioned such that every part of each storey more than 18m above the fire and rescue service vehicle access level complies with the maximum distances given in paragraph 15.7.,Firefighting shafts and protected stairways should be positioned such that every part of each storey more than 18m above the fire and rescue service vehicle access level complies with the maximum distances given in paragraph 15.7.
3254_UK_UK_Approved_Document_B_vol_1,Distances should be measured from the fire main outlet on a route suitable for laying a hose.,Distances should be measured from the fire main outlet on a route suitable for laying a hose.
3256_UK_UK_Approved_Document_B_vol_1,"If the internal layout is not known, the distance should be measured at two-thirds of the direct distance.","If the internal layout is not known, the distance should be measured at two-thirds of the direct distance."
3257_UK_UK_Approved_Document_B_vol_1,"In any building, the hose laying distance should meet all of the following conditions.","In any building, the hose laying distance should meet all of the following conditions."
3258_UK_UK_Approved_Document_B_vol_1,A maximum of 60m from the fire main outlet in a firefighting shaft (see Diagram 15.3).,A maximum of 60m from the fire main outlet in a firefighting shaft (see Diagram 15.3).
3259_UK_UK_Approved_Document_B_vol_1,"Additionally, where sprinklers have not been provided in accordance with Appendix E, the hose laying distance should be a maximum of 45m from a fire main outlet in a protected stairway (although this does not imply that the protected stairway needs to be designed as a firefighting shaft (see Diagram 15.3)).","Additionally, where sprinklers have not been provided in accordance with Appendix E, the hose laying distance should be a maximum of 45m from a fire main outlet in a protected stairway (although this does not imply that the protected stairway needs to be designed as a firefighting shaft (see Diagram 15.3))."
3261_UK_UK_Approved_Document_B_vol_1,Firefighting stairs and firefighting lifts should be approached from either of the following.,Firefighting stairs and firefighting lifts should be approached from either of the following.
3262_UK_UK_Approved_Document_B_vol_1,A firefighting lobby.,A firefighting lobby.
3263_UK_UK_Approved_Document_B_vol_1,A protected corridor or protected lobby that complies with the following guidance.,A protected corridor or protected lobby that complies with the following guidance.
3264_UK_UK_Approved_Document_B_vol_1,Means of escape (Section 3).,Means of escape (Section 3).
3266_UK_UK_Approved_Document_B_vol_1,Both the stair and lobby of the firefighting shaft should be provided with a means of venting smoke and heat (see clause 27.1 of BS 9999).,Both the stair and lobby of the firefighting shaft should be provided with a means of venting smoke and heat (see clause 27.1 of BS 9999).
3267_UK_UK_Approved_Document_B_vol_1,"Only services associated with the firefighting shaft, such as ventilation systems and lighting for the firefighting shafts, should pass through or be contained within the firefighting shaft.","Only services associated with the firefighting shaft, such as ventilation systems and lighting for the firefighting shafts, should pass through or be contained within the firefighting shaft."
3268_UK_UK_Approved_Document_B_vol_1,Doors of a firefighting lift landing should be a maximum of 7.5m from the door to the firefighting stair (Diagram 15.1).,Doors of a firefighting lift landing should be a maximum of 7.5m from the door to the firefighting stair (Diagram 15.1).
3270_UK_UK_Approved_Document_B_vol_1,B5ONLINE VERSIONONLINE VERSIONONLINE VERSIONONLINE VERSION 15.9 Firefighting shafts should achieve a minimum fire resistance of REI 120.,Firefighting shafts should achieve a minimum fire resistance of REI 120.
3271_UK_UK_Approved_Document_B_vol_1,A minimum of REI 60 is acceptable for either of the following (see Diagram 15.1).,A minimum of REI 60 is acceptable for either of the following (see Diagram 15.1).
3272_UK_UK_Approved_Document_B_vol_1,Constructions separating the firefighting shaft from the rest of the building.,Constructions separating the firefighting shaft from the rest of the building.
3273_UK_UK_Approved_Document_B_vol_1,"Constructions separating the firefighting stair, firefighting lift shaft and firefighting lobby.","Constructions separating the firefighting stair, firefighting lift shaft and firefighting lobby."
3274_UK_UK_Approved_Document_B_vol_1,All firefighting shafts should have fire mains with outlet connections and valves at every storey.,All firefighting shafts should have fire mains with outlet connections and valves at every storey.
3275_UK_UK_Approved_Document_B_vol_1,A firefighting lift installation includes all of the following.,A firefighting lift installation includes all of the following.
3278_UK_UK_Approved_Document_B_vol_1,Lift machinery space.,Lift machinery space.
3279_UK_UK_Approved_Document_B_vol_1,Lift control system.,Lift control system.
3280_UK_UK_Approved_Document_B_vol_1,Lift communications system.,Lift communications system.
3281_UK_UK_Approved_Document_B_vol_1,The lift shaft should be constructed in accordance with Section 6 of BS 9999.,The lift shaft should be constructed in accordance with Section 6 of BS 9999.
3282_UK_UK_Approved_Document_B_vol_1,Firefighting lift installations should conform to BS EN 81-72 and BS EN 81-20.,Firefighting lift installations should conform to BS EN 81-72 and BS EN 81-20.
3284_UK_UK_Approved_Document_B_vol_1,The fire and rescue service should be able to manually open and close rolling shutters without the use of a ladder.,The fire and rescue service should be able to manually open and close rolling shutters without the use of a ladder.
