id,text,text-fixed
1170_UK_UK_Approved_Document_C,"Each sheet, tile and section of cladding should be securely fixed.","Each sheet, tile and section of cladding should be securely fixed."
1173_UK_UK_Approved_Document_C,Particular care should be taken with detailing and workmanship at the junctions between cladding and window and door openings as they are vulnerable to moisture ingress.,Particular care should be taken with detailing and workmanship at the junctions between cladding and window and door openings as they are vulnerable to moisture ingress.
1174_UK_UK_Approved_Document_C,Insulation can be incorporated into the 5.26 construction provided it is either protected from moisture or unaffected by it.,Insulation can be incorporated into the 5.26 construction provided it is either protected from moisture or unaffected by it.
1175_UK_UK_Approved_Document_C,"Where cladding is supported by timber components or is on the façade of a timber framed building, the space between the cladding and the building should be ventilated to ensure rapid drying of any water that penetrates the cladding.","Where cladding is supported by timber components or is on the façade of a timber framed building, the space between the cladding and the building should be ventilated to ensure rapid drying of any water that penetrates the cladding."
1176_UK_UK_Approved_Document_C,"BRE Report BR 262 Thermal insulation: avoiding risks, 2002.","BRE Report BR 262 Thermal insulation: avoiding risks, 2002."
1177_UK_UK_Approved_Document_C,"BRE Report 352 BRE Building elements: Walls, windows and doors, 2002.","BRE Report 352 BRE Building elements: Walls, windows and doors, 2002."
1178_UK_UK_Approved_Document_C,"BRE Report BR 292 Cracking in buildings, 1995.","BRE Report BR 292 Cracking in buildings, 1995."
1179_UK_UK_Approved_Document_C,BS 5628-3:2001 Code of practice for use of masonry.,BS 5628-3:2001 Code of practice for use of masonry.
1180_UK_UK_Approved_Document_C,"Materials and components, design and workmanship.","Materials and components, design and workmanship."
1181_UK_UK_Approved_Document_C,BS 8000-6:1990 Workmanship on building sites.,BS 8000-6:1990 Workmanship on building sites.
1182_UK_UK_Approved_Document_C,Code of practice for slating and tiling of roofs and claddings.,Code of practice for slating and tiling of roofs and claddings.
1184_UK_UK_Approved_Document_C,The requirement can also be met by following the relevant recommendations of:,The requirement can also be met by following the relevant recommendations of:
1185_UK_UK_Approved_Document_C,BS CP 143118 for sheet roof and wall coverings made from the following materials:,BS CP 143118 for sheet roof and wall coverings made from the following materials:
1192_UK_UK_Approved_Document_C,Recommendations for lead are included in BS 6915:2001119;,Recommendations for lead are included in BS 6915:2001119;
1197_UK_UK_Approved_Document_C,MCRMA Technical Paper 6124;,MCRMA Technical Paper 6124;
1198_UK_UK_Approved_Document_C,MCRMA Technical Paper 9125.,MCRMA Technical Paper 9125.
1199_UK_UK_Approved_Document_C,These documents describe the materials and contain design considerations including recommendations for fixing.,These documents describe the materials and contain design considerations including recommendations for fixing.
1201_UK_UK_Approved_Document_C,The joint between walls and door and window frames should:,The joint between walls and door and window frames should:
1202_UK_UK_Approved_Document_C,resist the penetration of precipitation to the inside of the building; and,resist the penetration of precipitation to the inside of the building; and
1203_UK_UK_Approved_Document_C,not be damaged by precipitation and not permit precipitation to reach any part of the building which would be damaged by it.,not be damaged by precipitation and not permit precipitation to reach any part of the building which would be damaged by it.
1204_UK_UK_Approved_Document_C,Damp-proof courses should be provided to direct moisture towards the outside:,Damp-proof courses should be provided to direct moisture towards the outside:
1205_UK_UK_Approved_Document_C,"where the downward flow of moisture would be interrupted at an obstruction, e.g. at a lintel;","where the downward flow of moisture would be interrupted at an obstruction, e.g. at a lintel;"
1206_UK_UK_Approved_Document_C,"where sill elements, including joints, do not form a complete barrier to the transfer of precipitation, e.g. under openings, windows and doors;","where sill elements, including joints, do not form a complete barrier to the transfer of precipitation, e.g. under openings, windows and doors;"
1207_UK_UK_Approved_Document_C,"where reveal elements, including joints, do not form a complete barrier to the transfer of rain and snow, e.g. at openings, windows and doors.","where reveal elements, including joints, do not form a complete barrier to the transfer of rain and snow, e.g. at openings, windows and doors."
1208_UK_UK_Approved_Document_C,In some cases the width of the cavity due 5.31 to thermal insulation and the 50mm clearance for drainage may be such that the window frame is not wide enough to completely cover the cavity closer.,In some cases the width of the cavity due 5.31 to thermal insulation and the 50mm clearance for drainage may be such that the window frame is not wide enough to completely cover the cavity closer.
1210_UK_UK_Approved_Document_C,a thermal backing board.,"The reveal may need to be lined with plasterboard, dry lining, a support system or a thermal backing board."
1211_UK_UK_Approved_Document_C,Direct plastering of the internal reveal should only be used with a backing of expanded metal lathing or similar.,Direct plastering of the internal reveal should only be used with a backing of expanded metal lathing or similar.
1212_UK_UK_Approved_Document_C,In areas of the country in driving rain 5.32 exposure zone 4 checked rebates should be used in all window and door reveals.,In areas of the country in driving rain 5.32 exposure zone 4 checked rebates should be used in all window and door reveals.
1213_UK_UK_Approved_Document_C,"The frame should be set back behind the outer leaf of masonry, which should overlap it as shown in Diagram 13.","The frame should be set back behind the outer leaf of masonry, which should overlap it as shown in Diagram 13."
1214_UK_UK_Approved_Document_C,Alternatively an insulated finned cavity closer may be used.,Alternatively an insulated finned cavity closer may be used.
1217_UK_UK_Approved_Document_C,"Where an accessible threshold is provided to allow unimpeded access, as specified in Part M, Access to and use of buildings, it will meet the requirement if: 118 BS CP 143 Code of practice for sheet roof and wall coverings.","Where an accessible threshold is provided to allow unimpeded access, as specified in Part M, Access to and use of buildings, it will meet the requirement if: 118 BS CP 143 Code of practice for sheet roof and wall coverings."
1218_UK_UK_Approved_Document_C,BS 6915:2001 Design and construction of fully supported lead sheet roof and wall coverings.,BS 6915:2001 Design and construction of fully supported lead sheet roof and wall coverings.
1219_UK_UK_Approved_Document_C,Code of practice.,Code of practice.
1220_UK_UK_Approved_Document_C,BS 8219:2001 Installation of sheet roof and wall coverings.,BS 8219:2001 Installation of sheet roof and wall coverings.
1221_UK_UK_Approved_Document_C,Profiled fibre cement.,Profiled fibre cement.
1222_UK_UK_Approved_Document_C,Code of practice.,Code of practice.
1223_UK_UK_Approved_Document_C,BS 8200:1985 Code of practice for the design of nonloadbearing external vertical enclosures of buildings.,BS 8200:1985 Code of practice for the design of nonloadbearing external vertical enclosures of buildings.
1224_UK_UK_Approved_Document_C,BS 8297:2000 Code of practice for design and installation of non-loadbearing precast concrete cladding.,BS 8297:2000 Code of practice for design and installation of non-loadbearing precast concrete cladding.
1225_UK_UK_Approved_Document_C,BS 8298:1994 Code of practice for design and installation of natural stone cladding and lining.,BS 8298:1994 Code of practice for design and installation of natural stone cladding and lining.
1226_UK_UK_Approved_Document_C,"MCRMA Technical Paper 6 Profiled metal roofing design guide, revised edition, 1996.","MCRMA Technical Paper 6 Profiled metal roofing design guide, revised edition, 1996."
1227_UK_UK_Approved_Document_C,"MCRMA Technical Paper 9 Composite roof and wall cladding panel design guide, 1995.","MCRMA Technical Paper 9 Composite roof and wall cladding panel design guide, 1995."
1231_UK_UK_Approved_Document_C,the external landing (Diagram 14) is laid to a fall between 1 in 40 and 1 in 60 in a single direction away from the doorway;,the external landing (Diagram 14) is laid to a fall between 1 in 40 and 1 in 60 in a single direction away from the doorway;
1232_UK_UK_Approved_Document_C,the sill leading up to the door threshold has a maximum slope of 15°.,the sill leading up to the door threshold has a maximum slope of 15°.
1233_UK_UK_Approved_Document_C,Further advice for the development of accessible thresholds is given in BRE GBG 47126 and the TSO document127.,Further advice for the development of accessible thresholds is given in BRE GBG 47126 and the TSO document127.
1235_UK_UK_Approved_Document_C,"An external wall will meet the requirement if it is designed and constructed in accordance with Clause 8.3 of BS 5250:2002129, and BS EN ISO 13788:2002130.","An external wall will meet the requirement if it is designed and constructed in accordance with Clause 8.3 of BS 5250:2002129, and BS EN ISO 13788:2002130."
1236_UK_UK_Approved_Document_C,"Because of the high internal temperatures and humidities, there is a particular risk of interstitial condensation in the walls of swimming pools and other buildings in which high levels of moisture are generated; specialist advice should be sought when these are being designed.","Because of the high internal temperatures and humidities, there is a particular risk of interstitial condensation in the walls of swimming pools and other buildings in which high levels of moisture are generated; specialist advice should be sought when these are being designed."
1238_UK_UK_Approved_Document_C,An external wall will meet the requirement if: a. it is designed and constructed so that the thermal transmittance (U-value) does not exceed 0.7W/m2K at any point; and,An external wall will meet the requirement if: a. it is designed and constructed so that the thermal transmittance (U-value) does not exceed 0.7W/m2K at any point; and
1240_UK_UK_Approved_Document_C,"the junctions between elements and details of openings, such as doors and windows, are designed to Accredited Construction Details99, or follow the guidance of BRE IP17/01132.","the junctions between elements and details of openings, such as doors and windows, are designed to Accredited Construction Details99, or follow the guidance of BRE IP17/01132."
1243_UK_UK_Approved_Document_C,"BRE GBG 47 Level external thresholds: reducing moisture penetration and thermal bridging, 2001.","BRE GBG 47 Level external thresholds: reducing moisture penetration and thermal bridging, 2001."
1244_UK_UK_Approved_Document_C,"Accessible thresholds in new buildings: guidance for house builders and designers, TSO, 1999.","Accessible thresholds in new buildings: guidance for house builders and designers, TSO, 1999."
1245_UK_UK_Approved_Document_C,The drainage channel and adjacent paving and threshold are usually made up from precast concrete or other pre-formed components.,The drainage channel and adjacent paving and threshold are usually made up from precast concrete or other pre-formed components.
1246_UK_UK_Approved_Document_C,BS 5250:2002 Code of practice for the control of condensation in buildings.,BS 5250:2002 Code of practice for the control of condensation in buildings.
1247_UK_UK_Approved_Document_C,BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements.,BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements.
1248_UK_UK_Approved_Document_C,Internal surface temperature to avoid critical surface humidity and interstitial condensation.,Internal surface temperature to avoid critical surface humidity and interstitial condensation.
1251_UK_UK_Approved_Document_C,"Assessing the effects of thermal bridging at junctions and around openings, 2001.","Assessing the effects of thermal bridging at junctions and around openings, 2001."
1253_UK_UK_Approved_Document_C,This section gives guidance for three 6.1 situations:,This section gives guidance for three 6.1 situations:
1254_UK_UK_Approved_Document_C,roofs exposed to precipitation from the outside (see paragraphs 6.3 to 6.9);,roofs exposed to precipitation from the outside (see paragraphs 6.3 to 6.9);
1255_UK_UK_Approved_Document_C,the risk of interstitial condensation in roofs (see paragraphs 6.10 to 6.13);,the risk of interstitial condensation in roofs (see paragraphs 6.10 to 6.13);
1256_UK_UK_Approved_Document_C,the risk of condensation or mould growth on the internal surface of roofs (see paragraph 6.14).,the risk of condensation or mould growth on the internal surface of roofs (see paragraph 6.14).
1258_UK_UK_Approved_Document_C,resist the penetration of precipitation to the inside of the building; and,resist the penetration of precipitation to the inside of the building; and
1259_UK_UK_Approved_Document_C,not be damaged by precipitation and not carry precipitation to any part of the building which would be damaged by it;,not be damaged by precipitation and not carry precipitation to any part of the building which would be damaged by it;
1260_UK_UK_Approved_Document_C,be designed and constructed so that their structural and thermal performance are not adversely affected by interstitial condensation.,be designed and constructed so that their structural and thermal performance are not adversely affected by interstitial condensation.
1262_UK_UK_Approved_Document_C,Roofing can be designed to protect a building from precipitation either by holding the precipitation at the face of the roof or by stopping it from penetrating beyond the back of the roofing system.,Roofing can be designed to protect a building from precipitation either by holding the precipitation at the face of the roof or by stopping it from penetrating beyond the back of the roofing system.
1263_UK_UK_Approved_Document_C,Any roof will meet the requirement if:,Any roof will meet the requirement if:
1264_UK_UK_Approved_Document_C,"it is jointless or has sealed joints, and is impervious to moisture (so that moisture will not enter the roofing system); or","it is jointless or has sealed joints, and is impervious to moisture (so that moisture will not enter the roofing system); or"
1266_UK_UK_Approved_Document_C,"moisture resisting including bituminous and plastic products lapped at the joints, if used as a sheet material, and permeable to water vapour unless there is a ventilated space directly behind the material; or","moisture resisting including bituminous and plastic products lapped at the joints, if used as a sheet material, and permeable to water vapour unless there is a ventilated space directly behind the material; or"
1267_UK_UK_Approved_Document_C,"jointless materials and sealed joints, which would allow for structural and thermal movement.","jointless materials and sealed joints, which would allow for structural and thermal movement."
1268_UK_UK_Approved_Document_C,"Dry joints between roofing sheets should be designed so that precipitation will not pass through them, or the system should be designed so that precipitation which enters the joints will be drained away without penetrating beyond the back of the roofing system.","Dry joints between roofing sheets should be designed so that precipitation will not pass through them, or the system should be designed so that precipitation which enters the joints will be drained away without penetrating beyond the back of the roofing system."
1269_UK_UK_Approved_Document_C,Note: Whether dry joints are suitable will depend on the design of the joint or the design of the roofing system and the severity of the exposure to wind and rain.,Note: Whether dry joints are suitable will depend on the design of the joint or the design of the roofing system and the severity of the exposure to wind and rain.
1270_UK_UK_Approved_Document_C,"Each sheet, tile and section of roof should 6.8 be fixed in an appropriate manner.","Each sheet, tile and section of roof should 6.8 be fixed in an appropriate manner."
1271_UK_UK_Approved_Document_C,Guidance as to appropriate fixing methods is given in BS 8000-6:1990134.,Guidance as to appropriate fixing methods is given in BS 8000-6:1990134.
1273_UK_UK_Approved_Document_C,The requirement can also be met by 6.9 following the relevant recommendations of:,The requirement can also be met by 6.9 following the relevant recommendations of:
1274_UK_UK_Approved_Document_C,BS CP 143135 for sheet roof and wall coverings made from the following materials:,BS CP 143135 for sheet roof and wall coverings made from the following materials:
1279_UK_UK_Approved_Document_C,"weather resisting, and is backed by a material which will direct precipitation which enters the roof towards the outer face (as with roofing felt).","it has overlapping dry joints, is impervious or weather resisting, and is backed by a material which will direct precipitation which enters the roof towards the outer face (as with roofing felt)."
1280_UK_UK_Approved_Document_C,"Some materials can deteriorate rapidly 6.5 without special care and they should only be used as the weather-resisting part of a roof if certain conditions are met (see Approved Document 7, Materials and workmanship133).","Some materials can deteriorate rapidly 6.5 without special care and they should only be used as the weather-resisting part of a roof if certain conditions are met (see Approved Document 7, Materials and workmanship133)."
1281_UK_UK_Approved_Document_C,"The weather-resisting part of a roofing system does not include paint nor does it include any coating, surfacing or rendering which will not itself provide all the weather resistance.","The weather-resisting part of a roofing system does not include paint nor does it include any coating, surfacing or rendering which will not itself provide all the weather resistance."
1283_UK_UK_Approved_Document_C,Roofing systems may be:,Roofing systems may be:
1284_UK_UK_Approved_Document_C,"impervious including metal, plastic and bituminous products; or","impervious including metal, plastic and bituminous products; or"
1285_UK_UK_Approved_Document_C,"weather resisting including natural stone or slate, cement based products, fired clay and wood; or","weather resisting including natural stone or slate, cement based products, fired clay and wood; or"
1287_UK_UK_Approved_Document_C,Aluminium Part 16:1974 Semi-rigid asbestos bitumen sheets.,Aluminium Part 16:1974 Semi-rigid asbestos bitumen sheets.
1288_UK_UK_Approved_Document_C,Recommendations for lead are included in BS 6915:2001136;,Recommendations for lead are included in BS 6915:2001136;
1291_UK_UK_Approved_Document_C,"Approved Document 7: Materials and workmanship, DCLG, 2013 edition.","Approved Document 7: Materials and workmanship, DCLG, 2013 edition."
1292_UK_UK_Approved_Document_C,BS 8000-6:1990 Workmanship on building sites.,BS 8000-6:1990 Workmanship on building sites.
1293_UK_UK_Approved_Document_C,Code of practice for slating and tiling of roofs and claddings.,Code of practice for slating and tiling of roofs and claddings.
1294_UK_UK_Approved_Document_C,BS CP 143 Code of practice for sheet roof and wall coverings.,BS CP 143 Code of practice for sheet roof and wall coverings.
1295_UK_UK_Approved_Document_C,BS 6915:2001 Design and construction of fully supported lead sheet roof and wall coverings.,BS 6915:2001 Design and construction of fully supported lead sheet roof and wall coverings.
1296_UK_UK_Approved_Document_C,Code of practice.,Code of practice.
1297_UK_UK_Approved_Document_C,BS 8219:2001 Installation of sheet roof and wall coverings.,BS 8219:2001 Installation of sheet roof and wall coverings.
1298_UK_UK_Approved_Document_C,Profiled fibre cement.,Profiled fibre cement.
1299_UK_UK_Approved_Document_C,Code of practice.,Code of practice.
1300_UK_UK_Approved_Document_C,BS 8200:1985 Code of practice for the design of nonloadbearing external vertical enclosures of buildings.,BS 8200:1985 Code of practice for the design of nonloadbearing external vertical enclosures of buildings.
1303_UK_UK_Approved_Document_C,MCRMA Technical Paper 6139;,MCRMA Technical Paper 6139;
1304_UK_UK_Approved_Document_C,MCRMA Technical Paper 9140.,MCRMA Technical Paper 9140.
1305_UK_UK_Approved_Document_C,These documents describe the materials and contain design considerations including recommendations for fixing.,These documents describe the materials and contain design considerations including recommendations for fixing.
1307_UK_UK_Approved_Document_C,A roof will meet the requirement if it is designed and constructed in accordance with Clause 8.4 of BS 5250:2002141 and BS EN ISO 13788:2002142.,A roof will meet the requirement if it is designed and constructed in accordance with Clause 8.4 of BS 5250:2002141 and BS EN ISO 13788:2002142.
1308_UK_UK_Approved_Document_C,Further guidance is given in the BRE Report BR 262143.,Further guidance is given in the BRE Report BR 262143.
1309_UK_UK_Approved_Document_C,"The requirement will be met by the ventilation of cold deck roofs, i.e. those roofs where the moisture from the building can permeate the insulation.","The requirement will be met by the ventilation of cold deck roofs, i.e. those roofs where the moisture from the building can permeate the insulation."
1310_UK_UK_Approved_Document_C,For the purposes of health and safety it may not always be necessary to provide ventilation to small roofs such as those over porches and bay windows.,For the purposes of health and safety it may not always be necessary to provide ventilation to small roofs such as those over porches and bay windows.
1311_UK_UK_Approved_Document_C,"Although a part of a roof which has a pitch of 70° or more is to be insulated as though it were a wall, the provisions in this document apply to roofs of any pitch.","Although a part of a roof which has a pitch of 70° or more is to be insulated as though it were a wall, the provisions in this document apply to roofs of any pitch."
1312_UK_UK_Approved_Document_C,"To avoid excessive moisture transfer to roof voids gaps and penetrations for pipes and electrical wiring should be filled and sealed; this is particularly important in areas of high humidity, e.g. bathrooms and kitchens.","To avoid excessive moisture transfer to roof voids gaps and penetrations for pipes and electrical wiring should be filled and sealed; this is particularly important in areas of high humidity, e.g. bathrooms and kitchens."
1313_UK_UK_Approved_Document_C,An effective draught seal should be provided to loft hatches to reduce inflow of warm air and moisture.,An effective draught seal should be provided to loft hatches to reduce inflow of warm air and moisture.
1314_UK_UK_Approved_Document_C,"Because of the high internal temperatures and humidities, there is a particular risk of interstitial condensation in the roofs of swimming pools and other buildings in which high levels of moisture are generated; specialist advice should be sought when these are being designed.","Because of the high internal temperatures and humidities, there is a particular risk of interstitial condensation in the roofs of swimming pools and other buildings in which high levels of moisture are generated; specialist advice should be sought when these are being designed."
1316_UK_UK_Approved_Document_C,A roof will meet the requirement if:,A roof will meet the requirement if:
1317_UK_UK_Approved_Document_C,it is designed and constructed so that the thermal transmittance (U-value) does not exceed 0.35W/m2K at any point; and,it is designed and constructed so that the thermal transmittance (U-value) does not exceed 0.35W/m2K at any point; and
1318_UK_UK_Approved_Document_C,"the junctions between elements and the details of openings, such as windows, are designed to Accredited Construction Details99, or follow the guidance of BRE IP17/01145 or MCRMA Paper 14146 for profiled metal roofing.","the junctions between elements and the details of openings, such as windows, are designed to Accredited Construction Details99, or follow the guidance of BRE IP17/01145 or MCRMA Paper 14146 for profiled metal roofing."
1322_UK_UK_Approved_Document_C,"MCRMA Technical Paper 6 Profiled metal roofing design guide, revised edition, 1996.","MCRMA Technical Paper 6 Profiled metal roofing design guide, revised edition, 1996."
1323_UK_UK_Approved_Document_C,"MCRMA Technical Paper 9 Composite roof and wall cladding panel design guide, 1995.","MCRMA Technical Paper 9 Composite roof and wall cladding panel design guide, 1995."
1324_UK_UK_Approved_Document_C,BS 5250:2002 Code of practice for the control of condensation in buildings.,BS 5250:2002 Code of practice for the control of condensation in buildings.
1325_UK_UK_Approved_Document_C,BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements.,BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements.
1326_UK_UK_Approved_Document_C,Internal surface temperature to avoid critical surface humidity and interstitial condensation.,Internal surface temperature to avoid critical surface humidity and interstitial condensation.
1328_UK_UK_Approved_Document_C,"BRE Report BR 262 Thermal insulation: avoiding risks, 2002.","BRE Report BR 262 Thermal insulation: avoiding risks, 2002."
1330_UK_UK_Approved_Document_C,"Assessing the effects of thermal bridging at junctions and around openings, 2001.","Assessing the effects of thermal bridging at junctions and around openings, 2001."
1331_UK_UK_Approved_Document_C,"MCRMA Technical Paper 14 Guidance for the design of metal roofing and cladding to comply with approved document L2:2001, 2002.","MCRMA Technical Paper 14 Guidance for the design of metal roofing and cladding to comply with approved document L2:2001, 2002."
1334_UK_UK_Approved_Document_C,BS 7913:1998 Guide to the principles of the conservation of historic buildings.,BS 7913:1998 Guide to the principles of the conservation of historic buildings.
1335_UK_UK_Approved_Document_C,BS EN 1997-2:2007: Eurocode 7: Geotechnical design – Part 2: Ground investigation and testing; with its UK National Annex to BS EN 1997-2:2007.,BS EN 1997-2:2007: Eurocode 7: Geotechnical design – Part 2: Ground investigation and testing; with its UK National Annex to BS EN 1997-2:2007.
1336_UK_UK_Approved_Document_C,"BS 8103-1:2011 Structural design of low-rise buildings – Part 1: Code of practice for stability, site investigation, precast concrete floors and ground floor slabs for housing.","BS 8103-1:2011 Structural design of low-rise buildings – Part 1: Code of practice for stability, site investigation, precast concrete floors and ground floor slabs for housing."
1337_UK_UK_Approved_Document_C,"BS 5930:1999+A2:2010 97,130,142 BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements.","BS 5930:1999+A2:2010 97,130,142 BS EN ISO 13788:2002 Hygrothermal performance of building components and building elements."
1338_UK_UK_Approved_Document_C,Internal surface temperature to avoid critical surface humidity and interstitial condensation.,Internal surface temperature to avoid critical surface humidity and interstitial condensation.
1341_UK_UK_Approved_Document_C,BS 8215:1991 Code of practice for design and installation of damp-proof courses in masonry construction.,BS 8215:1991 Code of practice for design and installation of damp-proof courses in masonry construction.
1342_UK_UK_Approved_Document_C,"103,112 BS 8104:1992 Code of practice for assessing exposure of walls to wind-driven rain.","103,112 BS 8104:1992 Code of practice for assessing exposure of walls to wind-driven rain."
1344_UK_UK_Approved_Document_C,Code of practice for site investigations.,Code of practice for site investigations.
1345_UK_UK_Approved_Document_C,BS EN 998-2:2003 37 BS 10175:2011 Code of practice for investigation of potentially contaminated sites.,BS EN 998-2:2003 37 BS 10175:2011 Code of practice for investigation of potentially contaminated sites.
1346_UK_UK_Approved_Document_C,BS 3882:1994 Specification for mortar for masonry.,BS 3882:1994 Specification for mortar for masonry.
1348_UK_UK_Approved_Document_C,BS 5262:1991 Code of practice for external renderings.,BS 5262:1991 Code of practice for external renderings.
1349_UK_UK_Approved_Document_C,Specification for topsoil.,Specification for topsoil.
1351_UK_UK_Approved_Document_C,"BS 5617:1985 84,89 BS 8500-1:2002 Concrete.","BS 5617:1985 84,89 BS 8500-1:2002 Concrete."
1352_UK_UK_Approved_Document_C,Complementary British Standard to BS EN 206-1.,Complementary British Standard to BS EN 206-1.
1353_UK_UK_Approved_Document_C,Method of specifying and guidance for the specifier.,Method of specifying and guidance for the specifier.
1355_UK_UK_Approved_Document_C,BS 1282:1999 Wood preservatives.,BS 1282:1999 Wood preservatives.
1356_UK_UK_Approved_Document_C,"Guidance on choice, use and application.","Guidance on choice, use and application."
1357_UK_UK_Approved_Document_C,"87,94 CP 102:1973 Code of practice for protection of buildings against water from the ground.","87,94 CP 102:1973 Code of practice for protection of buildings against water from the ground."
1358_UK_UK_Approved_Document_C,"AMD 1551 1974, AMD 2196 1977, AMD 2470 1978.","AMD 1551 1974, AMD 2196 1977, AMD 2470 1978."
1359_UK_UK_Approved_Document_C,"88,102 BS 8102:1990 Code of practice for protection of structures against water from the ground.","88,102 BS 8102:1990 Code of practice for protection of structures against water from the ground."
1362_UK_UK_Approved_Document_C,Code of practice for use of masonry.,Code of practice for use of masonry.
1363_UK_UK_Approved_Document_C,"Materials and components, design and workmanship.","Materials and components, design and workmanship."
1364_UK_UK_Approved_Document_C,BS 7331:1990 Specification for direct surfaced wood chipboard based on thermosetting resins.,BS 7331:1990 Specification for direct surfaced wood chipboard based on thermosetting resins.
1367_UK_UK_Approved_Document_C,BS EN 312-5:1997 Particleboards.,BS EN 312-5:1997 Particleboards.
1369_UK_UK_Approved_Document_C,Requirements for load-bearing boards for use in humid conditions.,Requirements for load-bearing boards for use in humid conditions.
1370_UK_UK_Approved_Document_C,(Withdrawn and superseded by BS EN 312:2003 Particle boards.,(Withdrawn and superseded by BS EN 312:2003 Particle boards.
1373_UK_UK_Approved_Document_C,BS 5250:2002 Code of practice for the control of condensation in buildings.,BS 5250:2002 Code of practice for the control of condensation in buildings.
1374_UK_UK_Approved_Document_C,Specification for urea-formaldehyde (UF) foam systems suitable for thermal insulation of cavity walls with masonry or concrete inner and outer leaves.,Specification for urea-formaldehyde (UF) foam systems suitable for thermal insulation of cavity walls with masonry or concrete inner and outer leaves.
1376_UK_UK_Approved_Document_C,formaldehyde (UF) foam systems.,BS 5618:1985 Code of practice for thermal insulation of cavity walls (with masonry or concrete inner and outer leaves) by filling with urea-formaldehyde (UF) foam systems.
1378_UK_UK_Approved_Document_C,BS 8208-1:1985 Guide to assessment of suitability of external cavity walls for filling with thermal insulants.,BS 8208-1:1985 Guide to assessment of suitability of external cavity walls for filling with thermal insulants.
1379_UK_UK_Approved_Document_C,Existing traditional cavity construction.,Existing traditional cavity construction.
1381_UK_UK_Approved_Document_C,"117,134 BS 8000-6:1990 Workmanship on building sites.",BS 8000-6:1990 Workmanship on building sites.
1382_UK_UK_Approved_Document_C,Code of practice for slating and tiling of roofs and claddings.,Code of practice for slating and tiling of roofs and claddings.
1383_UK_UK_Approved_Document_C,"118,135 CP 143-1:1958 Code of practice for sheet roof and wall coverings.",CP 143-1:1958 Code of practice for sheet roof and wall coverings.
1384_UK_UK_Approved_Document_C,"Aluminium, corrugated and troughed.","Aluminium, corrugated and troughed."
1385_UK_UK_Approved_Document_C,Amended by PD 4346 1961.,Amended by PD 4346 1961.
1387_UK_UK_Approved_Document_C,"118,135 CP 143-5:1964 Code of practice for sheet roof and wall coverings.",CP 143-5:1964 Code of practice for sheet roof and wall coverings.
1388_UK_UK_Approved_Document_C,Code of practice for sheet roof and wall coverings.,Code of practice for sheet roof and wall coverings.
1390_UK_UK_Approved_Document_C,"118,135 CP 143-10:1973 Code of practice for sheet roof and wall coverings.",CP 143-10:1973 Code of practice for sheet roof and wall coverings.
1391_UK_UK_Approved_Document_C,Code of practice for sheet roof and wall coverings.,Code of practice for sheet roof and wall coverings.
1392_UK_UK_Approved_Document_C,Galvanized corrugated steel.,Galvanized corrugated steel.
1394_UK_UK_Approved_Document_C,"118,135 CP 143-12:1970 Code of practice for sheet roof and wall coverings.",CP 143-12:1970 Code of practice for sheet roof and wall coverings.
1395_UK_UK_Approved_Document_C,Code of practice for sheet roof and wall coverings.,Code of practice for sheet roof and wall coverings.
1400_UK_UK_Approved_Document_C,"118,135 CP 143-15:1973 Code of practice for sheet roof and wall coverings.",CP 143-15:1973 Code of practice for sheet roof and wall coverings.
1401_UK_UK_Approved_Document_C,Code of practice for sheet roof and wall coverings.,Code of practice for sheet roof and wall coverings.
1405_UK_UK_Approved_Document_C,"118,135 CP 143-16:1974 Code of practice for sheet roof and wall coverings.",CP 143-16:1974 Code of practice for sheet roof and wall coverings.
1406_UK_UK_Approved_Document_C,Code of practice for sheet roof and wall coverings.,Code of practice for sheet roof and wall coverings.
1407_UK_UK_Approved_Document_C,Semi-rigid asbestos bitumen sheet.,Semi-rigid asbestos bitumen sheet.
1410_UK_UK_Approved_Document_C,"119,136 BS 6915:2001 Design and construction of fully supported lead sheet roof and wall coverings.",BS 6915:2001 Design and construction of fully supported lead sheet roof and wall coverings.
1411_UK_UK_Approved_Document_C,Code of practice.,Code of practice.
1412_UK_UK_Approved_Document_C,"120,137 BS 8219:2001 Installation of sheet roof and wall coverings.",BS 8219:2001 Installation of sheet roof and wall coverings.
1413_UK_UK_Approved_Document_C,Profiled fibre cement.,Profiled fibre cement.
1414_UK_UK_Approved_Document_C,Code of practice.,Code of practice.
1416_UK_UK_Approved_Document_C,loadbearing external vertical enclosures of buildings.,BS 8200:1985 Code of practice for the design of non-loadbearing external vertical enclosures of buildings.
1418_UK_UK_Approved_Document_C,BS 8297:2000 Code of practice for design and installation of non-loadbearing precast concrete cladding.,BS 8297:2000 Code of practice for design and installation of non-loadbearing precast concrete cladding.
1420_UK_UK_Approved_Document_C,BS 8298:1994 Code of practice for design and installation of natural stone cladding and lining.,BS 8298:1994 Code of practice for design and installation of natural stone cladding and lining.
1421_UK_UK_Approved_Document_C,"British Standards available from: BSI, PO Box 6206, Chiswick, London, W4 4ZL.","British Standards available from: BSI, PO Box 6206, Chiswick, London, W4 4ZL."
